# C12 in Cu restricted loss-range table, Geant4 11.3.2 opt4, default-region 0.05mm cuts couple (theRangeTableForLoss).
# energy_MeVu,energy_total_MeV,loss_range_mm,restricted_dedx_MeV_per_mm,inverse_residual_MeV
28.210000,338.520000,0.490865,399.642000,0.075445
28.310000,339.720000,0.493889,398.581000,0.074541
28.410000,340.920000,0.496922,397.526000,0.073635
28.510000,342.120000,0.499962,396.477000,0.072731
28.610000,343.320000,0.503011,395.435000,0.071830
28.710000,344.520000,0.506067,394.399000,0.070934
28.810000,345.720000,0.509132,393.369000,0.070048
28.910000,346.920000,0.512204,392.345000,0.069175
29.010000,348.120000,0.515285,391.328000,0.068318
29.110000,349.320000,0.518373,390.316000,0.067483
29.210000,350.520000,0.521469,389.311000,0.066673
29.310000,351.720000,0.524574,388.311000,0.065896
29.410000,352.920000,0.527686,387.317000,0.065155
29.510000,354.120000,0.530806,386.329000,0.064450
29.610000,355.320000,0.533934,385.347000,0.063776
29.710000,356.520000,0.537070,384.370000,0.063130
29.810000,357.720000,0.540214,383.400000,0.062506
29.910000,358.920000,0.543366,382.434000,0.061901
30.010000,360.120000,0.546525,381.475000,0.061311
30.110000,361.320000,0.549693,380.521000,0.060732
30.210000,362.520000,0.552868,379.572000,0.060161
30.310000,363.720000,0.556052,378.629000,0.059595
30.410000,364.920000,0.559243,377.691000,0.059032
30.510000,366.120000,0.562442,376.758000,0.058469
30.610000,367.320000,0.565649,375.831000,0.057904
30.710000,368.520000,0.568864,374.909000,0.057336
30.810000,369.720000,0.572086,373.992000,0.056763
30.910000,370.920000,0.575317,373.081000,0.056183
31.010000,372.120000,0.578555,372.174000,0.055596
31.110000,373.320000,0.581802,371.273000,0.055002
31.210000,374.520000,0.585056,370.376000,0.054399
31.310000,375.720000,0.588318,369.485000,0.053788
31.410000,376.920000,0.591587,368.598000,0.053170
31.510000,378.120000,0.594865,367.716000,0.052544
31.610000,379.320000,0.598150,366.840000,0.051912
31.710000,380.520000,0.601443,365.967000,0.051275
31.810000,381.720000,0.604744,365.100000,0.050635
31.910000,382.920000,0.608053,364.237000,0.049993
32.010000,384.120000,0.611370,363.379000,0.049351
32.110000,385.320000,0.614694,362.526000,0.048712
32.210000,386.520000,0.618026,361.677000,0.048079
32.310000,387.720000,0.621366,360.833000,0.047454
32.410000,388.920000,0.624714,359.993000,0.046842
32.510000,390.120000,0.628069,359.157000,0.046246
32.610000,391.320000,0.631432,358.326000,0.045669
32.710000,392.520000,0.634803,357.499000,0.045117
32.810000,393.720000,0.638182,356.676000,0.044594
32.910000,394.920000,0.641568,355.858000,0.044104
33.010000,396.120000,0.644963,355.044000,0.043643
33.110000,397.320000,0.648365,354.234000,0.043209
33.210000,398.520000,0.651774,353.428000,0.042798
33.310000,399.720000,0.655192,352.626000,0.042405
33.410000,400.920000,0.658617,351.828000,0.042029
33.510000,402.120000,0.662049,351.035000,0.041665
33.610000,403.320000,0.665490,350.245000,0.041311
33.710000,404.520000,0.668938,349.459000,0.040964
33.810000,405.720000,0.672394,348.678000,0.040622
33.910000,406.920000,0.675858,347.900000,0.040282
34.010000,408.120000,0.679329,347.127000,0.039943
34.110000,409.320000,0.682808,346.357000,0.039602
34.210000,410.520000,0.686295,345.591000,0.039258
34.310000,411.720000,0.689789,344.829000,0.038909
34.410000,412.920000,0.693291,344.071000,0.038554
34.510000,414.120000,0.696801,343.316000,0.038193
34.610000,415.320000,0.700318,342.566000,0.037824
34.710000,416.520000,0.703843,341.819000,0.037447
34.810000,417.720000,0.707376,341.077000,0.037061
34.910000,418.920000,0.710916,340.338000,0.036666
35.010000,420.120000,0.714464,339.602000,0.036263
35.110000,421.320000,0.718019,338.871000,0.035851
35.210000,422.520000,0.721583,338.143000,0.035431
35.310000,423.720000,0.725153,337.418000,0.035004
35.410000,424.920000,0.728732,336.697000,0.034571
35.510000,426.120000,0.732318,335.980000,0.034133
35.610000,427.320000,0.735912,335.266000,0.033690
35.710000,428.520000,0.739513,334.556000,0.033246
35.810000,429.720000,0.743122,333.849000,0.032801
35.910000,430.920000,0.746738,333.146000,0.032359
36.010000,432.120000,0.750362,332.446000,0.031920
36.110000,433.320000,0.753994,331.749000,0.031488
36.210000,434.520000,0.757633,331.056000,0.031065
36.310000,435.720000,0.761280,330.366000,0.030654
36.410000,436.920000,0.764935,329.680000,0.030259
36.510000,438.120000,0.768597,328.997000,0.029883
36.610000,439.320000,0.772266,328.317000,0.029530
36.710000,440.520000,0.775943,327.640000,0.029204
36.810000,441.720000,0.779628,326.967000,0.028905
36.910000,442.920000,0.783320,326.296000,0.028632
37.010000,444.120000,0.787020,325.629000,0.028381
37.110000,445.320000,0.790727,324.965000,0.028149
37.210000,446.520000,0.794442,324.305000,0.027933
37.310000,447.720000,0.798164,323.647000,0.027731
37.410000,448.920000,0.801894,322.993000,0.027539
37.510000,450.120000,0.805632,322.341000,0.027356
37.610000,451.320000,0.809377,321.693000,0.027179
37.710000,452.520000,0.813129,321.047000,0.027005
37.810000,453.720000,0.816889,320.405000,0.026833
37.910000,454.920000,0.820656,319.766000,0.026662
38.010000,456.120000,0.824431,319.130000,0.026489
38.110000,457.320000,0.828214,318.496000,0.026312
38.210000,458.520000,0.832004,317.866000,0.026131
38.310000,459.720000,0.835801,317.238000,0.025943
38.410000,460.920000,0.839606,316.614000,0.025749
38.510000,462.120000,0.843418,315.992000,0.025547
38.610000,463.320000,0.847238,315.373000,0.025336
38.710000,464.520000,0.851065,314.757000,0.025116
38.810000,465.720000,0.854900,314.144000,0.024886
38.910000,466.920000,0.858742,313.534000,0.024646
39.010000,468.120000,0.862592,312.926000,0.024396
39.110000,469.320000,0.866449,312.321000,0.024136
39.210000,470.520000,0.870313,311.719000,0.023866
39.310000,471.720000,0.874185,311.120000,0.023587
39.410000,472.920000,0.878064,310.523000,0.023298
39.510000,474.120000,0.881951,309.929000,0.023002
39.610000,475.320000,0.885845,309.338000,0.022697
39.710000,476.520000,0.889747,308.749000,0.022387
39.810000,477.720000,0.893655,308.163000,0.022071
39.910000,478.920000,0.897572,307.580000,0.021751
40.010000,480.120000,0.901495,306.999000,0.021429
40.110000,481.320000,0.905427,306.421000,0.021107
40.210000,482.520000,0.909365,305.845000,0.020785
40.310000,483.720000,0.913311,305.272000,0.020467
40.410000,484.920000,0.917264,304.701000,0.020155
40.510000,486.120000,0.921225,304.133000,0.019850
40.610000,487.320000,0.925193,303.567000,0.019556
40.710000,488.520000,0.929168,303.004000,0.019275
40.810000,489.720000,0.933150,302.443000,0.019009
40.910000,490.920000,0.937140,301.885000,0.018763
41.010000,492.120000,0.941138,301.329000,0.018540
41.110000,493.320000,0.945142,300.775000,0.018341
41.210000,494.520000,0.949154,300.224000,0.018165
41.310000,495.720000,0.953174,299.675000,0.018009
41.410000,496.920000,0.957200,299.128000,0.017872
41.510000,498.120000,0.961234,298.584000,0.017750
41.610000,499.320000,0.965275,298.042000,0.017642
41.710000,500.520000,0.969324,297.502000,0.017545
41.810000,501.720000,0.973380,296.965000,0.017457
41.910000,502.920000,0.977443,296.430000,0.017376
42.010000,504.120000,0.981513,295.897000,0.017301
42.110000,505.320000,0.985591,295.366000,0.017229
42.210000,506.520000,0.989676,294.838000,0.017159
42.310000,507.720000,0.993768,294.312000,0.017090
42.410000,508.920000,0.997868,293.788000,0.017019
42.510000,510.120000,1.001970,293.266000,0.016946
42.610000,511.320000,1.006090,292.746000,0.016870
42.710000,512.520000,1.010210,292.229000,0.016789
42.810000,513.720000,1.014340,291.714000,0.016702
42.910000,514.920000,1.018470,291.200000,0.016609
43.010000,516.120000,1.022620,290.689000,0.016509
43.110000,517.320000,1.026770,290.180000,0.016401
43.210000,518.520000,1.030930,289.674000,0.016285
43.310000,519.720000,1.035090,289.169000,0.016160
43.410000,520.920000,1.039260,288.666000,0.016025
43.510000,522.120000,1.043440,288.166000,0.015882
43.610000,523.320000,1.047630,287.667000,0.015728
43.710000,524.520000,1.051820,287.171000,0.015566
43.810000,525.720000,1.056020,286.676000,0.015395
43.910000,526.920000,1.060230,286.184000,0.015214
44.010000,528.120000,1.064450,285.693000,0.015025
44.110000,529.320000,1.068670,285.205000,0.014828
44.210000,530.520000,1.072900,284.718000,0.014623
44.310000,531.720000,1.077140,284.234000,0.014412
44.410000,532.920000,1.081380,283.751000,0.014195
44.510000,534.120000,1.085630,283.270000,0.013973
44.610000,535.320000,1.089890,282.792000,0.013747
44.710000,536.520000,1.094160,282.315000,0.013518
44.810000,537.720000,1.098430,281.840000,0.013289
44.910000,538.920000,1.102710,281.367000,0.013059
45.010000,540.120000,1.107000,280.896000,0.012832
45.110000,541.320000,1.111290,280.426000,0.012608
45.210000,542.520000,1.115590,279.959000,0.012389
45.310000,543.720000,1.119900,279.493000,0.012177
45.410000,544.920000,1.124220,279.029000,0.011975
