energy_MeVu,total_kinetic_energy_MeV,electronic_stopping_power_MeV_per_mm,total_stopping_power_MeV_per_mm,csda_range_mm
139.41,1672.92,21.2306,21.2306,0
139.51,1674.12,21.22,21.22,0
139.61,1675.32,21.2093,21.2093,0
139.71,1676.52,21.1987,21.1987,0
139.81,1677.72,21.1881,21.1881,0
139.91,1678.92,21.1775,21.1775,0
140.01,1680.12,21.1669,21.1669,0
140.11,1681.32,21.1563,21.1563,0
140.21,1682.52,21.1458,21.1458,0
140.31,1683.72,21.1352,21.1352,0
140.41,1684.92,21.1247,21.1247,0
140.51,1686.12,21.1142,21.1142,0
140.61,1687.32,21.1037,21.1037,0
140.71,1688.52,21.0932,21.0932,0
140.81,1689.72,21.0827,21.0827,0
140.91,1690.92,21.0722,21.0722,0
141.01,1692.12,21.0618,21.0618,0
141.11,1693.32,21.0514,21.0514,0
141.21,1694.52,21.0409,21.0409,0
141.31,1695.72,21.0305,21.0305,0
141.41,1696.92,21.0202,21.0202,0
141.51,1698.12,21.0098,21.0098,0
141.61,1699.32,20.9994,20.9994,0
141.71,1700.52,20.9891,20.9891,0
141.81,1701.72,20.9787,20.9787,0
141.91,1702.92,20.9684,20.9684,0
142.01,1704.12,20.9581,20.9581,0
142.11,1705.32,20.9478,20.9478,0
142.21,1706.52,20.9375,20.9375,0
142.31,1707.72,20.9273,20.9273,0
142.41,1708.92,20.917,20.917,0
142.51,1710.12,20.9068,20.9068,0
142.61,1711.32,20.8966,20.8966,0
142.71,1712.52,20.8864,20.8864,0
142.81,1713.72,20.8762,20.8762,0
142.91,1714.92,20.866,20.866,0
143.01,1716.12,20.8558,20.8558,0
143.11,1717.32,20.8457,20.8457,0
143.21,1718.52,20.8355,20.8355,0
143.31,1719.72,20.8254,20.8254,0
143.41,1720.92,20.8153,20.8153,0
143.51,1722.12,20.8052,20.8052,0
143.61,1723.32,20.7951,20.7951,0
143.71,1724.52,20.785,20.785,0
143.81,1725.72,20.775,20.775,0
143.91,1726.92,20.7649,20.7649,0
144.01,1728.12,20.7549,20.7549,0
144.11,1729.32,20.7449,20.7449,0
144.21,1730.52,20.7348,20.7348,0
144.31,1731.72,20.7249,20.7249,0
144.41,1732.92,20.7149,20.7149,0
144.51,1734.12,20.7049,20.7049,0
144.61,1735.32,20.6949,20.6949,0
144.71,1736.52,20.685,20.685,0
144.81,1737.72,20.6751,20.6751,0
144.91,1738.92,20.6652,20.6652,0
145.01,1740.12,20.6553,20.6553,0
145.11,1741.32,20.6454,20.6454,0
145.21,1742.52,20.6355,20.6355,0
145.31,1743.72,20.6256,20.6256,0
145.41,1744.92,20.6158,20.6158,0
145.51,1746.12,20.6059,20.6059,0
145.61,1747.32,20.5961,20.5961,0
145.71,1748.52,20.5863,20.5863,0
145.81,1749.72,20.5765,20.5765,0
145.91,1750.92,20.5667,20.5667,0
146.01,1752.12,20.5569,20.5569,0
146.11,1753.32,20.5472,20.5472,0
146.21,1754.52,20.5374,20.5374,0
146.31,1755.72,20.5277,20.5277,0
146.41,1756.92,20.518,20.518,0
146.51,1758.12,20.5083,20.5083,0
146.61,1759.32,20.4986,20.4986,0
146.71,1760.52,20.4889,20.4889,0
146.81,1761.72,20.4792,20.4792,0
146.91,1762.92,20.4696,20.4696,0
147.01,1764.12,20.4599,20.4599,0
147.11,1765.32,20.4503,20.4503,0
147.21,1766.52,20.4406,20.4406,0
147.31,1767.72,20.431,20.431,0
147.41,1768.92,20.4214,20.4214,0
147.51,1770.12,20.4119,20.4119,0
147.61,1771.32,20.4023,20.4023,0
147.71,1772.52,20.3927,20.3927,0
147.81,1773.72,20.3832,20.3832,0
147.91,1774.92,20.3736,20.3736,0
148.01,1776.12,20.3641,20.3641,0
148.11,1777.32,20.3546,20.3546,0
148.21,1778.52,20.3451,20.3451,0
148.31,1779.72,20.3356,20.3356,0
148.41,1780.92,20.3261,20.3261,0
148.51,1782.12,20.3167,20.3167,0
148.61,1783.32,20.3072,20.3072,0
148.71,1784.52,20.2978,20.2978,0
148.81,1785.72,20.2884,20.2884,0
148.91,1786.92,20.279,20.279,0
149.01,1788.12,20.2696,20.2696,0
149.11,1789.32,20.2602,20.2602,0
149.21,1790.52,20.2508,20.2508,0
149.31,1791.72,20.2414,20.2414,0
149.41,1792.92,20.2321,20.2321,0
149.51,1794.12,20.2227,20.2227,0
149.61,1795.32,20.2134,20.2134,0
149.71,1796.52,20.2041,20.2041,0
149.81,1797.72,20.1948,20.1948,0
149.91,1798.92,20.1855,20.1855,0
150.01,1800.12,20.1762,20.1762,0
150.11,1801.32,20.1669,20.1669,0
150.21,1802.52,20.1577,20.1577,0
150.31,1803.72,20.1484,20.1484,0
150.41,1804.92,20.1392,20.1392,0
150.51,1806.12,20.13,20.13,0
150.61,1807.32,20.1207,20.1207,0
150.71,1808.52,20.1115,20.1115,0
150.81,1809.72,20.1024,20.1024,0
150.91,1810.92,20.0932,20.0932,0
151.01,1812.12,20.084,20.084,0
151.11,1813.32,20.0749,20.0749,0
151.21,1814.52,20.0657,20.0657,0
151.31,1815.72,20.0566,20.0566,0
151.41,1816.92,20.0475,20.0475,0
151.51,1818.12,20.0384,20.0384,0
151.61,1819.32,20.0293,20.0293,0
151.71,1820.52,20.0202,20.0202,0
151.81,1821.72,20.0111,20.0111,0
151.91,1822.92,20.002,20.002,0
152.01,1824.12,19.993,19.993,0
152.11,1825.32,19.984,19.984,0
152.21,1826.52,19.9749,19.9749,0
152.31,1827.72,19.9659,19.9659,0
152.41,1828.92,19.9569,19.9569,0
152.51,1830.12,19.9479,19.9479,0
152.61,1831.32,19.9389,19.9389,0
152.71,1832.52,19.93,19.93,0
152.81,1833.72,19.921,19.921,0
152.91,1834.92,19.912,19.912,0
153.01,1836.12,19.9031,19.9031,0
153.11,1837.32,19.8942,19.8942,0
153.21,1838.52,19.8853,19.8853,0
153.31,1839.72,19.8764,19.8764,0
153.41,1840.92,19.8675,19.8675,0
153.51,1842.12,19.8586,19.8586,0
153.61,1843.32,19.8497,19.8497,0
153.71,1844.52,19.8408,19.8408,0
153.81,1845.72,19.832,19.832,0
153.91,1846.92,19.8232,19.8232,0
154.01,1848.12,19.8143,19.8143,0
154.11,1849.32,19.8055,19.8055,0
154.21,1850.52,19.7967,19.7967,0
154.31,1851.72,19.7879,19.7879,0
154.41,1852.92,19.7791,19.7791,0
154.51,1854.12,19.7704,19.7704,0
154.61,1855.32,19.7616,19.7616,0
154.71,1856.52,19.7528,19.7528,0
154.81,1857.72,19.7441,19.7441,0
154.91,1858.92,19.7354,19.7354,0
155.01,1860.12,19.7266,19.7266,0
155.11,1861.32,19.7179,19.7179,0
155.21,1862.52,19.7092,19.7092,0
155.31,1863.72,19.7006,19.7006,0
155.41,1864.92,19.6919,19.6919,0
155.51,1866.12,19.6832,19.6832,0
155.61,1867.32,19.6746,19.6746,0
155.71,1868.52,19.6659,19.6659,0
155.81,1869.72,19.6573,19.6573,0
155.91,1870.92,19.6486,19.6486,0
156.01,1872.12,19.64,19.64,0
156.11,1873.32,19.6314,19.6314,0
156.21,1874.52,19.6228,19.6228,0
156.31,1875.72,19.6143,19.6143,0
156.41,1876.92,19.6057,19.6057,0
156.51,1878.12,19.5971,19.5971,0
156.61,1879.32,19.5886,19.5886,0
156.71,1880.52,19.58,19.58,0
156.81,1881.72,19.5715,19.5715,0
156.91,1882.92,19.563,19.563,0
157.01,1884.12,19.5545,19.5545,0
157.11,1885.32,19.546,19.546,0
157.21,1886.52,19.5375,19.5375,0
157.31,1887.72,19.529,19.529,0
157.41,1888.92,19.5205,19.5205,0
157.51,1890.12,19.5121,19.5121,0
157.61,1891.32,19.5036,19.5036,0
157.71,1892.52,19.4952,19.4952,0
157.81,1893.72,19.4868,19.4868,0
157.91,1894.92,19.4784,19.4784,0
158.01,1896.12,19.47,19.47,0
158.11,1897.32,19.4616,19.4616,0
158.21,1898.52,19.4532,19.4532,0
158.31,1899.72,19.4448,19.4448,0
158.41,1900.92,19.4364,19.4364,0
158.51,1902.12,19.4281,19.4281,0
158.61,1903.32,19.4197,19.4197,0
158.71,1904.52,19.4114,19.4114,0
158.81,1905.72,19.4031,19.4031,0
158.91,1906.92,19.3948,19.3948,0
159.01,1908.12,19.3864,19.3864,0
159.11,1909.32,19.3781,19.3781,0
159.21,1910.52,19.3699,19.3699,0
159.31,1911.72,19.3616,19.3616,0
159.41,1912.92,19.3533,19.3533,0
159.51,1914.12,19.3451,19.3451,0
159.61,1915.32,19.3368,19.3368,0
159.71,1916.52,19.3286,19.3286,0
159.81,1917.72,19.3204,19.3204,0
159.91,1918.92,19.3121,19.3121,0
160.01,1920.12,19.3039,19.3039,0
160.11,1921.32,19.2957,19.2957,0
160.21,1922.52,19.2875,19.2875,0
160.31,1923.72,19.2794,19.2794,0
160.41,1924.92,19.2712,19.2712,0
160.51,1926.12,19.263,19.263,0
160.61,1927.32,19.2549,19.2549,0
160.71,1928.52,19.2468,19.2468,0
160.81,1929.72,19.2386,19.2386,0
160.91,1930.92,19.2305,19.2305,0
161.01,1932.12,19.2224,19.2224,0
161.11,1933.32,19.2143,19.2143,0
161.21,1934.52,19.2062,19.2062,0
161.31,1935.72,19.1981,19.1981,0
161.41,1936.92,19.1901,19.1901,0
161.51,1938.12,19.182,19.182,0
161.61,1939.32,19.1739,19.1739,0
161.71,1940.52,19.1659,19.1659,0
161.81,1941.72,19.1579,19.1579,0
161.91,1942.92,19.1498,19.1498,0
162.01,1944.12,19.1418,19.1418,0
162.11,1945.32,19.1338,19.1338,0
162.21,1946.52,19.1258,19.1258,0
162.31,1947.72,19.1178,19.1178,0
162.41,1948.92,19.1099,19.1099,0
162.51,1950.12,19.1019,19.1019,0
162.61,1951.32,19.0939,19.0939,0
162.71,1952.52,19.086,19.086,0
162.81,1953.72,19.078,19.078,0
162.91,1954.92,19.0701,19.0701,0
163.01,1956.12,19.0622,19.0622,0
163.11,1957.32,19.0543,19.0543,0
163.21,1958.52,19.0464,19.0464,0
163.31,1959.72,19.0385,19.0385,0
163.41,1960.92,19.0306,19.0306,0
163.51,1962.12,19.0227,19.0227,0
163.61,1963.32,19.0149,19.0149,0
163.71,1964.52,19.007,19.007,0
163.81,1965.72,18.9992,18.9992,0
163.91,1966.92,18.9913,18.9913,0
164.01,1968.12,18.9835,18.9835,0
164.11,1969.32,18.9757,18.9757,0
164.21,1970.52,18.9679,18.9679,0
164.31,1971.72,18.9601,18.9601,0
164.41,1972.92,18.9523,18.9523,0
164.51,1974.12,18.9445,18.9445,0
164.61,1975.32,18.9367,18.9367,0
164.71,1976.52,18.9289,18.9289,0
164.81,1977.72,18.9212,18.9212,0
164.91,1978.92,18.9134,18.9134,0
165.01,1980.12,18.9057,18.9057,0
165.11,1981.32,18.898,18.898,0
165.21,1982.52,18.8902,18.8902,0
165.31,1983.72,18.8825,18.8825,0
165.41,1984.92,18.8748,18.8748,0
165.51,1986.12,18.8671,18.8671,0
165.61,1987.32,18.8595,18.8595,0
165.71,1988.52,18.8518,18.8518,0
165.81,1989.72,18.8441,18.8441,0
165.91,1990.92,18.8364,18.8364,0
166.01,1992.12,18.8288,18.8288,0
166.11,1993.32,18.8212,18.8212,0
166.21,1994.52,18.8135,18.8135,0
166.31,1995.72,18.8059,18.8059,0
166.41,1996.92,18.7983,18.7983,0
166.51,1998.12,18.7907,18.7907,0
166.61,1999.32,18.7831,18.7831,0
166.71,2000.52,18.7755,18.7755,0
166.81,2001.72,18.7679,18.7679,0
166.91,2002.92,18.7603,18.7603,0
167.01,2004.12,18.7528,18.7528,0
167.11,2005.32,18.7452,18.7452,0
167.21,2006.52,18.7377,18.7377,0
167.31,2007.72,18.7301,18.7301,0
167.41,2008.92,18.7226,18.7226,0
167.51,2010.12,18.7151,18.7151,0
167.61,2011.32,18.7076,18.7076,0
167.71,2012.52,18.7001,18.7001,0
167.81,2013.72,18.6926,18.6926,0
167.91,2014.92,18.6851,18.6851,0
168.01,2016.12,18.6776,18.6776,0
168.11,2017.32,18.6702,18.6702,0
168.21,2018.52,18.6627,18.6627,0
168.31,2019.72,18.6552,18.6552,0
168.41,2020.92,18.6478,18.6478,0
168.51,2022.12,18.6404,18.6404,0
168.61,2023.32,18.6329,18.6329,0
168.71,2024.52,18.6255,18.6255,0
168.81,2025.72,18.6181,18.6181,0
168.91,2026.92,18.6107,18.6107,0
169.01,2028.12,18.6033,18.6033,0
169.11,2029.32,18.5959,18.5959,0
169.21,2030.52,18.5886,18.5886,0
169.31,2031.72,18.5812,18.5812,0
169.41,2032.92,18.5738,18.5738,0
169.51,2034.12,18.5665,18.5665,0
169.61,2035.32,18.5591,18.5591,0
169.71,2036.52,18.5518,18.5518,0
169.81,2037.72,18.5445,18.5445,0
169.91,2038.92,18.5372,18.5372,0
170.01,2040.12,18.5299,18.5299,0
170.11,2041.32,18.5226,18.5226,0
170.21,2042.52,18.5153,18.5153,0
170.31,2043.72,18.508,18.508,0
170.41,2044.92,18.5007,18.5007,0
170.51,2046.12,18.4934,18.4934,0
170.61,2047.32,18.4862,18.4862,0
170.71,2048.52,18.4789,18.4789,0
170.81,2049.72,18.4717,18.4717,0
170.91,2050.92,18.4644,18.4644,0
171.01,2052.12,18.4572,18.4572,0
171.11,2053.32,18.45,18.45,0
171.21,2054.52,18.4428,18.4428,0
171.31,2055.72,18.4356,18.4356,0
171.41,2056.92,18.4284,18.4284,0
171.51,2058.12,18.4212,18.4212,0
171.61,2059.32,18.414,18.414,0
171.71,2060.52,18.4069,18.4069,0
171.81,2061.72,18.3997,18.3997,0
171.91,2062.92,18.3925,18.3925,0
172.01,2064.12,18.3854,18.3854,0
172.11,2065.32,18.3782,18.3782,0
172.21,2066.52,18.3711,18.3711,0
172.31,2067.72,18.364,18.364,0
172.41,2068.92,18.3569,18.3569,0
172.51,2070.12,18.3498,18.3498,0
172.61,2071.32,18.3427,18.3427,0
172.71,2072.52,18.3356,18.3356,0
172.81,2073.72,18.3285,18.3285,0
172.91,2074.92,18.3214,18.3214,0
173.01,2076.12,18.3143,18.3143,0
173.11,2077.32,18.3073,18.3073,0
173.21,2078.52,18.3002,18.3002,0
173.31,2079.72,18.2932,18.2932,0
173.41,2080.92,18.2862,18.2862,0
173.51,2082.12,18.2791,18.2791,0
173.61,2083.32,18.2721,18.2721,0
173.71,2084.52,18.2651,18.2651,0
173.81,2085.72,18.2581,18.2581,0
173.91,2086.92,18.2511,18.2511,0
174.01,2088.12,18.2441,18.2441,0
174.11,2089.32,18.2371,18.2371,0
174.21,2090.52,18.2301,18.2301,0
174.31,2091.72,18.2232,18.2232,0
174.41,2092.92,18.2162,18.2162,0
174.51,2094.12,18.2093,18.2093,0
174.61,2095.32,18.2023,18.2023,0
174.71,2096.52,18.1954,18.1954,0
174.81,2097.72,18.1884,18.1884,0
174.91,2098.92,18.1815,18.1815,0
175.01,2100.12,18.1746,18.1746,0
175.11,2101.32,18.1677,18.1677,0
175.21,2102.52,18.1608,18.1608,0
175.31,2103.72,18.1539,18.1539,0
175.41,2104.92,18.147,18.147,0
175.51,2106.12,18.1401,18.1401,0
175.61,2107.32,18.1333,18.1333,0
175.71,2108.52,18.1264,18.1264,0
175.81,2109.72,18.1196,18.1196,0
175.91,2110.92,18.1127,18.1127,0
176.01,2112.12,18.1059,18.1059,0
176.11,2113.32,18.099,18.099,0
176.21,2114.52,18.0922,18.0922,0
176.31,2115.72,18.0854,18.0854,0
176.41,2116.92,18.0786,18.0786,0
176.51,2118.12,18.0718,18.0718,0
176.61,2119.32,18.065,18.065,0
176.71,2120.52,18.0582,18.0582,0
176.81,2121.72,18.0514,18.0514,0
176.91,2122.92,18.0447,18.0447,0
177.01,2124.12,18.0379,18.0379,0
177.11,2125.32,18.0311,18.0311,0
177.21,2126.52,18.0244,18.0244,0
177.31,2127.72,18.0176,18.0176,0
177.41,2128.92,18.0109,18.0109,0
177.51,2130.12,18.0042,18.0042,0
177.61,2131.32,17.9975,17.9975,0
177.71,2132.52,17.9907,17.9907,0
177.81,2133.72,17.984,17.984,0
177.91,2134.92,17.9773,17.9773,0
178.01,2136.12,17.9706,17.9706,0
178.11,2137.32,17.964,17.964,0
178.21,2138.52,17.9573,17.9573,0
178.31,2139.72,17.9506,17.9506,0
178.41,2140.92,17.9439,17.9439,0
178.51,2142.12,17.9373,17.9373,0
178.61,2143.32,17.9306,17.9306,0
178.71,2144.52,17.924,17.924,0
178.81,2145.72,17.9174,17.9174,0
178.91,2146.92,17.9107,17.9107,0
179.01,2148.12,17.9041,17.9041,0
179.11,2149.32,17.8975,17.8975,0
179.21,2150.52,17.8909,17.8909,0
179.31,2151.72,17.8843,17.8843,0
179.41,2152.92,17.8777,17.8777,0
179.51,2154.12,17.8711,17.8711,0
179.61,2155.32,17.8645,17.8645,0
179.71,2156.52,17.858,17.858,0
179.81,2157.72,17.8514,17.8514,0
179.91,2158.92,17.8448,17.8448,0
180.01,2160.12,17.8383,17.8383,0
180.11,2161.32,17.8318,17.8318,0
180.21,2162.52,17.8252,17.8252,0
180.31,2163.72,17.8187,17.8187,0
180.41,2164.92,17.8122,17.8122,0
180.51,2166.12,17.8056,17.8056,0
180.61,2167.32,17.7991,17.7991,0
180.71,2168.52,17.7926,17.7926,0
180.81,2169.72,17.7861,17.7861,0
180.91,2170.92,17.7797,17.7797,0
181.01,2172.12,17.7732,17.7732,0
181.11,2173.32,17.7667,17.7667,0
181.21,2174.52,17.7602,17.7602,0
181.31,2175.72,17.7538,17.7538,0
181.41,2176.92,17.7473,17.7473,0
181.51,2178.12,17.7409,17.7409,0
181.61,2179.32,17.7344,17.7344,0
181.71,2180.52,17.728,17.728,0
181.81,2181.72,17.7216,17.7216,0
181.91,2182.92,17.7152,17.7152,0
182.01,2184.12,17.7087,17.7087,0
182.11,2185.32,17.7023,17.7023,0
182.21,2186.52,17.6959,17.6959,0
182.31,2187.72,17.6895,17.6895,0
182.41,2188.92,17.6832,17.6832,0
182.51,2190.12,17.6768,17.6768,0
182.61,2191.32,17.6704,17.6704,0
182.71,2192.52,17.664,17.664,0
182.81,2193.72,17.6577,17.6577,0
182.91,2194.92,17.6513,17.6513,0
183.01,2196.12,17.645,17.645,0
183.11,2197.32,17.6387,17.6387,0
183.21,2198.52,17.6323,17.6323,0
183.31,2199.72,17.626,17.626,0
183.41,2200.92,17.6197,17.6197,0
183.51,2202.12,17.6134,17.6134,0
183.61,2203.32,17.6071,17.6071,0
183.71,2204.52,17.6008,17.6008,0
183.81,2205.72,17.5945,17.5945,0
183.91,2206.92,17.5882,17.5882,0
184.01,2208.12,17.5819,17.5819,0
184.11,2209.32,17.5756,17.5756,0
184.21,2210.52,17.5694,17.5694,0
184.31,2211.72,17.5631,17.5631,0
184.41,2212.92,17.5569,17.5569,0
184.51,2214.12,17.5506,17.5506,0
184.61,2215.32,17.5444,17.5444,0
184.71,2216.52,17.5381,17.5381,0
184.81,2217.72,17.5319,17.5319,0
184.91,2218.92,17.5257,17.5257,0
185.01,2220.12,17.5195,17.5195,0
185.11,2221.32,17.5133,17.5133,0
185.21,2222.52,17.5071,17.5071,0
185.31,2223.72,17.5009,17.5009,0
185.41,2224.92,17.4947,17.4947,0
185.51,2226.12,17.4885,17.4885,0
185.61,2227.32,17.4823,17.4823,0
185.71,2228.52,17.4762,17.4762,0
185.81,2229.72,17.47,17.47,0
185.91,2230.92,17.4638,17.4638,0
186.01,2232.12,17.4577,17.4577,0
186.11,2233.32,17.4515,17.4515,0
186.21,2234.52,17.4454,17.4454,0
186.31,2235.72,17.4393,17.4393,0
186.41,2236.92,17.4332,17.4332,0
186.51,2238.12,17.427,17.427,0
186.61,2239.32,17.4209,17.4209,0
186.71,2240.52,17.4148,17.4148,0
186.81,2241.72,17.4087,17.4087,0
186.91,2242.92,17.4026,17.4026,0
187.01,2244.12,17.3965,17.3965,0
187.11,2245.32,17.3905,17.3905,0
187.21,2246.52,17.3844,17.3844,0
187.31,2247.72,17.3783,17.3783,0
187.41,2248.92,17.3723,17.3723,0
187.51,2250.12,17.3662,17.3662,0
187.61,2251.32,17.3602,17.3602,0
187.71,2252.52,17.3541,17.3541,0
187.81,2253.72,17.3481,17.3481,0
187.91,2254.92,17.3421,17.3421,0
188.01,2256.12,17.336,17.336,0
188.11,2257.32,17.33,17.33,0
188.21,2258.52,17.324,17.324,0
188.31,2259.72,17.318,17.318,0
188.41,2260.92,17.312,17.312,0
188.51,2262.12,17.306,17.306,0
188.61,2263.32,17.3,17.3,0
188.71,2264.52,17.294,17.294,0
188.81,2265.72,17.2881,17.2881,0
188.91,2266.92,17.2821,17.2821,0
189.01,2268.12,17.2761,17.2761,0
189.11,2269.32,17.2702,17.2702,0
189.21,2270.52,17.2642,17.2642,0
189.31,2271.72,17.2583,17.2583,0
189.41,2272.92,17.2523,17.2523,0
189.51,2274.12,17.2464,17.2464,0
189.61,2275.32,17.2405,17.2405,0
189.71,2276.52,17.2346,17.2346,0
189.81,2277.72,17.2286,17.2286,0
189.91,2278.92,17.2227,17.2227,0
190.01,2280.12,17.2168,17.2168,0
190.11,2281.32,17.2109,17.2109,0
190.21,2282.52,17.205,17.205,0
190.31,2283.72,17.1992,17.1992,0
190.41,2284.92,17.1933,17.1933,0
190.51,2286.12,17.1874,17.1874,0
190.61,2287.32,17.1815,17.1815,0
190.71,2288.52,17.1757,17.1757,0
190.81,2289.72,17.1698,17.1698,0
190.91,2290.92,17.164,17.164,0
191.01,2292.12,17.1581,17.1581,0
191.11,2293.32,17.1523,17.1523,0
191.21,2294.52,17.1465,17.1465,0
191.31,2295.72,17.1406,17.1406,0
191.41,2296.92,17.1348,17.1348,0
191.51,2298.12,17.129,17.129,0
191.61,2299.32,17.1232,17.1232,0
191.71,2300.52,17.1174,17.1174,0
191.81,2301.72,17.1116,17.1116,0
191.91,2302.92,17.1058,17.1058,0
192.01,2304.12,17.1,17.1,0
192.11,2305.32,17.0943,17.0943,0
192.21,2306.52,17.0885,17.0885,0
192.31,2307.72,17.0827,17.0827,0
192.41,2308.92,17.077,17.077,0
192.51,2310.12,17.0712,17.0712,0
192.61,2311.32,17.0655,17.0655,0
192.71,2312.52,17.0597,17.0597,0
192.81,2313.72,17.054,17.054,0
192.91,2314.92,17.0482,17.0482,0
193.01,2316.12,17.0425,17.0425,0
193.11,2317.32,17.0368,17.0368,0
193.21,2318.52,17.0311,17.0311,0
193.31,2319.72,17.0254,17.0254,0
193.41,2320.92,17.0197,17.0197,0
193.51,2322.12,17.014,17.014,0
193.61,2323.32,17.0083,17.0083,0
193.71,2324.52,17.0026,17.0026,0
193.81,2325.72,16.9969,16.9969,0
193.91,2326.92,16.9912,16.9912,0
194.01,2328.12,16.9856,16.9856,0
194.11,2329.32,16.9799,16.9799,0
194.21,2330.52,16.9742,16.9742,0
194.31,2331.72,16.9686,16.9686,0
194.41,2332.92,16.9629,16.9629,0
194.51,2334.12,16.9573,16.9573,0
194.61,2335.32,16.9517,16.9517,0
194.71,2336.52,16.946,16.946,0
194.81,2337.72,16.9404,16.9404,0
194.91,2338.92,16.9348,16.9348,0
195.01,2340.12,16.9292,16.9292,0
195.11,2341.32,16.9236,16.9236,0
195.21,2342.52,16.918,16.918,0
195.31,2343.72,16.9124,16.9124,0
195.41,2344.92,16.9068,16.9068,0
195.51,2346.12,16.9012,16.9012,0
195.61,2347.32,16.8956,16.8956,0
195.71,2348.52,16.89,16.89,0
195.81,2349.72,16.8845,16.8845,0
195.91,2350.92,16.8789,16.8789,0
196.01,2352.12,16.8734,16.8734,0
196.11,2353.32,16.8678,16.8678,0
196.21,2354.52,16.8623,16.8623,0
196.31,2355.72,16.8567,16.8567,0
196.41,2356.92,16.8512,16.8512,0
196.51,2358.12,16.8456,16.8456,0
196.61,2359.32,16.8401,16.8401,0
196.71,2360.52,16.8346,16.8346,0
196.81,2361.72,16.8291,16.8291,0
196.91,2362.92,16.8236,16.8236,0
197.01,2364.12,16.8181,16.8181,0
197.11,2365.32,16.8126,16.8126,0
197.21,2366.52,16.8071,16.8071,0
197.31,2367.72,16.8016,16.8016,0
197.41,2368.92,16.7961,16.7961,0
197.51,2370.12,16.7906,16.7906,0
197.61,2371.32,16.7852,16.7852,0
197.71,2372.52,16.7797,16.7797,0
197.81,2373.72,16.7742,16.7742,0
197.91,2374.92,16.7688,16.7688,0
198.01,2376.12,16.7633,16.7633,0
198.11,2377.32,16.7579,16.7579,0
198.21,2378.52,16.7525,16.7525,0
198.31,2379.72,16.747,16.747,0
198.41,2380.92,16.7416,16.7416,0
198.51,2382.12,16.7362,16.7362,0
198.61,2383.32,16.7307,16.7307,0
198.71,2384.52,16.7253,16.7253,0
198.81,2385.72,16.7199,16.7199,0
198.91,2386.92,16.7145,16.7145,0
199.01,2388.12,16.7091,16.7091,0
199.11,2389.32,16.7037,16.7037,0
199.21,2390.52,16.6984,16.6984,0
199.31,2391.72,16.693,16.693,0
199.41,2392.92,16.6876,16.6876,0
199.51,2394.12,16.6822,16.6822,0
199.61,2395.32,16.6769,16.6769,0
199.71,2396.52,16.6715,16.6715,0
199.81,2397.72,16.6661,16.6661,0
199.91,2398.92,16.6608,16.6608,0
200.01,2400.12,16.6554,16.6554,0
200.11,2401.32,16.6501,16.6501,0
200.21,2402.52,16.6448,16.6448,0
200.31,2403.72,16.6394,16.6394,0
200.41,2404.92,16.6341,16.6341,0
200.51,2406.12,16.6288,16.6288,0
200.61,2407.32,16.6235,16.6235,0
200.71,2408.52,16.6182,16.6182,0
200.81,2409.72,16.6129,16.6129,0
200.91,2410.92,16.6076,16.6076,0
201.01,2412.12,16.6023,16.6023,0
201.11,2413.32,16.597,16.597,0
201.21,2414.52,16.5917,16.5917,0
201.31,2415.72,16.5864,16.5864,0
201.41,2416.92,16.5812,16.5812,0
201.51,2418.12,16.5759,16.5759,0
201.61,2419.32,16.5706,16.5706,0
201.71,2420.52,16.5654,16.5654,0
201.81,2421.72,16.5601,16.5601,0
201.91,2422.92,16.5549,16.5549,0
202.01,2424.12,16.5496,16.5496,0
202.11,2425.32,16.5444,16.5444,0
202.21,2426.52,16.5392,16.5392,0
202.31,2427.72,16.5339,16.5339,0
202.41,2428.92,16.5287,16.5287,0
202.51,2430.12,16.5235,16.5235,0
202.61,2431.32,16.5183,16.5183,0
202.71,2432.52,16.5131,16.5131,0
202.81,2433.72,16.5079,16.5079,0
202.91,2434.92,16.5027,16.5027,0
203.01,2436.12,16.4975,16.4975,0
203.11,2437.32,16.4923,16.4923,0
203.21,2438.52,16.4871,16.4871,0
203.31,2439.72,16.4819,16.4819,0
203.41,2440.92,16.4768,16.4768,0
203.51,2442.12,16.4716,16.4716,0
203.61,2443.32,16.4664,16.4664,0
203.71,2444.52,16.4613,16.4613,0
203.81,2445.72,16.4561,16.4561,0
203.91,2446.92,16.451,16.451,0
204.01,2448.12,16.4458,16.4458,0
204.11,2449.32,16.4407,16.4407,0
204.21,2450.52,16.4356,16.4356,0
204.31,2451.72,16.4304,16.4304,0
204.41,2452.92,16.4253,16.4253,0
204.51,2454.12,16.4202,16.4202,0
204.61,2455.32,16.4151,16.4151,0
204.71,2456.52,16.41,16.41,0
204.81,2457.72,16.4049,16.4049,0
204.91,2458.92,16.3998,16.3998,0
205.01,2460.12,16.3947,16.3947,0
205.11,2461.32,16.3896,16.3896,0
205.21,2462.52,16.3845,16.3845,0
205.31,2463.72,16.3794,16.3794,0
205.41,2464.92,16.3743,16.3743,0
205.51,2466.12,16.3693,16.3693,0
205.61,2467.32,16.3642,16.3642,0
205.71,2468.52,16.3591,16.3591,0
205.81,2469.72,16.3541,16.3541,0
205.91,2470.92,16.349,16.349,0
206.01,2472.12,16.344,16.344,0
206.11,2473.32,16.3389,16.3389,0
206.21,2474.52,16.3339,16.3339,0
206.31,2475.72,16.3289,16.3289,0
