# TOPAS/Geant4 C-12 stopping power in G4_AIR (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
118.21,0.0245777
118.31,0.0245626
118.41,0.0245475
118.51,0.0245324
118.61,0.0245174
118.71,0.0245024
118.81,0.0244874
118.91,0.0244725
119.01,0.0244576
119.11,0.0244427
119.21,0.0244278
119.31,0.024413
119.41,0.0243982
119.51,0.0243834
119.61,0.0243686
119.71,0.0243539
119.81,0.0243392
119.91,0.0243245
120.01,0.0243098
120.11,0.0242952
120.21,0.0242806
120.31,0.024266
120.41,0.0242514
120.51,0.0242369
120.61,0.0242224
120.71,0.0242079
120.81,0.0241935
120.91,0.0241791
121.01,0.0241646
121.11,0.0241503
121.21,0.0241359
121.31,0.0241216
121.41,0.0241073
121.51,0.024093
121.61,0.0240788
121.71,0.0240645
121.81,0.0240503
121.91,0.0240361
122.01,0.024022
122.11,0.0240079
122.21,0.0239938
122.31,0.0239797
122.41,0.0239656
122.51,0.0239516
122.61,0.0239376
122.71,0.0239236
122.81,0.0239096
122.91,0.0238957
123.01,0.0238818
123.11,0.0238679
123.21,0.023854
123.31,0.0238402
123.41,0.0238264
123.51,0.0238126
123.61,0.0237988
123.71,0.0237851
123.81,0.0237714
123.91,0.0237577
124.01,0.023744
124.11,0.0237304
124.21,0.0237167
124.31,0.0237031
124.41,0.0236895
124.51,0.023676
124.61,0.0236625
124.71,0.023649
124.81,0.0236355
124.91,0.023622
125.01,0.0236086
125.11,0.0235951
125.21,0.0235818
125.31,0.0235684
125.41,0.023555
125.51,0.0235417
125.61,0.0235284
125.71,0.0235151
125.81,0.0235019
125.91,0.0234886
126.01,0.0234754
126.11,0.0234622
126.21,0.0234491
126.31,0.0234359
126.41,0.0234228
126.51,0.0234097
126.61,0.0233966
126.71,0.0233836
126.81,0.0233705
126.91,0.0233575
127.01,0.0233445
127.11,0.0233315
127.21,0.0233186
127.31,0.0233057
127.41,0.0232928
127.51,0.0232799
