# TOPAS/Geant4 C-12 stopping power in Copper (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
167.51,109.125
167.61,109.083
167.71,109.041
167.81,109
167.91,108.958
168.01,108.916
168.11,108.874
168.21,108.833
168.31,108.791
168.41,108.75
168.51,108.708
168.61,108.667
168.71,108.625
168.81,108.584
168.91,108.542
169.01,108.501
169.11,108.46
169.21,108.419
169.31,108.378
169.41,108.336
169.51,108.295
169.61,108.254
169.71,108.213
169.81,108.172
169.91,108.132
170.01,108.091
170.11,108.05
170.21,108.009
170.31,107.969
170.41,107.928
170.51,107.887
170.61,107.847
170.71,107.806
170.81,107.766
170.91,107.725
171.01,107.685
171.11,107.644
171.21,107.604
171.31,107.564
171.41,107.524
171.51,107.484
171.61,107.443
171.71,107.403
171.81,107.363
171.91,107.323
172.01,107.283
172.11,107.243
172.21,107.204
172.31,107.164
172.41,107.124
172.51,107.084
172.61,107.044
172.71,107.005
172.81,106.965
172.91,106.926
173.01,106.886
173.11,106.847
173.21,106.807
173.31,106.768
173.41,106.728
173.51,106.689
173.61,106.65
173.71,106.611
173.81,106.571
173.91,106.532
174.01,106.493
174.11,106.454
174.21,106.415
174.31,106.376
174.41,106.337
174.51,106.298
174.61,106.259
174.71,106.221
174.81,106.182
174.91,106.143
175.01,106.104
175.11,106.066
175.21,106.027
175.31,105.989
175.41,105.95
175.51,105.912
175.61,105.873
175.71,105.835
175.81,105.796
175.91,105.758
176.01,105.72
176.11,105.682
176.21,105.643
176.31,105.605
176.41,105.567
176.51,105.529
176.61,105.491
176.71,105.453
176.81,105.415
176.91,105.377
177.01,105.339
177.11,105.301
177.21,105.264
177.31,105.226
177.41,105.188
177.51,105.15
177.61,105.113
177.71,105.075
177.81,105.038
177.91,105
178.01,104.963
178.11,104.925
178.21,104.888
178.31,104.85
178.41,104.813
178.51,104.776
178.61,104.739
178.71,104.701
178.81,104.664
178.91,104.627
179.01,104.59
179.11,104.553
179.21,104.516
179.31,104.479
179.41,104.442
179.51,104.405
179.61,104.368
179.71,104.331
179.81,104.295
179.91,104.258
180.01,104.221
180.11,104.185
180.21,104.148
180.31,104.111
180.41,104.075
180.51,104.038
180.61,104.002
180.71,103.965
180.81,103.929
180.91,103.893
181.01,103.856
181.11,103.82
181.21,103.784
181.31,103.748
181.41,103.711
181.51,103.675
181.61,103.639
181.71,103.603
181.81,103.567
181.91,103.531
182.01,103.495
182.11,103.459
182.21,103.423
182.31,103.388
182.41,103.352
182.51,103.316
182.61,103.28
182.71,103.245
182.81,103.209
182.91,103.173
183.01,103.138
183.11,103.102
183.21,103.067
183.31,103.031
183.41,102.996
183.51,102.96
183.61,102.925
183.71,102.89
183.81,102.854
183.91,102.819
184.01,102.784
184.11,102.749
184.21,102.714
184.31,102.678
184.41,102.643
184.51,102.608
184.61,102.573
184.71,102.538
184.81,102.503
184.91,102.469
185.01,102.434
185.11,102.399
185.21,102.364
185.31,102.329
185.41,102.295
185.51,102.26
185.61,102.225
185.71,102.191
185.81,102.156
185.91,102.121
186.01,102.087
186.11,102.053
186.21,102.018
186.31,101.984
186.41,101.949
186.51,101.915
186.61,101.881
186.71,101.846
186.81,101.812
186.91,101.778
187.01,101.744
187.11,101.71
187.21,101.676
187.31,101.642
187.41,101.607
187.51,101.573
187.61,101.539
187.71,101.505
187.81,101.472
187.91,101.438
188.01,101.404
188.11,101.37
188.21,101.336
188.31,101.302
188.41,101.269
188.51,101.235
188.61,101.201
188.71,101.168
188.81,101.134
188.91,101.101
189.01,101.067
189.11,101.034
189.21,101
189.31,100.967
189.41,100.933
189.51,100.9
189.61,100.867
189.71,100.833
189.81,100.8
189.91,100.767
190.01,100.734
190.11,100.7
190.21,100.667
190.31,100.634
190.41,100.601
190.51,100.568
190.61,100.535
190.71,100.502
190.81,100.469
190.91,100.436
191.01,100.403
191.11,100.371
191.21,100.338
191.31,100.305
191.41,100.272
191.51,100.24
191.61,100.207
191.71,100.174
191.81,100.142
191.91,100.109
192.01,100.077
192.11,100.044
192.21,100.012
192.31,99.9792
192.41,99.9468
192.51,99.9144
192.61,99.882
192.71,99.8497
192.81,99.8174
192.91,99.7852
193.01,99.7529
193.11,99.7207
193.21,99.6886
193.31,99.6564
193.41,99.6243
193.51,99.5923
193.61,99.5602
193.71,99.5282
193.81,99.4963
193.91,99.4643
194.01,99.4324
194.11,99.4005
194.21,99.3687
194.31,99.3368
194.41,99.3051
194.51,99.2733
194.61,99.2416
194.71,99.2099
194.81,99.1782
194.91,99.1466
195.01,99.115
195.11,99.0834
195.21,99.0519
195.31,99.0203
195.41,98.9889
195.51,98.9574
195.61,98.926
195.71,98.8946
195.81,98.8632
195.91,98.8319
196.01,98.8006
196.11,98.7693
196.21,98.7381
196.31,98.7069
196.41,98.6757
196.51,98.6446
196.61,98.6134
196.71,98.5824
196.81,98.5513
196.91,98.5203
197.01,98.4893
197.11,98.4583
197.21,98.4274
197.31,98.3965
197.41,98.3656
197.51,98.3347
197.61,98.3039
197.71,98.2731
197.81,98.2423
197.91,98.2116
198.01,98.1809
198.11,98.1502
198.21,98.1196
198.31,98.089
198.41,98.0584
198.51,98.0278
198.61,97.9973
198.71,97.9668
198.81,97.9363
198.91,97.9059
199.01,97.8755
199.11,97.8451
199.21,97.8148
199.31,97.7844
199.41,97.7541
199.51,97.7239
199.61,97.6936
199.71,97.6634
199.81,97.6332
199.91,97.6031
200.01,97.573
200.11,97.5429
200.21,97.5128
200.31,97.4828
200.41,97.4527
200.51,97.4228
200.61,97.3928
200.71,97.3629
200.81,97.333
200.91,97.3031
201.01,97.2733
201.11,97.2435
201.21,97.2137
201.31,97.1839
201.41,97.1542
201.51,97.1245
201.61,97.0948
201.71,97.0652
201.81,97.0356
201.91,97.006
202.01,96.9764
202.11,96.9469
202.21,96.9174
202.31,96.8879
202.41,96.8585
202.51,96.829
202.61,96.7996
202.71,96.7703
202.81,96.7409
202.91,96.7116
203.01,96.6823
203.11,96.6531
203.21,96.6239
203.31,96.5947
203.41,96.5655
203.51,96.5363
203.61,96.5072
203.71,96.4781
203.81,96.4491
203.91,96.42
204.01,96.391
204.11,96.362
204.21,96.3331
204.31,96.3041
204.41,96.2752
204.51,96.2464
204.61,96.2175
204.71,96.1887
204.81,96.1599
204.91,96.1311
205.01,96.1024
205.11,96.0737
205.21,96.045
205.31,96.0163
205.41,95.9877
205.51,95.9591
205.61,95.9305
205.71,95.9019
205.81,95.8734
205.91,95.8449
206.01,95.8164
206.11,95.7879
206.21,95.7595
206.31,95.7311
206.41,95.7027
206.51,95.6744
206.61,95.6461
206.71,95.6178
206.81,95.5895
206.91,95.5613
207.01,95.5331
207.11,95.5049
207.21,95.4767
207.31,95.4486
207.41,95.4204
207.51,95.3924
207.61,95.3643
207.71,95.3363
207.81,95.3083
207.91,95.2803
208.01,95.2523
208.11,95.2244
208.21,95.1965
208.31,95.1686
208.41,95.1407
208.51,95.1129
208.61,95.0851
208.71,95.0573
208.81,95.0296
208.91,95.0018
209.01,94.9741
209.11,94.9464
209.21,94.9188
209.31,94.8912
209.41,94.8636
209.51,94.836
209.61,94.8084
209.71,94.7809
209.81,94.7534
209.91,94.7259
210.01,94.6985
210.11,94.671
210.21,94.6436
210.31,94.6163
210.41,94.5889
210.51,94.5616
210.61,94.5343
210.71,94.507
210.81,94.4797
210.91,94.4525
211.01,94.4253
211.11,94.3981
211.21,94.371
211.31,94.3438
211.41,94.3167
211.51,94.2896
211.61,94.2626
211.71,94.2355
211.81,94.2085
211.91,94.1815
212.01,94.1546
212.11,94.1276
212.21,94.1007
212.31,94.0738
212.41,94.047
212.51,94.0201
212.61,93.9933
212.71,93.9665
212.81,93.9398
212.91,93.913
213.01,93.8863
213.11,93.8596
213.21,93.8329
213.31,93.8063
213.41,93.7797
213.51,93.7531
213.61,93.7265
213.71,93.6999
213.81,93.6734
213.91,93.6469
214.01,93.6204
214.11,93.594
214.21,93.5675
214.31,93.5411
214.41,93.5147
214.51,93.4884
214.61,93.462
214.71,93.4357
214.81,93.4094
214.91,93.3831
215.01,93.3569
215.11,93.3307
215.21,93.3045
215.31,93.2783
215.41,93.2521
215.51,93.226
215.61,93.1999
215.71,93.1738
215.81,93.1477
215.91,93.1217
216.01,93.0957
216.11,93.0697
216.21,93.0437
216.31,93.0178
216.41,92.9919
216.51,92.966
216.61,92.9401
216.71,92.9142
216.81,92.8884
216.91,92.8626
217.01,92.8368
217.11,92.811
217.21,92.7853
217.31,92.7596
217.41,92.7339
217.51,92.7082
217.61,92.6825
217.71,92.6569
217.81,92.6313
217.91,92.6057
218.01,92.5802
218.11,92.5546
218.21,92.5291
218.31,92.5036
218.41,92.4781
218.51,92.4527
218.61,92.4273
218.71,92.4019
218.81,92.3765
218.91,92.3511
219.01,92.3258
219.11,92.3005
219.21,92.2752
219.31,92.2499
219.41,92.2246
219.51,92.1994
219.61,92.1742
219.71,92.149
219.81,92.1239
219.91,92.0987
220.01,92.0736
220.11,92.0485
220.21,92.0234
220.31,91.9984
220.41,91.9734
220.51,91.9483
220.61,91.9234
220.71,91.8984
220.81,91.8734
220.91,91.8485
221.01,91.8236
221.11,91.7987
221.21,91.7739
221.31,91.749
221.41,91.7242
221.51,91.6994
221.61,91.6747
221.71,91.6499
221.81,91.6252
221.91,91.6005
222.01,91.5758
222.11,91.5511
222.21,91.5265
222.31,91.5018
222.41,91.4772
222.51,91.4526
222.61,91.4281
222.71,91.4035
222.81,91.379
222.91,91.3545
223.01,91.33
223.11,91.3056
223.21,91.2812
223.31,91.2567
223.41,91.2323
223.51,91.208
223.61,91.1836
223.71,91.1593
223.81,91.135
223.91,91.1107
224.01,91.0864
224.11,91.0622
224.21,91.0379
224.31,91.0137
224.41,90.9896
224.51,90.9654
224.61,90.9412
224.71,90.9171
224.81,90.893
224.91,90.8689
225.01,90.8449
225.11,90.8208
225.21,90.7968
225.31,90.7728
225.41,90.7488
225.51,90.7249
225.61,90.7009
225.71,90.677
225.81,90.6531
225.91,90.6292
226.01,90.6054
226.11,90.5815
226.21,90.5577
226.31,90.5339
226.41,90.5101
226.51,90.4864
226.61,90.4626
226.71,90.4389
226.81,90.4152
226.91,90.3916
227.01,90.3679
227.11,90.3443
227.21,90.3206
227.31,90.297
227.41,90.2735
227.51,90.2499
227.61,90.2264
227.71,90.2029
227.81,90.1794
227.91,90.1559
228.01,90.1324
228.11,90.109
228.21,90.0856
228.31,90.0622
228.41,90.0388
228.51,90.0154
228.61,89.9921
228.71,89.9688
228.81,89.9455
228.91,89.9222
229.01,89.8989
229.11,89.8757
229.21,89.8524
229.31,89.8292
229.41,89.8061
229.51,89.7829
229.61,89.7597
229.71,89.7366
229.81,89.7135
229.91,89.6904
230.01,89.6674
230.11,89.6443
230.21,89.6213
230.31,89.5983
230.41,89.5753
230.51,89.5523
230.61,89.5293
230.71,89.5064
230.81,89.4835
230.91,89.4606
231.01,89.4377
231.11,89.4149
231.21,89.392
231.31,89.3692
231.41,89.3464
231.51,89.3236
231.61,89.3009
231.71,89.2781
231.81,89.2554
231.91,89.2327
232.01,89.21
232.11,89.1873
232.21,89.1647
232.31,89.142
232.41,89.1194
232.51,89.0968
232.61,89.0743
232.71,89.0517
232.81,89.0292
232.91,89.0066
233.01,88.9841
233.11,88.9617
233.21,88.9392
233.31,88.9167
233.41,88.8943
233.51,88.8719
233.61,88.8495
233.71,88.8271
233.81,88.8048
233.91,88.7825
234.01,88.7601
234.11,88.7378
234.21,88.7156
234.31,88.6933
234.41,88.6711
234.51,88.6488
234.61,88.6266
234.71,88.6044
234.81,88.5823
234.91,88.5601
235.01,88.538
235.11,88.5159
235.21,88.4938
235.31,88.4717
235.41,88.4496
235.51,88.4276
235.61,88.4055
235.71,88.3835
235.81,88.3615
235.91,88.3396
236.01,88.3176
236.11,88.2957
236.21,88.2738
236.31,88.2519
236.41,88.23
236.51,88.2081
236.61,88.1863
236.71,88.1644
236.81,88.1426
236.91,88.1208
237.01,88.0991
237.11,88.0773
237.21,88.0556
237.31,88.0338
237.41,88.0121
237.51,87.9904
237.61,87.9688
237.71,87.9471
237.81,87.9255
237.91,87.9039
238.01,87.8823
238.11,87.8607
238.21,87.8391
238.31,87.8176
238.41,87.796
238.51,87.7745
238.61,87.753
238.71,87.7315
238.81,87.7101
238.91,87.6886
239.01,87.6672
239.11,87.6458
239.21,87.6244
239.31,87.603
239.41,87.5817
239.51,87.5603
239.61,87.539
239.71,87.5177
239.81,87.4964
239.91,87.4751
240.01,87.4539
240.11,87.4326
240.21,87.4114
240.31,87.3902
240.41,87.369
240.51,87.3479
240.61,87.3267
240.71,87.3056
240.81,87.2844
240.91,87.2633
241.01,87.2423
241.11,87.2212
241.21,87.2001
241.31,87.1791
241.41,87.1581
241.51,87.1371
241.61,87.1161
241.71,87.0951
241.81,87.0742
241.91,87.0532
242.01,87.0323
242.11,87.0114
242.21,86.9905
242.31,86.9697
242.41,86.9488
242.51,86.928
242.61,86.9072
242.71,86.8864
242.81,86.8656
242.91,86.8448
243.01,86.8241
243.11,86.8033
243.21,86.7826
243.31,86.7619
243.41,86.7412
243.51,86.7205
243.61,86.6999
243.71,86.6792
243.81,86.6586
243.91,86.638
244.01,86.6174
244.11,86.5969
244.21,86.5763
244.31,86.5558
244.41,86.5352
244.51,86.5147
244.61,86.4942
244.71,86.4738
244.81,86.4533
244.91,86.4329
245.01,86.4124
245.11,86.392
245.21,86.3716
245.31,86.3512
245.41,86.3309
245.51,86.3105
245.61,86.2902
245.71,86.2699
245.81,86.2496
245.91,86.2293
246.01,86.209
246.11,86.1888
246.21,86.1686
246.31,86.1483
246.41,86.1281
246.51,86.1079
246.61,86.0878
246.71,86.0676
246.81,86.0475
246.91,86.0274
247.01,86.0072
247.11,85.9872
247.21,85.9671
247.31,85.947
247.41,85.927
247.51,85.9069
247.61,85.8869
247.71,85.8669
247.81,85.8469
247.91,85.827
248.01,85.807
248.11,85.7871
248.21,85.7672
248.31,85.7472
248.41,85.7274
248.51,85.7075
248.61,85.6876
248.71,85.6678
248.81,85.648
248.91,85.6281
249.01,85.6083
249.11,85.5886
249.21,85.5688
249.31,85.549
249.41,85.5293
249.51,85.5096
249.61,85.4899
249.71,85.4702
249.81,85.4505
249.91,85.4308
250.01,85.4112
250.11,85.3916
250.21,85.372
250.31,85.3524
250.41,85.3328
250.51,85.3132
250.61,85.2936
250.71,85.2741
250.81,85.2546
250.91,85.2351
251.01,85.2156
251.11,85.1961
251.21,85.1766
251.31,85.1572
251.41,85.1377
251.51,85.1183
251.61,85.0989
251.71,85.0795
251.81,85.0602
251.91,85.0408
252.01,85.0215
252.11,85.0021
252.21,84.9828
252.31,84.9635
252.41,84.9442
252.51,84.9249
252.61,84.9057
252.71,84.8865
252.81,84.8672
252.91,84.848
253.01,84.8288
253.11,84.8096
253.21,84.7905
253.31,84.7713
253.41,84.7522
253.51,84.733
253.61,84.7139
253.71,84.6948
253.81,84.6758
253.91,84.6567
254.01,84.6376
254.11,84.6186
254.21,84.5996
254.31,84.5806
254.41,84.5616
254.51,84.5426
254.61,84.5236
254.71,84.5047
254.81,84.4858
254.91,84.4668
255.01,84.4479
255.11,84.429
255.21,84.4102
255.31,84.3913
255.41,84.3724
255.51,84.3536
255.61,84.3348
255.71,84.316
255.81,84.2972
255.91,84.2784
256.01,84.2596
256.11,84.2409
256.21,84.2221
256.31,84.2034
256.41,84.1847
256.51,84.166
256.61,84.1473
256.71,84.1287
256.81,84.11
256.91,84.0914
257.01,84.0728
257.11,84.0542
257.21,84.0356
257.31,84.017
257.41,83.9984
257.51,83.9799
257.61,83.9613
257.71,83.9428
257.81,83.9243
257.91,83.9058
258.01,83.8873
258.11,83.8688
258.21,83.8504
258.31,83.8319
258.41,83.8135
258.51,83.7951
258.61,83.7767
258.71,83.7583
258.81,83.7399
258.91,83.7216
259.01,83.7032
259.11,83.6849
259.21,83.6666
259.31,83.6483
259.41,83.63
259.51,83.6117
259.61,83.5934
259.71,83.5752
259.81,83.557
259.91,83.5387
260.01,83.5205
260.11,83.5023
260.21,83.4841
260.31,83.466
260.41,83.4478
260.51,83.4297
260.61,83.4115
260.71,83.3934
260.81,83.3753
260.91,83.3572
261.01,83.3392
261.11,83.3211
261.21,83.3031
261.31,83.285
261.41,83.267
261.51,83.249
261.61,83.231
261.71,83.213
261.81,83.1951
261.91,83.1771
262.01,83.1592
262.11,83.1412
262.21,83.1233
262.31,83.1054
262.41,83.0875
262.51,83.0697
262.61,83.0518
262.71,83.034
262.81,83.0161
262.91,82.9983
263.01,82.9805
263.11,82.9627
263.21,82.9449
263.31,82.9271
263.41,82.9094
263.51,82.8916
263.61,82.8739
263.71,82.8562
263.81,82.8385
263.91,82.8208
264.01,82.8031
264.11,82.7855
264.21,82.7678
264.31,82.7502
264.41,82.7325
264.51,82.7149
264.61,82.6973
264.71,82.6797
264.81,82.6622
264.91,82.6446
265.01,82.6271
265.11,82.6095
265.21,82.592
265.31,82.5745
265.41,82.557
265.51,82.5395
265.61,82.522
265.71,82.5046
265.81,82.4871
265.91,82.4697
266.01,82.4523
266.11,82.4349
266.21,82.4175
266.31,82.4001
266.41,82.3827
266.51,82.3654
266.61,82.348
266.71,82.3307
266.81,82.3134
266.91,82.2961
267.01,82.2788
267.11,82.2615
267.21,82.2442
267.31,82.227
267.41,82.2097
267.51,82.1925
267.61,82.1753
267.71,82.1581
267.81,82.1409
267.91,82.1237
268.01,82.1065
268.11,82.0894
268.21,82.0722
268.31,82.0551
268.41,82.038
268.51,82.0209
268.61,82.0038
268.71,81.9867
268.81,81.9696
268.91,81.9525
269.01,81.9355
269.11,81.9185
269.21,81.9014
269.31,81.8844
269.41,81.8674
269.51,81.8505
269.61,81.8335
269.71,81.8165
269.81,81.7996
269.91,81.7826
270.01,81.7657
270.11,81.7488
270.21,81.7319
270.31,81.715
270.41,81.6982
270.51,81.6813
270.61,81.6644
270.71,81.6476
270.81,81.6308
270.91,81.614
271.01,81.5972
271.11,81.5804
271.21,81.5636
271.31,81.5468
271.41,81.5301
271.51,81.5133
271.61,81.4966
271.71,81.4799
271.81,81.4632
271.91,81.4465
272.01,81.4298
272.11,81.4132
272.21,81.3965
272.31,81.3798
272.41,81.3632
272.51,81.3466
272.61,81.33
272.71,81.3134
272.81,81.2968
272.91,81.2802
273.01,81.2637
273.11,81.2471
273.21,81.2306
273.31,81.214
273.41,81.1975
273.51,81.181
273.61,81.1645
273.71,81.1481
273.81,81.1316
273.91,81.1151
274.01,81.0987
274.11,81.0823
274.21,81.0658
274.31,81.0494
274.41,81.033
274.51,81.0166
274.61,81.0003
274.71,80.9839
274.81,80.9675
274.91,80.9512
275.01,80.9349
275.11,80.9186
275.21,80.9023
275.31,80.886
275.41,80.8697
275.51,80.8534
275.61,80.8372
275.71,80.8209
275.81,80.8047
275.91,80.7884
276.01,80.7722
276.11,80.756
276.21,80.7398
276.31,80.7237
276.41,80.7075
276.51,80.6913
276.61,80.6752
276.71,80.6591
276.81,80.6429
276.91,80.6268
277.01,80.6107
277.11,80.5946
277.21,80.5786
277.31,80.5625
277.41,80.5464
277.51,80.5304
277.61,80.5144
277.71,80.4984
277.81,80.4823
277.91,80.4663
278.01,80.4504
278.11,80.4344
278.21,80.4184
278.31,80.4025
278.41,80.3865
278.51,80.3706
278.61,80.3547
278.71,80.3388
278.81,80.3229
278.91,80.307
279.01,80.2911
279.11,80.2752
279.21,80.2594
279.31,80.2436
279.41,80.2277
279.51,80.2119
279.61,80.1961
279.71,80.1803
279.81,80.1645
279.91,80.1487
280.01,80.133
280.11,80.1172
280.21,80.1015
280.31,80.0857
280.41,80.07
280.51,80.0543
280.61,80.0386
280.71,80.0229
280.81,80.0073
280.91,79.9916
281.01,79.9759
281.11,79.9603
281.21,79.9447
281.31,79.929
281.41,79.9134
281.51,79.8978
281.61,79.8822
281.71,79.8667
281.81,79.8511
281.91,79.8355
282.01,79.82
282.11,79.8045
282.21,79.7889
282.31,79.7734
282.41,79.7579
282.51,79.7424
282.61,79.7269
282.71,79.7115
282.81,79.696
282.91,79.6806
283.01,79.6651
283.11,79.6497
283.21,79.6343
283.31,79.6189
283.41,79.6035
283.51,79.5881
283.61,79.5727
283.71,79.5573
283.81,79.542
283.91,79.5266
284.01,79.5113
284.11,79.496
284.21,79.4807
284.31,79.4654
284.41,79.4501
284.51,79.4348
284.61,79.4195
284.71,79.4043
284.81,79.389
284.91,79.3738
285.01,79.3586
285.11,79.3433
285.21,79.3281
285.31,79.3129
285.41,79.2978
285.51,79.2826
285.61,79.2674
285.71,79.2523
285.81,79.2371
285.91,79.222
286.01,79.2069
286.11,79.1918
286.21,79.1766
286.31,79.1616
286.41,79.1465
286.51,79.1314
286.61,79.1163
286.71,79.1013
286.81,79.0862
286.91,79.0712
287.01,79.0562
287.11,79.0412
287.21,79.0262
287.31,79.0112
287.41,78.9962
287.51,78.9813
287.61,78.9663
287.71,78.9513
287.81,78.9364
287.91,78.9215
288.01,78.9066
288.11,78.8916
288.21,78.8768
288.31,78.8619
288.41,78.847
288.51,78.8321
288.61,78.8173
288.71,78.8024
288.81,78.7876
288.91,78.7727
289.01,78.7579
289.11,78.7431
289.21,78.7283
289.31,78.7135
289.41,78.6988
289.51,78.684
289.61,78.6692
289.71,78.6545
289.81,78.6398
289.91,78.625
290.01,78.6103
290.11,78.5956
290.21,78.5809
290.31,78.5662
290.41,78.5515
290.51,78.5369
290.61,78.5222
290.71,78.5076
290.81,78.4929
290.91,78.4783
291.01,78.4637
291.11,78.4491
291.21,78.4345
291.31,78.4199
291.41,78.4053
291.51,78.3907
291.61,78.3762
291.71,78.3616
291.81,78.3471
291.91,78.3326
292.01,78.318
292.11,78.3035
292.21,78.289
292.31,78.2745
292.41,78.2601
292.51,78.2456
292.61,78.2311
292.71,78.2167
292.81,78.2022
292.91,78.1878
293.01,78.1734
293.11,78.159
293.21,78.1446
293.31,78.1302
293.41,78.1158
293.51,78.1014
293.61,78.0871
293.71,78.0727
293.81,78.0584
293.91,78.044
294.01,78.0297
294.11,78.0154
294.21,78.0011
294.31,77.9868
294.41,77.9725
294.51,77.9582
294.61,77.9439
294.71,77.9297
294.81,77.9154
294.91,77.9012
295.01,77.887
295.11,77.8727
295.21,77.8585
295.31,77.8443
295.41,77.8301
295.51,77.8159
295.61,77.8018
295.71,77.7876
295.81,77.7734
295.91,77.7593
296.01,77.7452
296.11,77.731
296.21,77.7169
296.31,77.7028
296.41,77.6887
296.51,77.6746
296.61,77.6605
296.71,77.6465
296.81,77.6324
296.91,77.6184
297.01,77.6043
297.11,77.5903
297.21,77.5763
297.31,77.5622
297.41,77.5482
297.51,77.5342
297.61,77.5202
297.71,77.5063
297.81,77.4923
297.91,77.4783
298.01,77.4644
298.11,77.4504
298.21,77.4365
298.31,77.4226
298.41,77.4087
298.51,77.3948
298.61,77.3809
298.71,77.367
298.81,77.3531
298.91,77.3393
299.01,77.3254
299.11,77.3115
299.21,77.2977
299.31,77.2839
299.41,77.27
299.51,77.2562
299.61,77.2424
299.71,77.2286
299.81,77.2149
299.91,77.2011
300.01,77.1873
300.11,77.1735
300.21,77.1598
300.31,77.1461
300.41,77.1323
300.51,77.1186
300.61,77.1049
300.71,77.0912
300.81,77.0775
300.91,77.0638
301.01,77.0501
301.11,77.0365
301.21,77.0228
301.31,77.0091
301.41,76.9955
301.51,76.9819
301.61,76.9682
301.71,76.9546
301.81,76.941
301.91,76.9274
302.01,76.9138
302.11,76.9003
302.21,76.8867
302.31,76.8731
302.41,76.8596
302.51,76.846
302.61,76.8325
302.71,76.819
302.81,76.8054
302.91,76.7919
303.01,76.7784
303.11,76.7649
303.21,76.7515
303.31,76.738
303.41,76.7245
303.51,76.7111
303.61,76.6976
303.71,76.6842
303.81,76.6708
303.91,76.6573
304.01,76.6439
304.11,76.6305
304.21,76.6171
304.31,76.6037
304.41,76.5904
304.51,76.577
304.61,76.5636
304.71,76.5503
304.81,76.5369
304.91,76.5236
305.01,76.5103
305.11,76.497
305.21,76.4836
305.31,76.4703
305.41,76.4571
305.51,76.4438
305.61,76.4305
305.71,76.4172
305.81,76.404
305.91,76.3907
306.01,76.3775
306.11,76.3643
306.21,76.351
306.31,76.3378
306.41,76.3246
306.51,76.3114
306.61,76.2982
306.71,76.285
306.81,76.2719
306.91,76.2587
307.01,76.2455
307.11,76.2324
307.21,76.2193
307.31,76.2061
307.41,76.193
307.51,76.1799
307.61,76.1668
307.71,76.1537
307.81,76.1406
307.91,76.1275
308.01,76.1145
308.11,76.1014
308.21,76.0883
308.31,76.0753
308.41,76.0623
308.51,76.0492
308.61,76.0362
308.71,76.0232
308.81,76.0102
308.91,75.9972
309.01,75.9842
309.11,75.9712
309.21,75.9583
309.31,75.9453
309.41,75.9324
309.51,75.9194
309.61,75.9065
309.71,75.8935
309.81,75.8806
309.91,75.8677
310.01,75.8548
310.11,75.8419
310.21,75.829
310.31,75.8161
310.41,75.8033
310.51,75.7904
310.61,75.7775
310.71,75.7647
310.81,75.7519
310.91,75.739
311.01,75.7262
311.11,75.7134
311.21,75.7006
311.31,75.6878
311.41,75.675
311.51,75.6622
311.61,75.6494
311.71,75.6367
311.81,75.6239
311.91,75.6112
312.01,75.5984
312.11,75.5857
312.21,75.5729
312.31,75.5602
312.41,75.5475
312.51,75.5348
312.61,75.5221
312.71,75.5094
312.81,75.4967
312.91,75.484
313.01,75.4713
313.11,75.4587
313.21,75.446
313.31,75.4334
313.41,75.4208
313.51,75.4081
313.61,75.3955
313.71,75.3829
313.81,75.3703
313.91,75.3577
314.01,75.3451
314.11,75.3325
314.21,75.3199
314.31,75.3074
314.41,75.2948
314.51,75.2823
314.61,75.2697
314.71,75.2572
314.81,75.2447
314.91,75.2321
315.01,75.2196
315.11,75.2071
315.21,75.1946
315.31,75.1822
315.41,75.1697
315.51,75.1572
315.61,75.1447
315.71,75.1323
315.81,75.1198
315.91,75.1074
316.01,75.095
316.11,75.0825
316.21,75.0701
316.31,75.0577
316.41,75.0453
316.51,75.0329
316.61,75.0205
316.71,75.0082
316.81,74.9958
316.91,74.9834
317.01,74.9711
317.11,74.9587
317.21,74.9464
317.31,74.9341
317.41,74.9217
317.51,74.9094
317.61,74.8971
317.71,74.8848
317.81,74.8725
317.91,74.8602
318.01,74.848
318.11,74.8357
318.21,74.8234
318.31,74.8112
318.41,74.7989
318.51,74.7867
318.61,74.7745
318.71,74.7622
318.81,74.75
318.91,74.7378
319.01,74.7256
319.11,74.7134
319.21,74.7012
319.31,74.689
319.41,74.6769
319.51,74.6647
319.61,74.6526
319.71,74.6404
319.81,74.6283
319.91,74.6161
320.01,74.604
320.11,74.5919
320.21,74.5798
320.31,74.5677
320.41,74.5556
320.51,74.5435
320.61,74.5314
320.71,74.5193
320.81,74.5073
320.91,74.4952
321.01,74.4832
321.11,74.4711
321.21,74.4591
321.31,74.4471
321.41,74.435
321.51,74.423
321.61,74.411
321.71,74.399
321.81,74.387
321.91,74.3751
322.01,74.3631
322.11,74.3511
322.21,74.3391
322.31,74.3272
322.41,74.3152
322.51,74.3033
322.61,74.2914
322.71,74.2795
322.81,74.2675
322.91,74.2556
323.01,74.2437
323.11,74.2318
323.21,74.2199
323.31,74.2081
323.41,74.1962
323.51,74.1843
323.61,74.1725
323.71,74.1606
323.81,74.1488
323.91,74.1369
324.01,74.1251
324.11,74.1133
324.21,74.1015
324.31,74.0897
324.41,74.0779
324.51,74.0661
324.61,74.0543
324.71,74.0425
324.81,74.0307
324.91,74.019
325.01,74.0072
325.11,73.9955
325.21,73.9837
325.31,73.972
325.41,73.9602
325.51,73.9485
325.61,73.9368
325.71,73.9251
325.81,73.9134
325.91,73.9017
326.01,73.89
326.11,73.8783
