# TOPAS/Geant4 C-12 stopping power in G4_LUNG_ICRP (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
127.41,22.6254
127.51,22.6127
127.61,22.6001
127.71,22.5875
127.81,22.5749
127.91,22.5623
128.01,22.5497
128.11,22.5372
128.21,22.5246
128.31,22.5121
128.41,22.4997
128.51,22.4872
128.61,22.4747
128.71,22.4623
128.81,22.4499
128.91,22.4375
129.01,22.4251
129.11,22.4128
129.21,22.4004
129.31,22.3881
129.41,22.3758
129.51,22.3635
129.61,22.3512
129.71,22.339
129.81,22.3268
129.91,22.3146
130.01,22.3024
130.11,22.2902
130.21,22.278
130.31,22.2659
130.41,22.2538
130.51,22.2417
130.61,22.2296
130.71,22.2175
130.81,22.2054
130.91,22.1934
131.01,22.1814
131.11,22.1694
131.21,22.1574
131.31,22.1454
131.41,22.1335
131.51,22.1216
131.61,22.1096
131.71,22.0977
131.81,22.0859
131.91,22.074
132.01,22.0622
132.11,22.0503
132.21,22.0385
132.31,22.0267
132.41,22.0149
132.51,22.0032
132.61,21.9914
132.71,21.9797
132.81,21.968
132.91,21.9563
133.01,21.9446
133.11,21.933
133.21,21.9213
133.31,21.9097
133.41,21.8981
133.51,21.8865
133.61,21.8749
133.71,21.8634
133.81,21.8518
133.91,21.8403
134.01,21.8288
134.11,21.8173
134.21,21.8058
134.31,21.7944
134.41,21.7829
134.51,21.7715
134.61,21.7601
134.71,21.7487
134.81,21.7373
134.91,21.7259
135.01,21.7146
135.11,21.7033
135.21,21.6919
135.31,21.6806
135.41,21.6694
135.51,21.6581
135.61,21.6468
135.71,21.6356
135.81,21.6244
135.91,21.6132
136.01,21.602
136.11,21.5908
136.21,21.5796
136.31,21.5685
136.41,21.5574
136.51,21.5463
136.61,21.5352
136.71,21.5241
136.81,21.513
136.91,21.502
137.01,21.4909
137.11,21.4799
137.21,21.4689
137.31,21.4579
137.41,21.4469
137.51,21.436
137.61,21.425
137.71,21.4141
137.81,21.4032
137.91,21.3923
138.01,21.3814
138.11,21.3706
138.21,21.3597
138.31,21.3489
138.41,21.338
138.51,21.3272
138.61,21.3164
138.71,21.3057
138.81,21.2949
138.91,21.2842
139.01,21.2734
139.11,21.2627
139.21,21.252
139.31,21.2413
139.41,21.2306
139.51,21.22
139.61,21.2093
139.71,21.1987
139.81,21.1881
139.91,21.1775
140.01,21.1669
140.11,21.1563
140.21,21.1458
140.31,21.1352
140.41,21.1247
140.51,21.1142
140.61,21.1037
140.71,21.0932
140.81,21.0827
140.91,21.0722
141.01,21.0618
141.11,21.0514
141.21,21.0409
141.31,21.0305
141.41,21.0202
141.51,21.0098
141.61,20.9994
141.71,20.9891
141.81,20.9787
141.91,20.9684
142.01,20.9581
142.11,20.9478
142.21,20.9375
142.31,20.9273
142.41,20.917
142.51,20.9068
142.61,20.8966
142.71,20.8864
142.81,20.8762
142.91,20.866
143.01,20.8558
143.11,20.8457
143.21,20.8355
143.31,20.8254
143.41,20.8153
143.51,20.8052
143.61,20.7951
143.71,20.785
143.81,20.775
143.91,20.7649
144.01,20.7549
144.11,20.7449
144.21,20.7348
144.31,20.7249
144.41,20.7149
144.51,20.7049
144.61,20.6949
144.71,20.685
144.81,20.6751
144.91,20.6652
145.01,20.6553
145.11,20.6454
145.21,20.6355
145.31,20.6256
145.41,20.6158
145.51,20.6059
145.61,20.5961
145.71,20.5863
145.81,20.5765
145.91,20.5667
146.01,20.5569
146.11,20.5472
146.21,20.5374
146.31,20.5277
146.41,20.518
146.51,20.5083
146.61,20.4986
146.71,20.4889
146.81,20.4792
146.91,20.4696
147.01,20.4599
147.11,20.4503
147.21,20.4406
147.31,20.431
147.41,20.4214
147.51,20.4119
147.61,20.4023
147.71,20.3927
147.81,20.3832
147.91,20.3736
148.01,20.3641
148.11,20.3546
148.21,20.3451
148.31,20.3356
148.41,20.3261
148.51,20.3167
148.61,20.3072
148.71,20.2978
148.81,20.2884
148.91,20.279
149.01,20.2696
149.11,20.2602
149.21,20.2508
149.31,20.2414
149.41,20.2321
149.51,20.2227
149.61,20.2134
149.71,20.2041
149.81,20.1948
149.91,20.1855
150.01,20.1762
150.11,20.1669
150.21,20.1577
150.31,20.1484
150.41,20.1392
150.51,20.13
150.61,20.1207
150.71,20.1115
150.81,20.1024
150.91,20.0932
151.01,20.084
151.11,20.0749
151.21,20.0657
151.31,20.0566
151.41,20.0475
151.51,20.0384
151.61,20.0293
151.71,20.0202
