# TOPAS 4.2.p3 / Geant4 11.3.2 SchneiderSection07 ion electronic stopping powers.
# delta_electron_fraction preserves the measured C-12 correction and uses each ion's G4 restricted/unrestricted ratio relative to C-12.
atomic_number,mass_number,energy_MeVu,stopping_power_MeV_per_mm,restricted_stopping_power_MeV_per_mm,nuclear_stopping_power_MeV_per_mm,raw_delta_electron_fraction,delta_electron_fraction
7,14,122.71,30.6851,27.9583,0,0.0888621,0.08928140359
7,14,122.81,30.6671,27.9409,0,0.0888978,0.0893205862999
7,14,122.91,30.6492,27.9234,0,0.0889334,0.0893596685312
7,14,123.01,30.6313,27.906,0,0.088969,0.0893979349821
7,14,123.11,30.6134,27.8886,0,0.0890045,0.0894279553498
7,14,123.21,30.5955,27.8713,0,0.08904,0.0894578752753
7,14,123.31,30.5777,27.854,0,0.0890755,0.0894879960814
7,14,123.41,30.5599,27.8367,0,0.089111,0.0895180164453
7,14,123.51,30.5421,27.8194,0,0.0891463,0.0895479363291
7,14,123.61,30.5244,27.8021,0,0.0891817,0.0895779566684
7,14,123.71,30.5066,27.7849,0,0.089217,0.0896079769782
7,14,123.81,30.4889,27.7677,0,0.0892523,0.0896379972866
7,14,123.91,30.4713,27.7506,0,0.0892876,0.0896680175939
7,14,124.01,30.4536,27.7334,0,0.0893228,0.0896987501617
7,14,124.11,30.436,27.7163,0,0.0893579,0.0897357929166
7,14,124.21,30.4184,27.6992,0,0.0893931,0.0897729360926
7,14,124.31,30.4009,27.6822,0,0.0894282,0.0898100792408
7,14,124.41,30.3833,27.6651,0,0.0894632,0.0898471219602
7,14,124.51,30.3658,27.6481,0,0.0894983,0.0898843655099
7,14,124.61,30.3484,27.6312,0,0.0895332,0.0899214081974
7,14,124.71,30.3309,27.6142,0,0.0895682,0.0899585513166
7,14,124.81,30.3135,27.5973,0,0.0896031,0.0899956944078
7,14,124.91,30.2961,27.5804,0,0.089638,0.0900328374995
7,14,125.01,30.2787,27.5635,0,0.0896728,0.0900708468405
7,14,125.11,30.2614,27.5467,0,0.0897076,0.0901176568206
7,14,125.21,30.244,27.5299,0,0.0897424,0.0901644668033
7,14,125.31,30.2267,27.5131,0,0.0897771,0.0902112767601
7,14,125.41,30.2095,27.4963,0,0.0898118,0.0902580867195
7,14,125.51,30.1922,27.4796,0,0.0898465,0.0903048966815
7,14,125.61,30.175,27.4629,0,0.0898811,0.0903516061226
7,14,125.71,30.1578,27.4462,0,0.0899157,0.090398416048
7,14,125.81,30.1407,27.4295,0,0.0899503,0.090445225976
7,14,125.91,30.1235,27.4129,0,0.0899848,0.090492035878
7,14,126.01,30.1064,27.3963,0,0.0900193,0.0905382264081
7,14,126.11,30.0893,27.3797,0,0.0900537,0.0905788425401
7,14,126.21,30.0723,27.3631,0,0.0900881,0.0906193581123
7,14,126.31,30.0553,27.3466,0,0.0901225,0.0906599742402
7,14,126.41,30.0382,27.3301,0,0.0901568,0.0907005903407
7,14,126.51,30.0213,27.3136,0,0.0901911,0.0907411058614
7,14,126.61,30.0043,27.2972,0,0.0902254,0.0907818225458
7,14,126.71,29.9874,27.2807,0,0.0902596,0.0908223380268
7,14,126.81,29.9705,27.2643,0,0.0902938,0.0908629540973
7,14,126.91,29.9536,27.2479,0,0.090328,0.090903570169
7,14,127.01,29.9367,27.2316,0,0.0903621,0.0909436407413
7,14,127.11,29.9199,27.2153,0,0.0903962,0.0909788020674
7,14,127.21,29.9031,27.199,0,0.0904303,0.0910139633937
7,14,127.31,29.8863,27.1827,0,0.0904643,0.0910490240737
7,14,127.41,29.8696,27.1664,0,0.0904983,0.0910841853707
7,14,127.51,29.8528,27.1502,0,0.0905322,0.091119346639
7,14,127.61,29.8361,27.134,0,0.0905661,0.0911544072868
7,14,127.71,29.8195,27.1178,0,0.0906,0.0911895685543
7,14,127.81,29.8028,27.1017,0,0.0906339,0.0912248304453
7,14,127.91,29.7862,27.0855,0,0.0906677,0.0912598910614
7,14,128.01,29.7696,27.0694,0,0.0907015,0.0912947603515
7,14,128.11,29.753,27.0534,0,0.0907352,0.0913270020688
7,14,128.21,29.7364,27.0373,0,0.0907689,0.0913591431644
7,14,128.31,29.7199,27.0213,0,0.0908026,0.0913913848828
7,14,128.41,29.7034,27.0053,0,0.0908362,0.091423626572
7,14,128.51,29.6869,26.9893,0,0.0908698,0.0914558682608
7,14,128.61,29.6705,26.9733,0,0.0909034,0.0914881099494
7,14,128.71,29.654,26.9574,0,0.090937,0.0915203516375
7,14,128.81,29.6376,26.9415,0,0.0909705,0.0915525932965
7,14,128.91,29.6212,26.9256,0,0.0910039,0.0915847343169
7,14,129.01,29.6049,26.9097,0,0.0910374,0.0916171554936
7,14,129.11,29.5885,26.8939,0,0.0910708,0.0916511922911
7,14,129.21,29.5722,26.8781,0,0.0911041,0.0916851284508
7,14,129.31,29.5559,26.8623,0,0.0911375,0.0917192658573
7,14,129.41,29.5397,26.8465,0,0.0911708,0.0917532020162
7,14,129.51,29.5234,26.8308,0,0.091204,0.0917872387554
7,14,129.61,29.5072,26.8151,0,0.0912373,0.0918212755239
7,14,129.71,29.491,26.7994,0,0.0912705,0.0918553122634
7,14,129.81,29.4749,26.7837,0,0.0913036,0.0918892483618
7,14,129.91,29.4587,26.7681,0,0.0913368,0.0919232851009
7,14,130.01,29.4426,26.7524,0,0.0913699,0.091957105077
7,14,130.11,29.4265,26.7368,0,0.0914029,0.0919888738047
7,14,130.21,29.4104,26.7213,0,0.091436,0.0920208437852
7,14,130.31,29.3944,26.7057,0,0.091469,0.0920527131243
7,14,130.41,29.3784,26.6902,0,0.0915019,0.0920844818264
7,14,130.51,29.3624,26.6747,0,0.0915349,0.0921163511665
7,14,130.61,29.3464,26.6592,0,0.0915678,0.0921482204771
7,14,130.71,29.3304,26.6437,0,0.0916007,0.0921800897876
7,14,130.81,29.3145,26.6283,0,0.0916335,0.0922118584665
7,14,130.91,29.2986,26.6129,0,0.0916663,0.0922437277486
7,14,131.01,29.2827,26.5975,0,0.0916991,0.092275823104
7,14,131.11,29.2668,26.5821,0,0.0917318,0.0923099530935
7,14,131.21,29.251,26.5668,0,0.0917645,0.0923439824808
7,14,131.31,29.2352,26.5515,0,0.0917972,0.092378213073
7,14,131.41,29.2194,26.5362,0,0.0918298,0.0924122424289
7,14,131.51,29.2036,26.5209,0,0.0918624,0.0924463723887
7,14,131.61,29.1879,26.5056,0,0.091895,0.0924805023489
7,14,131.71,29.1721,26.4904,0,0.0919276,0.0925146323092
7,14,131.81,29.1564,26.4752,0,0.0919601,0.0925487622407
7,14,131.91,29.1408,26.46,0,0.0919925,0.0925827915307
7,14,132.01,29.1251,26.4449,0,0.092025,0.092616568674
7,14,132.11,29.1095,26.4297,0,0.0920574,0.0926471707026
7,14,132.21,29.0939,26.4146,0,0.0920898,0.0926777727307
7,14,132.31,29.0783,26.3995,0,0.0921221,0.0927082741221
7,14,132.41,29.0627,26.3844,0,0.0921545,0.0927388761517
7,14,132.51,29.0472,26.3694,0,0.0921868,0.0927694781514
7,14,132.61,29.0316,26.3544,0,0.092219,0.0928000801214
7,14,132.71,29.0161,26.3394,0,0.0922512,0.0928305814923
7,14,132.81,29.0007,26.3244,0,0.0922834,0.0928611834635
7,14,132.91,28.9852,26.3094,0,0.0923156,0.0928917854344
7,14,133.01,28.9698,26.2945,0,0.0923477,0.0929225567976
7,14,133.11,28.9544,26.2796,0,0.0923798,0.0929548529595
7,14,133.21,28.939,26.2647,0,0.0924119,0.0929871491214
7,14,133.31,28.9236,26.2498,0,0.0924439,0.0930193446608
7,14,133.41,28.9083,26.2349,0,0.0924759,0.0930516407931
7,14,133.51,28.8929,26.2201,0,0.0925079,0.0930839369256
7,14,133.61,28.8776,26.2053,0,0.0925398,0.0931161324352
7,14,133.71,28.8623,26.1905,0,0.0925718,0.093148529161
7,14,133.81,28.8471,26.1757,0,0.0926036,0.0931807246408
7,14,133.91,28.8319,26.161,0,0.0926355,0.0932130207437
7,14,134.01,28.8166,26.1463,0,0.0926673,0.0932451981353
7,14,134.11,28.8014,26.1316,0,0.0926991,0.093276307391
7,14,134.21,28.7863,26.1169,0,0.0927308,0.0933073160248
7,14,134.31,28.7711,26.1022,0,0.0927626,0.0933385258723
7,14,134.41,28.756,26.0876,0,0.0927943,0.0933695345075
7,14,134.51,28.7409,26.073,0,0.0928259,0.0934006437043
7,14,134.61,28.7258,26.0584,0,0.0928576,0.0934317529305
7,14,134.71,28.7107,26.0438,0,0.0928892,0.093462862127
7,14,134.81,28.6957,26.0293,0,0.0929207,0.0934938707065
7,14,134.91,28.6807,26.0147,0,0.0929523,0.0935249799035
7,14,135.01,28.6657,26.0002,0,0.0929838,0.0935558304038
7,14,135.11,28.6507,25.9857,0,0.0930153,0.0935843529029
7,14,135.21,28.6357,25.9713,0,0.0930467,0.0936127747931
7,14,135.31,28.6208,25.9568,0,0.0930781,0.0936412972646
7,14,135.41,28.6059,25.9424,0,0.0931095,0.0936698197356
7,14,135.51,28.591,25.928,0,0.0931409,0.0936983422059
7,14,135.61,28.5761,25.9136,0,0.0931722,0.0937267640805
7,14,135.71,28.5613,25.8993,0,0.0932035,0.093755286523
7,14,135.81,28.5464,25.8849,0,0.0932348,0.0937838089651
7,14,135.91,28.5316,25.8706,0,0.093266,0.0938122308209
7,14,136.01,28.5168,25.8563,0,0.0932973,0.0938418448622
7,14,136.11,28.5021,25.842,0,0.0933284,0.0938801771284
7,14,136.21,28.4873,25.8278,0,0.0933596,0.0939186099796
7,14,136.31,28.4726,25.8135,0,0.0933907,0.0939570428024
7,14,136.41,28.4579,25.7993,0,0.0934218,0.0939954756266
7,14,136.51,28.4432,25.7851,0,0.0934529,0.0940339084522
7,14,136.61,28.4285,25.7709,0,0.0934839,0.0940722406499
7,14,136.71,28.4139,25.7568,0,0.0935149,0.0941106734408
7,14,136.81,28.3993,25.7426,0,0.0935459,0.0941491062331
7,14,136.91,28.3847,25.7285,0,0.0935768,0.0941874383743
7,14,137.01,28.3701,25.7144,0,0.0936077,0.0942253711388
7,14,137.11,28.3555,25.7003,0,0.0936386,0.0942588039693
7,14,137.21,28.341,25.6863,0,0.0936695,0.0942922368002
7,14,137.31,28.3264,25.6722,0,0.0937003,0.0943256696015
7,14,137.41,28.3119,25.6582,0,0.0937311,0.0943591024034
7,14,137.51,28.2974,25.6442,0,0.0937619,0.0943925352057
7,14,137.61,28.283,25.6303,0,0.0937926,0.0944258673333
7,14,137.71,28.2685,25.6163,0,0.0938233,0.0944593001039
7,14,137.81,28.2541,25.6024,0,0.093854,0.0944927328751
7,14,137.91,28.2397,25.5884,0,0.0938847,0.0945261656467
7,14,138.01,28.2253,25.5745,0,0.0939153,0.0945598283571
7,14,138.11,28.211,25.5607,0,0.0939459,0.0945965673393
7,14,138.21,28.1966,25.5468,0,0.0939765,0.0946333063226
7,14,138.31,28.1823,25.533,0,0.094007,0.0946700452771
7,14,138.41,28.168,25.5191,0,0.0940375,0.0947066835512
7,14,138.51,28.1537,25.5053,0,0.094068,0.0947434225015
7,14,138.61,28.1394,25.4916,0,0.0940985,0.0947802621474
7,14,138.71,28.1252,25.4778,0,0.0941289,0.0948169003756
7,14,138.81,28.111,25.4641,0,0.0941593,0.0948536392993
7,14,138.91,28.0968,25.4503,0,0.0941896,0.0948902774803
7,14,139.01,28.0826,25.4366,0,0.09422,0.0949265741492
7,14,139.11,28.0684,25.423,0,0.0942503,0.0949588905316
7,14,139.21,28.0543,25.4093,0,0.0942806,0.0949912069143
7,14,139.31,28.0401,25.3956,0,0.0943108,0.0950234225417
7,14,139.41,28.026,25.382,0,0.0943411,0.0950558396506
7,14,139.51,28.0119,25.3684,0,0.0943713,0.0950881560041
7,14,139.61,27.9979,25.3548,0,0.0944014,0.0951203715964
7,14,139.71,27.9838,25.3413,0,0.0944316,0.0951526879487
7,14,139.81,27.9698,25.3277,0,0.0944617,0.0951850042711
7,14,139.91,27.9558,25.3142,0,0.0944918,0.0952172198565
7,14,140.01,27.9418,25.3007,0,0.0945218,0.0952489942191
7,14,140.11,27.9278,25.2872,0,0.0945519,0.0952758912607
7,14,140.21,27.9138,25.2737,0,0.0945819,0.0953027882711
7,14,140.31,27.8999,25.2602,0,0.0946119,0.095329685281
7,14,140.41,27.886,25.2468,0,0.0946418,0.095356481535
7,14,140.51,27.8721,25.2334,0,0.0946717,0.0953833785167
7,14,140.61,27.8582,25.22,0,0.0947016,0.0954101747799
7,14,140.71,27.8443,25.2066,0,0.0947315,0.0954371724782
7,14,140.81,27.8305,25.1932,0,0.0947613,0.0954639687165
7,14,140.91,27.8167,25.1799,0,0.0947912,0.0954909664068
7,14,141.01,27.8029,25.1666,0,0.0948209,0.0955175558029
7,14,141.11,27.7891,25.1533,0,0.0948507,0.0955423845814
7,14,141.21,27.7753,25.14,0,0.0948804,0.0955671126352
7,14,141.31,27.7616,25.1267,0,0.0949101,0.0955919413866
7,14,141.41,27.7478,25.1135,0,0.0949398,0.0956167701371
7,14,141.51,27.7341,25.1002,0,0.0949695,0.0956415988867
7,14,141.61,27.7204,25.087,0,0.0949991,0.0956664276048
7,14,141.71,27.7068,25.0738,0,0.0950287,0.0956912563219
7,14,141.81,27.6931,25.0606,0,0.0950582,0.095715984346
7,14,141.91,27.6795,25.0475,0,0.0950878,0.0957408130665
7,14,142.01,27.6658,25.0343,0,0.0951173,0.0957664826535
7,14,142.11,27.6522,25.0212,0,0.0951468,0.0957997203239
7,14,142.21,27.6387,25.0081,0,0.0951762,0.095832857305
7,14,142.31,27.6251,24.995,0,0.0952057,0.0958660949729
7,14,142.41,27.6115,24.982,0,0.0952351,0.0958993326109
7,14,142.51,27.598,24.9689,0,0.0952645,0.0959325702495
7,14,142.61,27.5845,24.9559,0,0.0952938,0.0959657071838
7,14,142.71,27.571,24.9429,0,0.0953232,0.0959990454983
7,14,142.81,27.5575,24.9299,0,0.0953525,0.0960321824261
7,14,142.91,27.5441,24.9169,0,0.0953817,0.0960653193163
7,14,143.01,27.5306,24.9039,0,0.095411,0.0960980493969
7,14,143.11,27.5172,24.891,0,0.0954402,0.096125104158
7,14,143.21,27.5038,24.878,0,0.0954694,0.0961522596078
7,14,143.31,27.4904,24.8651,0,0.0954986,0.0961794150572
7,14,143.41,27.4771,24.8522,0,0.0955277,0.0962065704754
7,14,143.51,27.4637,24.8394,0,0.0955568,0.0962336252157
7,14,143.61,27.4504,24.8265,0,0.0955859,0.0962607806354
7,14,143.71,27.4371,24.8137,0,0.095615,0.0962879360546
7,14,143.81,27.4238,24.8008,0,0.095644,0.0963150914426
7,14,143.91,27.4105,24.788,0,0.095673,0.0963421461617
7,14,144.01,27.3972,24.7753,0,0.095702,0.0963704788221
7,14,144.11,27.384,24.7625,0,0.095731,0.096409406922
7,14,144.21,27.3708,24.7497,0,0.0957599,0.0964483349928
7,14,144.31,27.3575,24.737,0,0.0957888,0.0964871623672
7,14,144.41,27.3444,24.7243,0,0.0958177,0.0965260904314
7,14,144.51,27.3312,24.7116,0,0.0958466,0.096565119216
7,14,144.61,27.318,24.6989,0,0.0958754,0.0966039465342
7,14,144.71,27.3049,24.6862,0,0.0959042,0.0966428745728
7,14,144.81,27.2918,24.6736,0,0.095933,0.0966818026134
7,14,144.91,27.2787,24.6609,0,0.0959618,0.0967207306557
7,14,145.01,27.2656,24.6483,0,0.0959905,0.0967583418849
7,14,145.11,27.2525,24.6357,0,0.0960192,0.0967851097517
7,14,145.21,27.2394,24.6232,0,0.0960479,0.0968118776181
7,14,145.31,27.2264,24.6106,0,0.0960765,0.0968385446909
7,14,145.41,27.2134,24.598,0,0.0961052,0.0968654133187
7,14,145.51,27.2004,24.5855,0,0.0961338,0.0968921811529
7,14,145.61,27.1874,24.573,0,0.0961623,0.0969188481999
7,14,145.71,27.1744,24.5605,0,0.0961909,0.0969456160355
7,14,145.81,27.1615,24.548,0,0.0962194,0.0969722830882
7,14,145.91,27.1486,24.5356,0,0.0962479,0.096999050894
7,14,146.01,27.1356,24.5231,0,0.0962764,0.097025675188
7,14,146.11,27.1227,24.5107,0,0.0963048,0.0970509071042
7,14,146.21,27.1098,24.4983,0,0.0963333,0.097076340538
7,14,146.31,27.097,24.4859,0,0.0963617,0.0971016731965
7,14,146.41,27.0841,24.4735,0,0.0963901,0.0971270058544
7,14,146.51,27.0713,24.4611,0,0.0964184,0.0971522377505
7,14,146.61,27.0585,24.4488,0,0.0964467,0.097177469653
7,14,146.71,27.0457,24.4365,0,0.096475,0.0972028022845
7,14,146.81,27.0329,24.4241,0,0.0965033,0.0972281349155
7,14,146.91,27.0201,24.4118,0,0.0965316,0.097253467546
7,14,147.01,27.0074,24.3996,0,0.0965598,0.0972792541053
7,14,147.11,26.9947,24.3873,0,0.096588,0.0973091263121
7,14,147.21,26.9819,24.375,0,0.0966162,0.0973388978024
7,14,147.31,26.9692,24.3628,0,0.0966443,0.0973687699768
7,14,147.41,26.9565,24.3506,0,0.0966725,0.0973986421828
7,14,147.51,26.9439,24.3384,0,0.0967006,0.0974285143578
7,14,147.61,26.9312,24.3262,0,0.0967287,0.097458386533
7,14,147.71,26.9186,24.314,0,0.0967567,0.0974881579526
7,14,147.81,26.906,24.3019,0,0.0967848,0.0975181308531
7,14,147.91,26.8934,24.2898,0,0.0968128,0.0975479022699
7,14,148.01,26.8808,24.2776,0,0.0968407,0.0975783079512
7,14,148.11,26.8682,24.2655,0,0.0968687,0.0976145230827
7,14,148.21,26.8557,24.2534,0,0.0968966,0.0976507381842
7,14,148.31,26.8431,24.2414,0,0.0969246,0.0976869533187
7,14,148.41,26.8306,24.2293,0,0.0969524,0.0977230676282
7,14,148.51,26.8181,24.2173,0,0.0969803,0.0977592827258
7,14,148.61,26.8056,24.2052,0,0.0970082,0.0977955986049
7,14,148.71,26.7931,24.1932,0,0.097036,0.0978317128937
7,14,148.81,26.7807,24.1812,0,0.0970638,0.097867927964
7,14,148.91,26.7682,24.1693,0,0.0970915,0.0979040421989
7,14,149.01,26.7558,24.1573,0,0.0971193,0.0979386133448
7,14,149.11,26.7434,24.1454,0,0.097147,0.0979572802562
7,14,149.21,26.731,24.1334,0,0.0971747,0.0979760479779
7,14,149.31,26.7186,24.1215,0,0.0972024,0.0979948156981
7,14,149.41,26.7063,24.1096,0,0.09723,0.0980134826107
7,14,149.51,26.6939,24.0977,0,0.0972576,0.0980322503052
7,14,149.61,26.6816,24.0859,0,0.0972852,0.0980510179982
7,14,149.71,26.6693,24.074,0,0.0973128,0.0980697856895
7,14,149.81,26.657,24.0622,0,0.0973404,0.0980885533792
7,14,149.91,26.6447,24.0504,0,0.0973679,0.098107220308
7,14,150.01,26.6324,24.0386,0,0.0973954,0.0981273734846
7,14,150.11,26.6202,24.0268,0,0.0974229,0.0981599962739
7,14,150.21,26.6079,24.015,0,0.0974504,0.0981926190641
7,14,150.31,26.5957,24.0032,0,0.0974778,0.0982252418235
7,14,150.41,26.5835,23.9915,0,0.0975052,0.0982577638436
7,14,150.51,26.5713,23.9798,0,0.0975326,0.0982903865996
7,14,150.61,26.5592,23.968,0,0.09756,0.0983230093564
7,14,150.71,26.547,23.9563,0,0.0975873,0.098355531327
7,14,150.81,26.5349,23.9447,0,0.0976146,0.0983881540486
7,14,150.91,26.5227,23.933,0,0.0976419,0.0984207767711
7,14,151.01,26.5106,23.9213,0,0.0976692,0.098452746202
7,14,151.11,26.4985,23.9097,0,0.0976965,0.0984788360008
7,14,151.21,26.4864,23.8981,0,0.0977237,0.0985049257675
7,14,151.31,26.4744,23.8865,0,0.0977509,0.0985309147679
7,14,151.41,26.4623,23.8749,0,0.0977781,0.0985570045355
7,14,151.51,26.4503,23.8633,0,0.0978052,0.0985829935075
7,14,151.61,26.4383,23.8517,0,0.0978324,0.098609184038
7,14,151.71,26.4262,23.8402,0,0.0978595,0.0986351730122
7,14,151.81,26.4143,23.8287,0,0.0978866,0.0986612627482
7,14,151.91,26.4023,23.8171,0,0.0979137,0.098687352484
7,14,152.01,26.3903,23.8056,0,0.0979407,0.0987128141727
7,14,152.11,26.3784,23.7941,0,0.0979677,0.0987325229777
7,14,152.21,26.3664,23.7827,0,0.0979947,0.0987523325377
7,14,152.31,26.3545,23.7712,0,0.0980217,0.0987721420964
7,14,152.41,26.3426,23.7598,0,0.0980487,0.0987919516539
7,14,152.51,26.3307,23.7483,0,0.0980756,0.098811761178
7,14,152.61,26.3189,23.7369,0,0.0981025,0.0988314699898
7,14,152.71,26.307,23.7255,0,0.0981294,0.0988512795188
7,14,152.81,26.2952,23.7141,0,0.0981563,0.0988710890465
7,14,152.91,26.2833,23.7028,0,0.0981831,0.0988908985408
7,14,153.01,26.2715,23.6914,0,0.0982099,0.0989109333006
7,14,153.11,26.2597,23.6801,0,0.0982367,0.0989340022812
7,14,153.21,26.2479,23.6687,0,0.0982635,0.0989570712611
7,14,153.31,26.2362,23.6574,0,0.0982903,0.0989801402404
7,14,153.41,26.2244,23.6461,0,0.098317,0.0990032091868
7,14,153.51,26.2127,23.6348,0,0.0983437,0.0990261774707
7,14,153.61,26.201,23.6236,0,0.0983704,0.0990492464198
7,14,153.71,26.1892,23.6123,0,0.0983971,0.0990723153681
7,14,153.81,26.1775,23.6011,0,0.0984237,0.0990953842835
7,14,153.91,26.1659,23.5898,0,0.0984503,0.0991183525519
7,14,154.01,26.1542,23.5786,0,0.0984769,0.099140614905
7,14,154.11,26.1425,23.5674,0,0.0985035,0.0991556181736
7,14,154.21,26.1309,23.5562,0,0.0985301,0.09917062144
7,14,154.31,26.1193,23.5451,0,0.0985566,0.0991856246722
7,14,154.41,26.1077,23.5339,0,0.0985831,0.0992005273084
7,14,154.51,26.0961,23.5228,0,0.0986096,0.0992155305484
7,14,154.61,26.0845,23.5116,0,0.0986361,0.0992305337864
7,14,154.71,26.0729,23.5005,0,0.0986625,0.09924553699
7,14,154.81,26.0614,23.4894,0,0.0986889,0.0992604396448
7,14,154.91,26.0498,23.4783,0,0.0987153,0.0992754428562
7,14,155.01,26.0383,23.4673,0,0.0987417,0.0992905719962
7,14,155.11,26.0268,23.4562,0,0.0987681,0.0993068345097
7,14,155.21,26.0153,23.4452,0,0.0987944,0.0993230969892
7,14,155.31,26.0038,23.4341,0,0.0988207,0.0993392589745
7,14,155.41,25.9924,23.4231,0,0.098847,0.0993555214608
7,14,155.51,25.9809,23.4121,0,0.0988733,0.0993717839453
7,14,155.61,25.9695,23.4011,0,0.0988996,0.099388046428
7,14,155.71,25.9581,23.3901,0,0.0989258,0.0994043088767
7,14,155.81,25.9466,23.3792,0,0.098952,0.0994204708825
7,14,155.91,25.9352,23.3682,0,0.0989782,0.0994367333378
7,14,156.01,25.9239,23.3573,0,0.0990044,0.0994541532189
7,14,156.11,25.9125,23.3464,0,0.0990305,0.0994819899137
7,14,156.21,25.9011,23.3355,0,0.0990566,0.0995097261839
7,14,156.31,25.8898,23.3246,0,0.0990827,0.0995375628777
7,14,156.41,25.8785,23.3137,0,0.0991088,0.0995653995717
7,14,156.51,25.8672,23.3028,0,0.0991349,0.0995932362661
7,14,156.61,25.8559,23.292,0,0.0991609,0.0996210729281
7,14,156.71,25.8446,23.2811,0,0.0991869,0.0996488091574
7,14,156.81,25.8333,23.2703,0,0.0992129,0.0996766458183
7,14,156.91,25.822,23.2595,0,0.0992389,0.0997044824795
7,14,157.01,25.8108,23.2487,0,0.0992649,0.0997320290946
7,14,157.11,25.7996,23.2379,0,0.0992908,0.0997569652602
7,14,157.21,25.7884,23.2271,0,0.0993167,0.0997818009898
7,14,157.31,25.7771,23.2164,0,0.0993426,0.099806737156
7,14,157.41,25.766,23.2056,0,0.0993685,0.0998316733221
7,14,157.51,25.7548,23.1949,0,0.0993943,0.0998565090229
7,14,157.61,25.7436,23.1842,0,0.0994202,0.099881545621
7,14,157.71,25.7325,23.1735,0,0.099446,0.0999064817539
7,14,157.81,25.7213,23.1628,0,0.0994718,0.0999314178866
7,14,157.91,25.7102,23.1521,0,0.0994975,0.0999562535581
7,14,158.01,25.6991,23.1414,0,0.0995233,0.099981177806
7,14,158.11,25.688,23.1308,0,0.099549,0.10000589463
7,14,158.21,25.6769,23.1202,0,0.0995747,0.10003071188
7,14,158.31,25.6659,23.1095,0,0.0996004,0.10005552913
7,14,158.41,25.6548,23.0989,0,0.0996261,0.10008034638
7,14,158.51,25.6438,23.0883,0,0.0996517,0.100105163596
7,14,158.61,25.6327,23.0777,0,0.0996773,0.100129880392
7,14,158.71,25.6217,23.0672,0,0.099703,0.100154798063
7,14,158.81,25.6107,23.0566,0,0.0997285,0.100179514827
7,14,158.91,25.5997,23.046,0,0.0997541,0.100204332045
7,14,159.01,25.5887,23.0355,0,0.0997796,0.100229348389
7,14,159.11,25.5778,23.025,0,0.0998052,0.100257261814
7,14,159.21,25.5668,23.0145,0,0.0998307,0.100285074789
7,14,159.31,25.5559,23.004,0,0.0998562,0.100312887762
7,14,159.41,25.545,22.9935,0,0.0998816,0.100340600278
7,14,159.51,25.5341,22.983,0,0.0999071,0.100368413251
7,14,159.61,25.5232,22.9726,0,0.0999325,0.100396226191
7,14,159.71,25.5123,22.9621,0,0.0999579,0.100423938699
7,14,159.81,25.5014,22.9517,0,0.0999833,0.100451852074
7,14,159.91,25.4905,22.9413,0,0.100009,0.100480368183
7,14,160.01,25.4797,22.9309,0,0.100034,0.100507535738
7,14,160.11,25.4689,22.9205,0,0.100059,0.100538939881
7,14,160.21,25.458,22.9101,0,0.100085,0.100571348886
7,14,160.31,25.4472,22.8997,0,0.10011,0.100601748502
7,14,160.41,25.4364,22.8894,0,0.100135,0.100633152649
7,14,160.51,25.4257,22.879,0,0.10016,0.100664556796
7,14,160.61,25.4149,22.8687,0,0.100186,0.100695961276
7,14,160.71,25.4041,22.8584,0,0.100211,0.100727365425
7,14,160.81,25.3934,22.8481,0,0.100236,0.100758769576
7,14,160.91,25.3827,22.8378,0,0.100261,0.100790173727
7,14,161.01,25.372,22.8275,0,0.100286,0.100821845161
7,14,161.11,25.3612,22.8172,0,0.100311,0.100855922129
7,14,161.21,25.3506,22.807,0,0.100337,0.100889999429
7,14,161.31,25.3399,22.7967,0,0.100362,0.1009240764
7,14,161.41,25.3292,22.7865,0,0.100387,0.100958153372
7,14,161.51,25.3186,22.7763,0,0.100412,0.100992230345
7,14,161.61,25.3079,22.7661,0,0.100437,0.10102630732
7,14,161.71,25.2973,22.7559,0,0.100462,0.101060384296
7,14,161.81,25.2867,22.7457,0,0.100487,0.101094461274
7,14,161.91,25.2761,22.7355,0,0.100512,0.101128538254
7,14,162.01,25.2655,22.7254,0,0.100537,0.101162560779
7,14,162.11,25.2549,22.7152,0,0.100562,0.101196093198
7,14,162.21,25.2443,22.7051,0,0.100586,0.101228619229
7,14,162.31,25.2338,22.695,0,0.100611,0.101262151568
7,14,162.41,25.2232,22.6849,0,0.100636,0.101295683908
7,14,162.51,25.2127,22.6748,0,0.100661,0.101330222558
7,14,162.61,25.2022,22.6647,0,0.100686,0.101363754984
7,14,162.71,25.1917,22.6546,0,0.100711,0.101397287412
7,14,162.81,25.1812,22.6445,0,0.100736,0.101430819841
7,14,162.91,25.1707,22.6345,0,0.10076,0.10146334529
7,14,163.01,25.1602,22.6245,0,0.100785,0.101496117146
7,14,163.11,25.1498,22.6144,0,0.10081,0.101523051312
7,14,163.21,25.1393,22.6044,0,0.100835,0.101548978751
7,14,163.31,25.1289,22.5944,0,0.100859,0.101573899102
7,14,163.41,25.1185,22.5844,0,0.100884,0.101600833301
7,14,163.51,25.1081,22.5745,0,0.100909,0.101626760741
7,14,163.61,25.0977,22.5645,0,0.100933,0.10165168106
7,14,163.71,25.0873,22.5546,0,0.100958,0.101678615291
7,14,163.81,25.0769,22.5446,0,0.100982,0.101703535587
7,14,163.91,25.0666,22.5347,0,0.101007,0.101729463019
