# TOPAS 4.2.p3 / Geant4 11.3.2 Copper ion macroscopic inelastic cross sections.
atomic_number,mass_number,energy_MeVu,macroscopic_inelastic_cross_section_per_mm,mean_free_path_mm
1,2,365.01,0.00744643,134.293
1,2,366.01,0.00744766,134.27
1,2,367.01,0.00744889,134.248
1,2,368.01,0.00745015,134.226
1,2,369.01,0.00745141,134.203
1,2,370.01,0.00745269,134.18
1,2,371.01,0.00745398,134.156
1,2,372.01,0.00745529,134.133
1,2,373.01,0.0074566,134.109
1,2,374.01,0.00745793,134.085
1,2,375.01,0.00745928,134.061
1,2,376.01,0.00746063,134.037
1,2,377.01,0.007462,134.012
1,2,378.01,0.00746338,133.988
1,2,379.01,0.00746477,133.963
1,2,380.01,0.00746617,133.937
1,2,381.01,0.00746759,133.912
1,2,382.01,0.00746901,133.886
1,2,383.01,0.00747045,133.861
1,2,384.01,0.0074719,133.835
1,2,385.01,0.00747336,133.809
1,2,386.01,0.00747484,133.782
1,2,387.01,0.00747632,133.756
1,2,388.01,0.00747782,133.729
1,2,389.01,0.00747932,133.702
1,2,390.01,0.00748084,133.675
1,2,391.01,0.00748237,133.647
1,2,392.01,0.00748391,133.62
1,2,393.01,0.00748546,133.592
1,2,394.01,0.00748702,133.564
1,2,395.01,0.00748859,133.536
1,2,396.01,0.00749017,133.508
1,2,397.01,0.00749176,133.48
1,2,398.01,0.00749337,133.451
1,2,399.01,0.00749498,133.423
1,2,400.01,0.0074966,133.394
1,3,0.01,0,0
1,3,1.01,0,0
1,3,2.01,0.00495452,201.836
1,3,3.01,0.00941719,106.189
1,3,4.01,0.0114093,87.648
1,3,5.01,0.0124555,80.2856
1,3,6.01,0.0130514,76.6199
1,3,7.01,0.0134032,74.6092
1,3,8.01,0.0136106,73.4721
1,3,9.01,0.0137274,72.8469
1,3,10.01,0.0137847,72.544
1,3,11.01,0.0138017,72.455
1,3,12.01,0.0137905,72.5135
1,3,13.01,0.0137595,72.6771
1,3,14.01,0.0137142,72.9174
1,3,15.01,0.0136585,73.2145
1,3,16.01,0.0135953,73.5546
1,3,17.01,0.0135268,73.9275
1,3,18.01,0.0134543,74.3256
1,3,19.01,0.0133791,74.7433
1,3,20.01,0.0133021,75.1761
1,3,21.01,0.0132239,75.6207
1,3,22.01,0.013145,76.0744
1,3,23.01,0.0130659,76.5352
1,3,24.01,0.0129868,77.0012
1,3,25.01,0.012908,77.4712
1,3,26.01,0.0128297,77.9441
1,3,27.01,0.012752,78.4188
1,3,28.01,0.0126751,78.8947
1,3,29.01,0.012599,79.3712
1,3,30.01,0.0125239,79.8476
1,3,31.01,0.0124496,80.3237
1,3,32.01,0.0123764,80.7989
1,3,33.01,0.0123042,81.2731
1,3,34.01,0.012233,81.7458
1,3,35.01,0.0121629,82.2169
1,3,36.01,0.0120939,82.6862
1,3,37.01,0.0120259,83.1535
1,3,38.01,0.011959,83.6187
1,3,39.01,0.0118932,84.0816
1,3,40.01,0.0118284,84.5422
1,3,41.01,0.0117647,85.0002
1,3,42.01,0.011702,85.4557
1,3,43.01,0.0116403,85.9085
1,3,44.01,0.0115796,86.3586
1,3,45.01,0.01152,86.8059
1,3,46.01,0.0114613,87.2504
1,3,47.01,0.0114036,87.6919
1,3,48.01,0.0113468,88.1306
1,3,49.01,0.011291,88.5662
1,3,50.01,0.0112361,88.9989
1,3,51.01,0.0111821,89.4285
1,3,52.01,0.011129,89.855
1,3,53.01,0.0110769,90.2783
1,3,54.01,0.0110255,90.6986
1,3,55.01,0.0109751,91.1157
1,3,56.01,0.0109254,91.5295
1,3,57.01,0.0108766,91.9402
1,3,58.01,0.0108286,92.3477
1,3,59.01,0.0107815,92.7519
1,3,60.01,0.0107351,93.1528
1,3,61.01,0.0106894,93.5504
1,3,62.01,0.0106445,93.9448
1,3,63.01,0.0106004,94.3358
1,3,64.01,0.010557,94.7236
1,3,65.01,0.0105144,95.108
1,3,66.01,0.0104724,95.489
1,3,67.01,0.0104311,95.8668
1,3,68.01,0.0103906,96.2411
1,3,69.01,0.0103507,96.6121
1,3,70.01,0.0103114,96.9797
1,3,71.01,0.0102728,97.344
1,3,72.01,0.0102349,97.7049
1,3,73.01,0.0101976,98.0624
1,3,74.01,0.0101609,98.4165
1,3,75.01,0.0101248,98.7672
1,3,76.01,0.0100893,99.1146
1,3,77.01,0.0100544,99.4585
1,3,78.01,0.0100201,99.7991
1,3,79.01,0.00998639,100.136
1,3,80.01,0.00995321,100.47
1,3,81.01,0.00992058,100.801
1,3,82.01,0.00988849,101.128
1,3,83.01,0.00985694,101.451
1,3,84.01,0.00982591,101.772
1,3,85.01,0.0097954,102.089
1,3,86.01,0.0097654,102.402
1,3,87.01,0.0097359,102.713
1,3,88.01,0.00970688,103.02
1,3,89.01,0.00967836,103.323
1,3,90.01,0.0096503,103.624
1,3,91.01,0.00962272,103.921
1,3,92.01,0.00959559,104.214
1,3,93.01,0.00956892,104.505
1,3,94.01,0.0095427,104.792
1,3,95.01,0.00951691,105.076
1,3,96.01,0.00949155,105.357
1,3,97.01,0.00946661,105.634
1,3,98.01,0.00944209,105.909
1,3,99.01,0.00941798,106.18
1,3,100.01,0.00940053,106.377
1,3,101.01,0.00937718,106.642
1,3,102.01,0.00935422,106.904
1,3,103.01,0.00933165,107.162
1,3,104.01,0.00930945,107.418
1,3,105.01,0.00928763,107.67
1,3,106.01,0.00926617,107.919
1,3,107.01,0.00924507,108.166
1,3,108.01,0.00922432,108.409
1,3,109.01,0.00920392,108.649
1,3,110.01,0.00918387,108.887
1,3,111.01,0.00916415,109.121
1,3,112.01,0.00914476,109.352
1,3,113.01,0.00912569,109.581
1,3,114.01,0.00910695,109.806
1,3,115.01,0.00908852,110.029
1,3,116.01,0.0090704,110.249
1,3,117.01,0.00905258,110.466
1,3,118.01,0.00903506,110.68
1,3,119.01,0.00901784,110.891
1,3,120.01,0.0090009,111.1
1,3,121.01,0.00898425,111.306
1,3,122.01,0.00896788,111.509
1,3,123.01,0.00895179,111.71
1,3,124.01,0.00893596,111.907
1,3,125.01,0.0089204,112.103
1,3,126.01,0.0089051,112.295
1,3,127.01,0.00889006,112.485
1,3,128.01,0.00887527,112.673
1,3,129.01,0.00886072,112.858
1,3,130.01,0.00884643,113.04
1,3,131.01,0.00883237,113.22
1,3,132.01,0.00881854,113.397
1,3,133.01,0.00880495,113.572
1,3,134.01,0.00879159,113.745
1,3,135.01,0.00877845,113.915
1,3,136.01,0.00876553,114.083
1,3,137.01,0.00875283,114.249
1,3,138.01,0.00874034,114.412
1,3,139.01,0.00872806,114.573
1,3,140.01,0.00871598,114.732
1,3,141.01,0.00870411,114.888
1,3,142.01,0.00869243,115.043
1,3,143.01,0.00868096,115.195
1,3,144.01,0.00866967,115.345
1,3,145.01,0.00865857,115.493
1,3,146.01,0.00864765,115.638
1,3,147.01,0.00863692,115.782
1,3,148.01,0.00862637,115.924
1,3,149.01,0.00861599,116.063
1,3,150.01,0.00860579,116.201
1,3,151.01,0.00859576,116.336
1,3,152.01,0.00858589,116.47
1,3,153.01,0.00857619,116.602
1,3,154.01,0.00856665,116.732
1,3,155.01,0.00855726,116.86
1,3,156.01,0.00854804,116.986
1,3,157.01,0.00853896,117.11
1,3,158.01,0.00853004,117.233
1,3,159.01,0.00852127,117.353
1,3,160.01,0.00851264,117.472
1,3,161.01,0.00850415,117.59
1,3,162.01,0.0084958,117.705
1,3,163.01,0.00848759,117.819
1,3,164.01,0.00847952,117.931
1,3,165.01,0.00847158,118.042
1,3,166.01,0.00846377,118.151
1,3,167.01,0.00845609,118.258
1,3,168.01,0.00844854,118.364
1,3,169.01,0.00844111,118.468
1,3,170.01,0.0084338,118.57
1,3,171.01,0.00842662,118.672
1,3,172.01,0.00841955,118.771
1,3,173.01,0.00841259,118.869
1,3,174.01,0.00840575,118.966
1,3,175.01,0.00839903,119.061
1,3,176.01,0.00839241,119.155
1,3,177.01,0.0083859,119.248
1,3,178.01,0.0083795,119.339
1,3,179.01,0.0083732,119.429
1,3,180.01,0.008367,119.517
1,3,181.01,0.0083609,119.604
1,3,182.01,0.00835491,119.69
1,3,183.01,0.00834901,119.775
1,3,184.01,0.0083432,119.858
1,3,185.01,0.00833749,119.94
1,3,186.01,0.00833188,120.021
1,3,187.01,0.00832635,120.101
1,3,188.01,0.00832091,120.179
1,3,189.01,0.00831556,120.256
1,3,190.01,0.0083103,120.333
1,3,191.01,0.00830512,120.408
1,3,192.01,0.00830002,120.482
1,3,193.01,0.00829501,120.554
1,3,194.01,0.00829007,120.626
1,3,195.01,0.00828522,120.697
1,3,196.01,0.00828044,120.767
1,3,197.01,0.00827574,120.835
1,3,198.01,0.00827111,120.903
1,3,199.01,0.00826656,120.969
1,3,200.01,0.00826208,121.035
1,3,201.01,0.00825767,121.1
1,3,202.01,0.00825333,121.163
1,3,203.01,0.00824906,121.226
1,3,204.01,0.00824485,121.288
1,3,205.01,0.00824071,121.349
1,3,206.01,0.00823664,121.409
1,3,207.01,0.00823263,121.468
1,3,208.01,0.00822869,121.526
1,3,209.01,0.00822481,121.583
1,3,210.01,0.00822098,121.64
1,3,211.01,0.00821722,121.696
1,3,212.01,0.00821352,121.751
1,3,213.01,0.00820987,121.805
1,3,214.01,0.00820628,121.858
1,3,215.01,0.00820275,121.91
1,3,216.01,0.00819927,121.962
1,3,217.01,0.00819584,122.013
1,3,218.01,0.00819247,122.063
1,3,219.01,0.00818915,122.113
1,3,220.01,0.00818588,122.162
1,3,221.01,0.00818266,122.21
1,3,222.01,0.00817949,122.257
1,3,223.01,0.00817637,122.304
1,3,224.01,0.0081733,122.35
1,3,225.01,0.00817028,122.395
1,3,226.01,0.0081673,122.44
1,3,227.01,0.00816436,122.484
1,3,228.01,0.00816147,122.527
1,3,229.01,0.00815863,122.57
1,3,230.01,0.00815583,122.612
1,3,231.01,0.00815307,122.653
1,3,232.01,0.00815035,122.694
1,3,233.01,0.00814768,122.734
1,3,234.01,0.00814504,122.774
1,3,235.01,0.00814244,122.813
1,3,236.01,0.00813989,122.852
1,3,237.01,0.00813737,122.89
1,3,238.01,0.00813489,122.927
1,3,239.01,0.00813245,122.964
1,3,240.01,0.00813004,123.001
1,3,241.01,0.00812767,123.037
1,3,242.01,0.00812533,123.072
1,3,243.01,0.00812303,123.107
1,3,244.01,0.00812077,123.141
1,3,245.01,0.00811854,123.175
1,3,246.01,0.00811634,123.208
1,3,247.01,0.00811417,123.241
1,3,248.01,0.00811204,123.274
1,3,249.01,0.00810994,123.306
1,3,250.01,0.00810787,123.337
1,3,251.01,0.00810583,123.368
1,3,252.01,0.00810384,123.398
1,3,253.01,0.00810189,123.428
1,3,254.01,0.0081,123.457
1,3,255.01,0.00809815,123.485
1,3,256.01,0.00809635,123.512
1,3,257.01,0.00809459,123.539
1,3,258.01,0.00809288,123.565
1,3,259.01,0.00809121,123.591
1,3,260.01,0.00808959,123.616
1,3,261.01,0.00808801,123.64
1,3,262.01,0.00808648,123.663
1,3,263.01,0.00808498,123.686
1,3,264.01,0.00808353,123.708
1,3,265.01,0.00808212,123.73
1,3,266.01,0.00808076,123.751
1,3,267.01,0.00807943,123.771
1,3,268.01,0.00807814,123.791
1,3,269.01,0.00807689,123.81
1,3,270.01,0.00807569,123.828
1,3,271.01,0.00807452,123.846
1,3,272.01,0.00807338,123.864
1,3,273.01,0.00807229,123.881
1,3,274.01,0.00807123,123.897
1,3,275.01,0.00807021,123.912
1,3,276.01,0.00806923,123.928
1,3,277.01,0.00806828,123.942
1,3,278.01,0.00806737,123.956
1,3,279.01,0.00806649,123.97
1,3,280.01,0.00806565,123.983
1,3,281.01,0.00806484,123.995
1,3,282.01,0.00806406,124.007
1,3,283.01,0.00806332,124.018
1,3,284.01,0.00806261,124.029
1,3,285.01,0.00806194,124.04
1,3,286.01,0.00806129,124.05
1,3,287.01,0.00806068,124.059
1,3,288.01,0.0080601,124.068
1,3,289.01,0.00805955,124.076
1,3,290.01,0.00805903,124.084
1,3,291.01,0.00805854,124.092
1,3,292.01,0.00805808,124.099
1,3,293.01,0.00805765,124.106
1,3,294.01,0.00805725,124.112
1,3,295.01,0.00802208,124.656
1,3,296.01,0.00802203,124.657
1,3,297.01,0.00802199,124.657
1,3,298.01,0.00802198,124.657
1,3,299.01,0.00802199,124.657
1,3,300.01,0.00802203,124.657
1,3,301.01,0.00802209,124.656
1,3,302.01,0.00802217,124.655
1,3,303.01,0.00802227,124.653
1,3,304.01,0.0080224,124.651
1,3,305.01,0.00802255,124.649
1,3,306.01,0.00802272,124.646
1,3,307.01,0.00802291,124.643
1,3,308.01,0.00802312,124.64
1,3,309.01,0.00802335,124.636
1,3,310.01,0.00802361,124.632
1,3,311.01,0.00802389,124.628
1,3,312.01,0.00802418,124.623
1,3,313.01,0.0080245,124.618
1,3,314.01,0.00802484,124.613
1,3,315.01,0.0080252,124.608
1,3,316.01,0.00802558,124.602
1,3,317.01,0.00802598,124.595
1,3,318.01,0.00802639,124.589
1,3,319.01,0.00802683,124.582
1,3,320.01,0.00802729,124.575
1,3,321.01,0.00802777,124.568
1,3,322.01,0.00802826,124.56
1,3,323.01,0.00802878,124.552
1,3,324.01,0.00802931,124.544
1,3,325.01,0.00802986,124.535
1,3,326.01,0.00803043,124.526
1,3,327.01,0.00803102,124.517
1,3,328.01,0.00803162,124.508
1,3,329.01,0.00803225,124.498
1,3,330.01,0.00803289,124.488
1,3,331.01,0.00803355,124.478
1,3,332.01,0.00803423,124.467
1,3,333.01,0.00803492,124.457
1,3,334.01,0.00803563,124.446
1,3,335.01,0.00803636,124.434
1,3,336.01,0.0080371,124.423
1,3,337.01,0.00803787,124.411
1,3,338.01,0.00803864,124.399
1,3,339.01,0.00803944,124.387
1,3,340.01,0.00804025,124.374
1,3,341.01,0.00804108,124.361
1,3,342.01,0.00804192,124.348
1,3,343.01,0.00804278,124.335
1,3,344.01,0.00804365,124.322
1,3,345.01,0.00804454,124.308
1,3,346.01,0.00804545,124.294
1,3,347.01,0.00804637,124.28
1,3,348.01,0.0080473,124.265
1,3,349.01,0.00804826,124.251
1,3,350.01,0.00804922,124.236
1,3,351.01,0.0080502,124.22
1,3,352.01,0.0080512,124.205
1,3,353.01,0.00805221,124.19
1,3,354.01,0.00805323,124.174
1,3,355.01,0.00805427,124.158
1,3,356.01,0.00805532,124.142
1,3,357.01,0.00805638,124.125
1,3,358.01,0.00805746,124.109
1,3,359.01,0.00805856,124.092
1,3,360.01,0.00805966,124.075
1,3,361.01,0.00806079,124.057
1,3,362.01,0.00806192,124.04
1,3,363.01,0.00806307,124.022
1,3,364.01,0.00806423,124.004
1,3,365.01,0.0080654,123.986
1,3,366.01,0.00806659,123.968
1,3,367.01,0.00806778,123.95
1,3,368.01,0.008069,123.931
1,3,369.01,0.00807022,123.912
1,3,370.01,0.00807146,123.893
1,3,371.01,0.0080727,123.874
1,3,372.01,0.00807397,123.855
1,3,373.01,0.00807524,123.835
1,3,374.01,0.00807652,123.816
1,3,375.01,0.00807782,123.796
1,3,376.01,0.00807913,123.776
1,3,377.01,0.00808045,123.756
1,3,378.01,0.00808178,123.735
1,3,379.01,0.00808312,123.715
1,3,380.01,0.00808448,123.694
1,3,381.01,0.00808584,123.673
1,3,382.01,0.00808722,123.652
1,3,383.01,0.00808861,123.631
1,3,384.01,0.00809001,123.609
1,3,385.01,0.00809142,123.588
1,3,386.01,0.00809284,123.566
1,3,387.01,0.00809427,123.544
1,3,388.01,0.00809571,123.522
1,3,389.01,0.00809716,123.5
1,3,390.01,0.00809862,123.478
1,3,391.01,0.0081001,123.455
1,3,392.01,0.00810158,123.433
1,3,393.01,0.00810307,123.41
1,3,394.01,0.00810457,123.387
1,3,395.01,0.00810609,123.364
1,3,396.01,0.00810761,123.341
1,3,397.01,0.00810914,123.318
1,3,398.01,0.00811068,123.294
1,3,399.01,0.00811223,123.271
1,3,400.01,0.00811379,123.247
2,3,0.01,0,0
2,3,1.01,0,0
2,3,2.01,0,0
2,3,3.01,0.0007413,1348.98
2,3,4.01,0.00528093,189.361
2,3,5.01,0.00782579,127.783
2,3,6.01,0.00940231,106.357
2,3,7.01,0.0104422,95.7649
2,3,8.01,0.0111572,89.6279
2,3,9.01,0.0116625,85.7447
2,3,10.01,0.0120258,83.1543
2,3,11.01,0.0122894,81.3709
2,3,12.01,0.0124808,80.1232
2,3,13.01,0.0126186,79.2479
2,3,14.01,0.012716,78.6408
2,3,15.01,0.0127824,78.2327
2,3,16.01,0.0128245,77.9757
2,3,17.01,0.0128476,77.8358
2,3,18.01,0.0128554,77.7881
2,3,19.01,0.0128512,77.8138
2,3,20.01,0.0128371,77.8991
2,3,21.01,0.0128151,78.0328
2,3,22.01,0.0127867,78.2064
2,3,23.01,0.012753,78.4132
2,3,24.01,0.0127149,78.6476
2,3,25.01,0.0126734,78.9053
2,3,26.01,0.0126291,79.1824
2,3,27.01,0.0125824,79.4762
2,3,28.01,0.0125339,79.7839
2,3,29.01,0.0124838,80.1036
2,3,30.01,0.0124326,80.4334
2,3,31.01,0.0123806,80.7718
2,3,32.01,0.0123278,81.1175
2,3,33.01,0.0122745,81.4695
2,3,34.01,0.012221,81.8267
2,3,35.01,0.0121672,82.1883
2,3,36.01,0.0121133,82.5536
2,3,37.01,0.0120595,82.9219
2,3,38.01,0.0120059,83.2927
2,3,39.01,0.0119524,83.6654
2,3,40.01,0.0118991,84.0397
2,3,41.01,0.0118462,84.4151
2,3,42.01,0.0117937,84.7913
2,3,43.01,0.0117415,85.168
2,3,44.01,0.0116898,85.5449
2,3,45.01,0.0116385,85.9217
2,3,46.01,0.0115877,86.2982
2,3,47.01,0.0115375,86.6742
2,3,48.01,0.0114877,87.0495
2,3,49.01,0.0114385,87.4239
2,3,50.01,0.0113899,87.7974
2,3,51.01,0.0113418,88.1696
2,3,52.01,0.0112943,88.5406
2,3,53.01,0.0112473,88.9101
2,3,54.01,0.011201,89.2781
2,3,55.01,0.0111552,89.6444
2,3,56.01,0.01111,90.009
2,3,57.01,0.0110654,90.3718
2,3,58.01,0.0110214,90.7327
2,3,59.01,0.010978,91.0917
2,3,60.01,0.0109351,91.4485
2,3,61.01,0.0108929,91.8033
2,3,62.01,0.0108512,92.1558
2,3,63.01,0.0108101,92.5062
2,3,64.01,0.0107696,92.8542
2,3,65.01,0.0107296,93.1999
2,3,66.01,0.0106902,93.5432
2,3,67.01,0.0106514,93.8841
2,3,68.01,0.0106132,94.2226
2,3,69.01,0.0105755,94.5585
2,3,70.01,0.0105383,94.8919
2,3,71.01,0.0105017,95.2227
2,3,72.01,0.0104656,95.551
2,3,73.01,0.0104301,95.8766
2,3,74.01,0.0103951,96.1996
2,3,75.01,0.0103606,96.5198
2,3,76.01,0.0103266,96.8374
2,3,77.01,0.0102931,97.1523
2,3,78.01,0.0102601,97.4645
2,3,79.01,0.0102277,97.7739
2,3,80.01,0.0101957,98.0805
2,3,81.01,0.0101642,98.3844
2,3,82.01,0.0101332,98.6855
2,3,83.01,0.0101027,98.9838
2,3,84.01,0.0100726,99.2793
2,3,85.01,0.010043,99.572
2,3,86.01,0.0100138,99.8618
2,3,87.01,0.00998514,100.149
2,3,88.01,0.00995688,100.433
2,3,89.01,0.00992906,100.714
2,3,90.01,0.00990168,100.993
2,3,91.01,0.00987472,101.269
2,3,92.01,0.00984818,101.542
2,3,93.01,0.00982206,101.812
2,3,94.01,0.00979634,102.079
2,3,95.01,0.00977103,102.343
2,3,96.01,0.00974612,102.605
2,3,97.01,0.0097216,102.864
2,3,98.01,0.00969747,103.12
2,3,99.01,0.00967372,103.373
2,3,100.01,0.00965624,103.56
2,3,101.01,0.0096332,103.808
2,3,102.01,0.00961052,104.053
2,3,103.01,0.00958821,104.295
2,3,104.01,0.00956625,104.534
2,3,105.01,0.00954465,104.771
2,3,106.01,0.00952339,105.005
2,3,107.01,0.00950246,105.236
2,3,108.01,0.00948188,105.464
2,3,109.01,0.00946162,105.69
2,3,110.01,0.00944169,105.913
2,3,111.01,0.00942208,106.134
2,3,112.01,0.00940279,106.351
2,3,113.01,0.0093838,106.567
2,3,114.01,0.00936512,106.779
2,3,115.01,0.00934675,106.989
2,3,116.01,0.00932867,107.196
2,3,117.01,0.00931088,107.401
2,3,118.01,0.00929338,107.603
2,3,119.01,0.00927616,107.803
2,3,120.01,0.00925922,108
2,3,121.01,0.00924256,108.195
2,3,122.01,0.00922617,108.387
2,3,123.01,0.00921004,108.577
2,3,124.01,0.00919418,108.764
2,3,125.01,0.00917857,108.949
2,3,126.01,0.00916322,109.132
2,3,127.01,0.00914812,109.312
2,3,128.01,0.00913326,109.49
2,3,129.01,0.00911865,109.665
2,3,130.01,0.00910427,109.839
2,3,131.01,0.00909013,110.009
2,3,132.01,0.00907622,110.178
2,3,133.01,0.00906253,110.344
2,3,134.01,0.00904907,110.509
2,3,135.01,0.00903583,110.67
2,3,136.01,0.00902281,110.83
2,3,137.01,0.00901,110.988
2,3,138.01,0.00899739,111.143
2,3,139.01,0.008985,111.297
2,3,140.01,0.0089728,111.448
2,3,141.01,0.00896081,111.597
2,3,142.01,0.00894901,111.744
2,3,143.01,0.00893741,111.889
2,3,144.01,0.00892599,112.032
2,3,145.01,0.00891477,112.173
2,3,146.01,0.00890372,112.313
2,3,147.01,0.00889286,112.45
2,3,148.01,0.00888217,112.585
2,3,149.01,0.00887166,112.718
2,3,150.01,0.00886132,112.85
2,3,151.01,0.00885115,112.98
2,3,152.01,0.00884115,113.107
2,3,153.01,0.00883131,113.233
2,3,154.01,0.00882163,113.358
2,3,155.01,0.00881211,113.48
2,3,156.01,0.00880275,113.601
2,3,157.01,0.00879354,113.72
2,3,158.01,0.00878448,113.837
2,3,159.01,0.00877557,113.953
2,3,160.01,0.0087668,114.067
2,3,161.01,0.00875818,114.179
2,3,162.01,0.00874969,114.29
2,3,163.01,0.00874135,114.399
2,3,164.01,0.00873314,114.506
2,3,165.01,0.00872507,114.612
2,3,166.01,0.00871712,114.717
2,3,167.01,0.00870931,114.82
2,3,168.01,0.00870163,114.921
2,3,169.01,0.00869407,115.021
2,3,170.01,0.00868663,115.119
2,3,171.01,0.00867931,115.217
2,3,172.01,0.00867212,115.312
2,3,173.01,0.00866504,115.406
2,3,174.01,0.00865807,115.499
2,3,175.01,0.00865122,115.591
2,3,176.01,0.00864448,115.681
2,3,177.01,0.00863785,115.77
2,3,178.01,0.00863132,115.857
2,3,179.01,0.00862491,115.943
2,3,180.01,0.00861859,116.028
2,3,181.01,0.00861238,116.112
2,3,182.01,0.00860627,116.194
2,3,183.01,0.00860026,116.276
2,3,184.01,0.00859434,116.356
2,3,185.01,0.00858852,116.434
2,3,186.01,0.0085828,116.512
2,3,187.01,0.00857716,116.589
2,3,188.01,0.00857162,116.664
2,3,189.01,0.00856617,116.738
2,3,190.01,0.0085608,116.812
2,3,191.01,0.00855552,116.884
2,3,192.01,0.00855033,116.955
2,3,193.01,0.00854522,117.025
2,3,194.01,0.00854019,117.093
2,3,195.01,0.00853524,117.161
2,3,196.01,0.00853037,117.228
2,3,197.01,0.00852558,117.294
2,3,198.01,0.00852086,117.359
2,3,199.01,0.00851622,117.423
2,3,200.01,0.00851166,117.486
2,3,201.01,0.00850716,117.548
2,3,202.01,0.00850274,117.609
2,3,203.01,0.00849839,117.669
2,3,204.01,0.00849411,117.729
2,3,205.01,0.0084899,117.787
2,3,206.01,0.00848575,117.845
2,3,207.01,0.00848167,117.901
2,3,208.01,0.00847765,117.957
2,3,209.01,0.0084737,118.012
2,3,210.01,0.00846981,118.066
2,3,211.01,0.00846598,118.12
2,3,212.01,0.00846221,118.172
2,3,213.01,0.0084585,118.224
2,3,214.01,0.00845485,118.275
2,3,215.01,0.00845126,118.326
2,3,216.01,0.00844772,118.375
2,3,217.01,0.00844424,118.424
2,3,218.01,0.00844081,118.472
2,3,219.01,0.00843744,118.519
2,3,220.01,0.00843412,118.566
2,3,221.01,0.00843085,118.612
2,3,222.01,0.00842764,118.657
2,3,223.01,0.00842447,118.702
2,3,224.01,0.00842135,118.746
2,3,225.01,0.00841828,118.789
2,3,226.01,0.00841526,118.832
2,3,227.01,0.00841229,118.874
2,3,228.01,0.00840936,118.915
2,3,229.01,0.00840648,118.956
2,3,230.01,0.00840364,118.996
2,3,231.01,0.00840085,119.036
2,3,232.01,0.0083981,119.075
2,3,233.01,0.00839539,119.113
2,3,234.01,0.00839272,119.151
2,3,235.01,0.0083901,119.188
2,3,236.01,0.00838751,119.225
2,3,237.01,0.00838497,119.261
2,3,238.01,0.00838246,119.297
2,3,239.01,0.00838,119.332
2,3,240.01,0.00837757,119.366
2,3,241.01,0.00837518,119.4
2,3,242.01,0.00837282,119.434
2,3,243.01,0.00837051,119.467
2,3,244.01,0.00836822,119.5
2,3,245.01,0.00836598,119.532
2,3,246.01,0.00836376,119.563
2,3,247.01,0.00836159,119.595
2,3,248.01,0.00835944,119.625
2,3,249.01,0.00835733,119.655
2,3,250.01,0.00835525,119.685
2,3,251.01,0.0083532,119.715
2,3,252.01,0.0083512,119.743
2,3,253.01,0.00834925,119.771
2,3,254.01,0.00834735,119.798
2,3,255.01,0.00834549,119.825
2,3,256.01,0.00834369,119.851
2,3,257.01,0.00834193,119.876
2,3,258.01,0.00834021,119.901
2,3,259.01,0.00833854,119.925
2,3,260.01,0.00833691,119.948
2,3,261.01,0.00833533,119.971
2,3,262.01,0.00833379,119.993
2,3,263.01,0.0083323,120.015
2,3,264.01,0.00833084,120.036
2,3,265.01,0.00832943,120.056
2,3,266.01,0.00832806,120.076
2,3,267.01,0.00832673,120.095
2,3,268.01,0.00832544,120.114
2,3,269.01,0.0083242,120.132
2,3,270.01,0.00832299,120.149
2,3,271.01,0.00832182,120.166
2,3,272.01,0.00832069,120.182
2,3,273.01,0.00831959,120.198
2,3,274.01,0.00831854,120.213
2,3,275.01,0.00831752,120.228
2,3,276.01,0.00831654,120.242
2,3,277.01,0.00831559,120.256
2,3,278.01,0.00831468,120.269
2,3,279.01,0.0083138,120.282
2,3,280.01,0.00831296,120.294
2,3,281.01,0.00831216,120.306
2,3,282.01,0.00831139,120.317
2,3,283.01,0.00831065,120.328
2,3,284.01,0.00830995,120.338
2,3,285.01,0.00830927,120.347
2,3,286.01,0.00830863,120.357
2,3,287.01,0.00830803,120.366
2,3,288.01,0.00830745,120.374
2,3,289.01,0.00830691,120.382
2,3,290.01,0.00830639,120.389
2,3,291.01,0.00830591,120.396
2,3,292.01,0.00830546,120.403
2,3,293.01,0.00830503,120.409
2,3,294.01,0.00830464,120.415
2,3,295.01,0.00826619,120.975
2,3,296.01,0.00826617,120.975
2,3,297.01,0.00826617,120.975
2,3,298.01,0.00826619,120.975
2,3,299.01,0.00826623,120.974
2,3,300.01,0.0082663,120.973
2,3,301.01,0.00826639,120.972
2,3,302.01,0.0082665,120.97
2,3,303.01,0.00826663,120.968
2,3,304.01,0.00826679,120.966
2,3,305.01,0.00826697,120.963
2,3,306.01,0.00826717,120.96
2,3,307.01,0.00826739,120.957
2,3,308.01,0.00826763,120.954
2,3,309.01,0.0082679,120.95
2,3,310.01,0.00826818,120.946
2,3,311.01,0.00826849,120.941
2,3,312.01,0.00826882,120.936
2,3,313.01,0.00826917,120.931
2,3,314.01,0.00826953,120.926
2,3,315.01,0.00826992,120.92
2,3,316.01,0.00827033,120.914
2,3,317.01,0.00827076,120.908
2,3,318.01,0.00827121,120.901
2,3,319.01,0.00827167,120.895
2,3,320.01,0.00827216,120.887
2,3,321.01,0.00827267,120.88
2,3,322.01,0.00827319,120.872
2,3,323.01,0.00827373,120.864
2,3,324.01,0.0082743,120.856
2,3,325.01,0.00827488,120.848
2,3,326.01,0.00827548,120.839
2,3,327.01,0.00827609,120.83
2,3,328.01,0.00827673,120.821
2,3,329.01,0.00827738,120.811
