# TOPAS/Geant4 C-12 electronic stopping power in SchneiderSection07; 0.01+0.1*n MeV/u grid.
energy_MeVu,stopping_power_MeV_per_mm
120.51,22.8324
120.61,22.8187
120.71,22.8051
120.81,22.7914
120.91,22.7778
121.01,22.7643
121.11,22.7507
121.21,22.7372
121.31,22.7237
121.41,22.7102
121.51,22.6967
121.61,22.6832
121.71,22.6698
121.81,22.6564
121.91,22.643
122.01,22.6297
122.11,22.6163
122.21,22.603
122.31,22.5897
122.41,22.5764
122.51,22.5631
122.61,22.5499
122.71,22.5367
122.81,22.5235
122.91,22.5103
123.01,22.4971
123.11,22.484
123.21,22.4709
123.31,22.4578
123.41,22.4447
123.51,22.4316
123.61,22.4186
123.71,22.4056
123.81,22.3926
123.91,22.3796
124.01,22.3666
124.11,22.3537
124.21,22.3408
124.31,22.3279
124.41,22.315
124.51,22.3022
124.61,22.2893
124.71,22.2765
124.81,22.2637
124.91,22.2509
125.01,22.2381
125.11,22.2254
125.21,22.2127
125.31,22.2
125.41,22.1873
125.51,22.1746
125.61,22.162
125.71,22.1494
125.81,22.1367
125.91,22.1242
126.01,22.1116
126.11,22.099
126.21,22.0865
126.31,22.074
126.41,22.0615
126.51,22.049
126.61,22.0366
126.71,22.0241
126.81,22.0117
126.91,21.9993
127.01,21.9869
127.11,21.9746
127.21,21.9622
127.31,21.9499
127.41,21.9376
127.51,21.9253
127.61,21.913
127.71,21.9008
127.81,21.8885
127.91,21.8763
128.01,21.8641
128.11,21.8519
128.21,21.8398
128.31,21.8276
128.41,21.8155
128.51,21.8034
128.61,21.7913
128.71,21.7792
128.81,21.7672
128.91,21.7551
129.01,21.7431
129.11,21.7311
129.21,21.7191
129.31,21.7072
129.41,21.6952
129.51,21.6833
129.61,21.6714
129.71,21.6595
129.81,21.6476
129.91,21.6358
130.01,21.6239
130.11,21.6121
130.21,21.6003
130.31,21.5885
130.41,21.5767
130.51,21.565
130.61,21.5532
130.71,21.5415
130.81,21.5298
130.91,21.5181
131.01,21.5064
131.11,21.4948
131.21,21.4831
131.31,21.4715
131.41,21.4599
131.51,21.4483
131.61,21.4368
131.71,21.4252
131.81,21.4137
131.91,21.4022
132.01,21.3907
132.11,21.3792
132.21,21.3677
132.31,21.3562
132.41,21.3448
132.51,21.3334
132.61,21.322
132.71,21.3106
132.81,21.2992
132.91,21.2879
133.01,21.2765
133.11,21.2652
133.21,21.2539
133.31,21.2426
133.41,21.2313
133.51,21.2201
133.61,21.2088
133.71,21.1976
133.81,21.1864
133.91,21.1752
134.01,21.164
134.11,21.1529
134.21,21.1417
134.31,21.1306
134.41,21.1195
134.51,21.1084
134.61,21.0973
134.71,21.0862
134.81,21.0752
134.91,21.0642
135.01,21.0531
135.11,21.0421
135.21,21.0311
135.31,21.0202
135.41,21.0092
135.51,20.9983
135.61,20.9873
135.71,20.9764
135.81,20.9655
135.91,20.9547
136.01,20.9438
136.11,20.9329
136.21,20.9221
136.31,20.9113
136.41,20.9005
136.51,20.8897
136.61,20.8789
136.71,20.8682
136.81,20.8574
136.91,20.8467
137.01,20.836
137.11,20.8253
137.21,20.8146
137.31,20.8039
137.41,20.7933
137.51,20.7826
137.61,20.772
137.71,20.7614
137.81,20.7508
137.91,20.7402
138.01,20.7296
138.11,20.7191
138.21,20.7085
138.31,20.698
138.41,20.6875
138.51,20.677
138.61,20.6665
138.71,20.6561
138.81,20.6456
138.91,20.6352
139.01,20.6248
139.11,20.6144
139.21,20.604
139.31,20.5936
139.41,20.5832
139.51,20.5729
139.61,20.5625
139.71,20.5522
139.81,20.5419
139.91,20.5316
140.01,20.5213
140.11,20.511
140.21,20.5008
140.31,20.4906
140.41,20.4803
140.51,20.4701
140.61,20.4599
140.71,20.4497
140.81,20.4396
140.91,20.4294
141.01,20.4193
141.11,20.4091
141.21,20.399
141.31,20.3889
141.41,20.3788
141.51,20.3688
141.61,20.3587
141.71,20.3487
141.81,20.3386
141.91,20.3286
142.01,20.3186
142.11,20.3086
142.21,20.2986
142.31,20.2887
142.41,20.2787
142.51,20.2688
142.61,20.2588
142.71,20.2489
142.81,20.239
142.91,20.2291
143.01,20.2193
143.11,20.2094
143.21,20.1996
143.31,20.1897
143.41,20.1799
143.51,20.1701
143.61,20.1603
143.71,20.1505
143.81,20.1407
143.91,20.131
144.01,20.1212
144.11,20.1115
144.21,20.1018
144.31,20.0921
144.41,20.0824
144.51,20.0727
144.61,20.0631
144.71,20.0534
144.81,20.0438
144.91,20.0341
145.01,20.0245
145.11,20.0149
145.21,20.0053
145.31,19.9958
145.41,19.9862
145.51,19.9766
145.61,19.9671
145.71,19.9576
145.81,19.9481
145.91,19.9386
146.01,19.9291
146.11,19.9196
146.21,19.9101
146.31,19.9007
146.41,19.8912
146.51,19.8818
146.61,19.8724
146.71,19.863
146.81,19.8536
146.91,19.8442
147.01,19.8348
147.11,19.8255
147.21,19.8161
147.31,19.8068
147.41,19.7975
147.51,19.7882
147.61,19.7789
147.71,19.7696
147.81,19.7603
147.91,19.7511
148.01,19.7418
148.11,19.7326
148.21,19.7234
148.31,19.7142
148.41,19.705
148.51,19.6958
148.61,19.6866
148.71,19.6774
148.81,19.6683
148.91,19.6592
149.01,19.65
149.11,19.6409
149.21,19.6318
149.31,19.6227
149.41,19.6136
149.51,19.6046
149.61,19.5955
149.71,19.5864
149.81,19.5774
149.91,19.5684
150.01,19.5594
150.11,19.5504
150.21,19.5414
150.31,19.5324
150.41,19.5234
150.51,19.5145
150.61,19.5055
150.71,19.4966
150.81,19.4877
150.91,19.4788
151.01,19.4699
151.11,19.461
151.21,19.4521
151.31,19.4432
151.41,19.4344
151.51,19.4255
151.61,19.4167
151.71,19.4079
151.81,19.3991
151.91,19.3903
152.01,19.3815
152.11,19.3727
152.21,19.364
152.31,19.3552
152.41,19.3465
152.51,19.3377
152.61,19.329
152.71,19.3203
152.81,19.3116
152.91,19.3029
153.01,19.2942
153.11,19.2856
153.21,19.2769
153.31,19.2683
153.41,19.2596
153.51,19.251
153.61,19.2424
153.71,19.2338
153.81,19.2252
153.91,19.2166
154.01,19.208
154.11,19.1995
154.21,19.1909
154.31,19.1824
154.41,19.1739
154.51,19.1653
154.61,19.1568
154.71,19.1483
154.81,19.1398
