energy_MeV_per_u,water_macroscopic_cross_section_per_mm
14.15,0.00500785
14.16,0.00500767
14.17,0.00500748
14.18,0.00500729
14.19,0.00500711
14.2,0.00500692
14.21,0.00500674
14.22,0.00500656
14.23,0.00500638
14.24,0.0050062
14.25,0.00500602
14.26,0.00500584
14.27,0.00500567
14.28,0.00500549
14.29,0.00500532
14.3,0.00500515
14.31,0.00500498
14.32,0.00500481
14.33,0.00500464
14.34,0.00500447
14.35,0.0050043
14.36,0.00500414
14.37,0.00500397
14.38,0.00500381
14.39,0.00500365
14.4,0.00500349
14.41,0.00500333
14.42,0.00500317
14.43,0.00500302
14.44,0.00500286
14.45,0.00500271
14.46,0.00500255
14.47,0.0050024
14.48,0.00500225
14.49,0.0050021
14.5,0.00500195
14.51,0.00500181
14.52,0.00500166
14.53,0.00500151
14.54,0.00500137
14.55,0.00500123
14.56,0.00500109
14.57,0.00500095
14.58,0.00500081
14.59,0.00500067
14.6,0.00500053
14.61,0.0050004
14.62,0.00500026
14.63,0.00500013
14.64,0.00499999
14.65,0.00499986
14.66,0.00499973
14.67,0.0049996
14.68,0.00499948
14.69,0.00499935
14.7,0.00499922
14.71,0.0049991
14.72,0.00499898
14.73,0.00499885
14.74,0.00499873
14.75,0.00499861
14.76,0.00499849
14.77,0.00499837
14.78,0.00499826
14.79,0.00499814
14.8,0.00499803
14.81,0.00499791
14.82,0.0049978
14.83,0.00499769
14.84,0.00499758
14.85,0.00499747
14.86,0.00499736
14.87,0.00499726
14.88,0.00499715
14.89,0.00499705
14.9,0.00499694
14.91,0.00499684
14.92,0.00499674
14.93,0.00499664
14.94,0.00499654
14.95,0.00499644
14.96,0.00499634
14.97,0.00499625
14.98,0.00499615
14.99,0.00499606
15,0.00499597
15.01,0.00499562
15.02,0.00499528
15.03,0.00499494
15.04,0.0049946
15.05,0.00499426
15.06,0.00499393
15.07,0.00499359
15.08,0.00499325
15.09,0.00499292
15.1,0.00499259
15.11,0.00499226
15.12,0.00499192
15.13,0.00499159
15.14,0.00499127
15.15,0.00499094
15.16,0.00499061
15.17,0.00499029
15.18,0.00498996
15.19,0.00498964
15.2,0.00498931
15.21,0.00498899
15.22,0.00498867
15.23,0.00498835
15.24,0.00498803
15.25,0.00498772
15.26,0.0049874
15.27,0.00498709
15.28,0.00498677
15.29,0.00498646
15.3,0.00498615
15.31,0.00498583
15.32,0.00498552
15.33,0.00498521
15.34,0.00498491
15.35,0.0049846
15.36,0.00498429
15.37,0.00498399
15.38,0.00498368
15.39,0.00498338
15.4,0.00498308
15.41,0.00498278
15.42,0.00498248
15.43,0.00498218
15.44,0.00498188
15.45,0.00498158
15.46,0.00498128
15.47,0.00498099
15.48,0.00498069
15.49,0.0049804
15.5,0.00498011
15.51,0.00497982
15.52,0.00497953
15.53,0.00497924
15.54,0.00497895
15.55,0.00497866
15.56,0.00497838
15.57,0.00497809
15.58,0.00497781
15.59,0.00497752
15.6,0.00497724
15.61,0.00497696
15.62,0.00497668
15.63,0.0049764
15.64,0.00497612
15.65,0.00497584
15.66,0.00497556
15.67,0.00497529
15.68,0.00497501
15.69,0.00497474
15.7,0.00497447
15.71,0.00497419
15.72,0.00497392
15.73,0.00497365
15.74,0.00497338
15.75,0.00497312
15.76,0.00497285
15.77,0.00497258
15.78,0.00497232
15.79,0.00497205
15.8,0.00497179
15.81,0.00497153
15.82,0.00497126
15.83,0.004971
15.84,0.00497074
15.85,0.00497049
15.86,0.00497023
15.87,0.00496997
15.88,0.00496971
15.89,0.00496946
15.9,0.00496921
15.91,0.00496895
15.92,0.0049687
15.93,0.00496845
15.94,0.0049682
15.95,0.00496795
15.96,0.0049677
15.97,0.00496745
15.98,0.0049672
15.99,0.00496696
16,0.00496671
16.01,0.00496647
16.02,0.00496623
16.03,0.00496598
16.04,0.00496574
16.05,0.0049655
16.06,0.00496526
16.07,0.00496502
16.08,0.00496479
16.09,0.00496455
16.1,0.00496431
16.11,0.00496408
16.12,0.00496384
16.13,0.00496361
16.14,0.00496338
16.15,0.00496315
16.16,0.00496292
16.17,0.00496269
16.18,0.00496246
16.19,0.00496223
16.2,0.004962
16.21,0.00496178
16.22,0.00496155
16.23,0.00496133
16.24,0.0049611
16.25,0.00496088
16.26,0.00496066
16.27,0.00496044
16.28,0.00496022
16.29,0.00496
16.3,0.00495978
16.31,0.00495956
16.32,0.00495934
16.33,0.00495913
16.34,0.00495891
16.35,0.0049587
16.36,0.00495849
16.37,0.00495827
16.38,0.00495806
16.39,0.00495785
16.4,0.00495764
16.41,0.00495743
16.42,0.00495723
16.43,0.00495702
16.44,0.00495681
16.45,0.00495661
16.46,0.0049564
16.47,0.0049562
16.48,0.004956
16.49,0.00495579
16.5,0.00495559
16.51,0.00495539
16.52,0.00495519
16.53,0.00495499
16.54,0.00495479
16.55,0.0049546
16.56,0.0049544
16.57,0.00495421
16.58,0.00495401
16.59,0.00495382
16.6,0.00495362
16.61,0.00495343
16.62,0.00495324
16.63,0.00495305
16.64,0.00495286
16.65,0.00495267
16.66,0.00495248
16.67,0.0049523
16.68,0.00495211
16.69,0.00495193
16.7,0.00495174
16.71,0.00495156
16.72,0.00495137
16.73,0.00495119
16.74,0.00495101
16.75,0.00495083
16.76,0.00495065
16.77,0.00495047
16.78,0.00495029
16.79,0.00495012
16.8,0.00494994
16.81,0.00494976
16.82,0.00494959
16.83,0.00494941
16.84,0.00494924
16.85,0.00494907
16.86,0.0049489
16.87,0.00494873
16.88,0.00494856
16.89,0.00494839
16.9,0.00494822
16.91,0.00494805
16.92,0.00494788
16.93,0.00494772
16.94,0.00494755
16.95,0.00494739
16.96,0.00494722
16.97,0.00494706
16.98,0.0049469
16.99,0.00494674
17,0.00494657
17.01,0.00494589
17.02,0.0049452
17.03,0.00494451
17.04,0.00494382
17.05,0.00494314
17.06,0.00494245
17.07,0.00494177
17.08,0.00494108
17.09,0.0049404
17.1,0.00493972
17.11,0.00493904
17.12,0.00493836
17.13,0.00493768
17.14,0.004937
17.15,0.00493632
17.16,0.00493564
17.17,0.00493496
17.18,0.00493429
17.19,0.00493361
17.2,0.00493294
17.21,0.00493226
17.22,0.00493159
17.23,0.00493092
17.24,0.00493025
17.25,0.00492958
17.26,0.00492891
17.27,0.00492824
17.28,0.00492757
17.29,0.0049269
17.3,0.00492623
17.31,0.00492557
17.32,0.0049249
17.33,0.00492424
17.34,0.00492357
17.35,0.00492291
17.36,0.00492225
17.37,0.00492158
17.38,0.00492092
17.39,0.00492026
17.4,0.0049196
17.41,0.00491894
17.42,0.00491829
17.43,0.00491763
17.44,0.00491697
17.45,0.00491632
17.46,0.00491566
17.47,0.00491501
17.48,0.00491435
17.49,0.0049137
17.5,0.00491305
17.51,0.0049124
17.52,0.00491174
17.53,0.00491109
17.54,0.00491045
17.55,0.0049098
17.56,0.00490915
17.57,0.0049085
17.58,0.00490785
17.59,0.00490721
17.6,0.00490656
17.61,0.00490592
17.62,0.00490528
17.63,0.00490463
17.64,0.00490399
17.65,0.00490335
17.66,0.00490271
17.67,0.00490207
17.68,0.00490143
17.69,0.00490079
17.7,0.00490015
17.71,0.00489951
17.72,0.00489888
17.73,0.00489824
17.74,0.00489761
17.75,0.00489697
17.76,0.00489634
17.77,0.00489571
17.78,0.00489507
17.79,0.00489444
17.8,0.00489381
17.81,0.00489318
17.82,0.00489255
17.83,0.00489192
17.84,0.00489129
17.85,0.00489067
17.86,0.00489004
17.87,0.00488941
17.88,0.00488879
17.89,0.00488816
17.9,0.00488754
17.91,0.00488691
17.92,0.00488629
17.93,0.00488567
17.94,0.00488505
17.95,0.00488443
17.96,0.00488381
17.97,0.00488319
17.98,0.00488257
17.99,0.00488195
18,0.00488133
18.01,0.00488072
18.02,0.0048801
18.03,0.00487949
18.04,0.00487887
18.05,0.00487826
18.06,0.00487764
18.07,0.00487703
18.08,0.00487642
18.09,0.00487581
18.1,0.0048752
18.11,0.00487459
18.12,0.00487398
18.13,0.00487337
18.14,0.00487276
18.15,0.00487216
18.16,0.00487155
18.17,0.00487094
18.18,0.00487034
18.19,0.00486973
18.2,0.00486913
18.21,0.00486853
18.22,0.00486792
18.23,0.00486732
18.24,0.00486672
18.25,0.00486612
18.26,0.00486552
18.27,0.00486492
18.28,0.00486432
18.29,0.00486372
18.3,0.00486313
18.31,0.00486253
18.32,0.00486193
18.33,0.00486134
18.34,0.00486074
18.35,0.00486015
18.36,0.00485955
18.37,0.00485896
18.38,0.00485837
18.39,0.00485778
18.4,0.00485719
18.41,0.0048566
18.42,0.00485601
18.43,0.00485542
18.44,0.00485483
18.45,0.00485424
18.46,0.00485365
18.47,0.00485307
18.48,0.00485248
18.49,0.0048519
18.5,0.00485131
18.51,0.00485073
18.52,0.00485014
18.53,0.00484956
18.54,0.00484898
18.55,0.0048484
18.56,0.00484782
18.57,0.00484724
18.58,0.00484666
18.59,0.00484608
18.6,0.0048455
18.61,0.00484492
18.62,0.00484434
18.63,0.00484377
18.64,0.00484319
18.65,0.00484262
18.66,0.00484204
18.67,0.00484147
18.68,0.00484089
18.69,0.00484032
18.7,0.00483975
18.71,0.00483918
18.72,0.00483861
18.73,0.00483804
18.74,0.00483747
18.75,0.0048369
18.76,0.00483633
18.77,0.00483576
18.78,0.00483519
18.79,0.00483463
18.8,0.00483406
18.81,0.00483349
18.82,0.00483293
18.83,0.00483236
18.84,0.0048318
18.85,0.00483124
18.86,0.00483068
18.87,0.00483011
18.88,0.00482955
18.89,0.00482899
18.9,0.00482843
18.91,0.00482787
18.92,0.00482731
18.93,0.00482675
18.94,0.0048262
18.95,0.00482564
18.96,0.00482508
18.97,0.00482453
18.98,0.00482397
18.99,0.00482342
19,0.00482286
19.01,0.00482231
19.02,0.00482176
19.03,0.0048212
19.04,0.00482065
19.05,0.0048201
19.06,0.00481955
19.07,0.004819
19.08,0.00481845
19.09,0.0048179
19.1,0.00481735
19.11,0.0048168
19.12,0.00481626
19.13,0.00481571
19.14,0.00481516
19.15,0.00481462
19.16,0.00481407
19.17,0.00481353
19.18,0.00481299
19.19,0.00481244
19.2,0.0048119
19.21,0.00481136
19.22,0.00481082
19.23,0.00481028
19.24,0.00480974
19.25,0.0048092
19.26,0.00480866
19.27,0.00480812
19.28,0.00480758
19.29,0.00480704
19.3,0.0048065
19.31,0.00480597
19.32,0.00480543
19.33,0.0048049
19.34,0.00480436
19.35,0.00480383
19.36,0.0048033
19.37,0.00480276
19.38,0.00480223
19.39,0.0048017
19.4,0.00480117
19.41,0.00480064
19.42,0.00480011
19.43,0.00479958
19.44,0.00479905
19.45,0.00479852
19.46,0.00479799
19.47,0.00479746
19.48,0.00479694
19.49,0.00479641
19.5,0.00479588
19.51,0.00479536
19.52,0.00479483
19.53,0.00479431
19.54,0.00479379
19.55,0.00479326
19.56,0.00479274
19.57,0.00479222
19.58,0.0047917
19.59,0.00479118
19.6,0.00479066
19.61,0.00479014
19.62,0.00478962
19.63,0.0047891
19.64,0.00478858
19.65,0.00478806
19.66,0.00478755
19.67,0.00478703
19.68,0.00478651
19.69,0.004786
19.7,0.00478548
19.71,0.00478497
19.72,0.00478445
19.73,0.00478394
19.74,0.00478343
19.75,0.00478292
19.76,0.0047824
19.77,0.00478189
19.78,0.00478138
19.79,0.00478087
19.8,0.00478036
19.81,0.00477985
19.82,0.00477935
19.83,0.00477884
19.84,0.00477833
19.85,0.00477782
19.86,0.00477732
19.87,0.00477681
19.88,0.00477631
19.89,0.0047758
19.9,0.0047753
19.91,0.00477479
19.92,0.00477429
19.93,0.00477379
19.94,0.00477328
19.95,0.00477278
19.96,0.00477228
19.97,0.00477178
19.98,0.00477128
19.99,0.00477078
20,0.00477028
20.01,0.00476948
20.02,0.00476867
20.03,0.00476787
20.04,0.00476706
20.05,0.00476626
20.06,0.00476546
20.07,0.00476466
20.08,0.00476385
20.09,0.00476305
20.1,0.00476225
20.11,0.00476145
20.12,0.00476065
20.13,0.00475985
20.14,0.00475906
20.15,0.00475826
20.16,0.00475746
20.17,0.00475666
20.18,0.00475587
20.19,0.00475507
20.2,0.00475428
20.21,0.00475348
20.22,0.00475269
20.23,0.00475189
20.24,0.0047511
20.25,0.00475031
20.26,0.00474951
20.27,0.00474872
20.28,0.00474793
20.29,0.00474714
20.3,0.00474635
20.31,0.00474556
20.32,0.00474477
20.33,0.00474398
20.34,0.00474319
20.35,0.00474241
20.36,0.00474162
20.37,0.00474083
20.38,0.00474004
20.39,0.00473926
20.4,0.00473847
20.41,0.00473769
20.42,0.0047369
20.43,0.00473612
20.44,0.00473534
20.45,0.00473455
20.46,0.00473377
20.47,0.00473299
20.48,0.00473221
20.49,0.00473143
20.5,0.00473064
20.51,0.00472986
20.52,0.00472908
20.53,0.00472831
20.54,0.00472753
20.55,0.00472675
20.56,0.00472597
20.57,0.00472519
20.58,0.00472442
20.59,0.00472364
20.6,0.00472286
20.61,0.00472209
20.62,0.00472131
20.63,0.00472054
20.64,0.00471977
20.65,0.00471899
20.66,0.00471822
20.67,0.00471745
20.68,0.00471668
20.69,0.0047159
20.7,0.00471513
20.71,0.00471436
20.72,0.00471359
20.73,0.00471282
20.74,0.00471205
20.75,0.00471128
20.76,0.00471052
20.77,0.00470975
20.78,0.00470898
20.79,0.00470821
20.8,0.00470745
20.81,0.00470668
20.82,0.00470592
20.83,0.00470515
20.84,0.00470439
20.85,0.00470362
20.86,0.00470286
20.87,0.0047021
20.88,0.00470133
20.89,0.00470057
20.9,0.00469981
20.91,0.00469905
20.92,0.00469829
20.93,0.00469753
20.94,0.00469677
20.95,0.00469601
20.96,0.00469525
20.97,0.00469449
20.98,0.00469373
20.99,0.00469297
21,0.00469222
21.01,0.00469146
21.02,0.0046907
21.03,0.00468995
21.04,0.00468919
21.05,0.00468844
21.06,0.00468768
21.07,0.00468693
21.08,0.00468617
21.09,0.00468542
21.1,0.00468467
21.11,0.00468392
21.12,0.00468316
21.13,0.00468241
21.14,0.00468166
21.15,0.00468091
21.16,0.00468016
21.17,0.00467941
21.18,0.00467866
21.19,0.00467791
21.2,0.00467717
21.21,0.00467642
21.22,0.00467567
21.23,0.00467492
21.24,0.00467418
21.25,0.00467343
21.26,0.00467269
21.27,0.00467194
21.28,0.0046712
21.29,0.00467045
21.3,0.00466971
21.31,0.00466896
21.32,0.00466822
21.33,0.00466748
21.34,0.00466674
21.35,0.00466599
21.36,0.00466525
21.37,0.00466451
21.38,0.00466377
21.39,0.00466303
21.4,0.00466229
21.41,0.00466155
21.42,0.00466081
21.43,0.00466008
21.44,0.00465934
21.45,0.0046586
21.46,0.00465786
21.47,0.00465713
21.48,0.00465639
21.49,0.00465566
21.5,0.00465492
21.51,0.00465419
21.52,0.00465345
21.53,0.00465272
21.54,0.00465198
21.55,0.00465125
21.56,0.00465052
21.57,0.00464979
21.58,0.00464905
21.59,0.00464832
21.6,0.00464759
21.61,0.00464686
21.62,0.00464613
21.63,0.0046454
21.64,0.00464467
21.65,0.00464394
21.66,0.00464321
21.67,0.00464249
21.68,0.00464176
21.69,0.00464103
21.7,0.0046403
21.71,0.00463958
21.72,0.00463885
21.73,0.00463813
21.74,0.0046374
21.75,0.00463668
21.76,0.00463595
21.77,0.00463523
21.78,0.0046345
21.79,0.00463378
21.8,0.00463306
21.81,0.00463234
21.82,0.00463161
21.83,0.00463089
21.84,0.00463017
21.85,0.00462945
21.86,0.00462873
21.87,0.00462801
21.88,0.00462729
21.89,0.00462657
21.9,0.00462585
21.91,0.00462514
21.92,0.00462442
21.93,0.0046237
21.94,0.00462298
21.95,0.00462227
21.96,0.00462155
21.97,0.00462084
21.98,0.00462012
21.99,0.00461941
22,0.00461869
22.01,0.00461802
22.02,0.00461734
22.03,0.00461667
22.04,0.00461599
22.05,0.00461532
22.06,0.00461465
22.07,0.00461397
22.08,0.0046133
22.09,0.00461263
22.1,0.00461196
22.11,0.00461129
22.12,0.00461062
22.13,0.00460994
22.14,0.00460927
22.15,0.00460861
22.16,0.00460794
22.17,0.00460727
22.18,0.0046066
22.19,0.00460593
22.2,0.00460526
22.21,0.0046046
22.22,0.00460393
22.23,0.00460326
22.24,0.0046026
22.25,0.00460193
22.26,0.00460127
22.27,0.0046006
22.28,0.00459994
22.29,0.00459927
22.3,0.00459861
22.31,0.00459794
22.32,0.00459728
22.33,0.00459662
22.34,0.00459596
22.35,0.0045953
22.36,0.00459463
22.37,0.00459397
22.38,0.00459331
22.39,0.00459265
22.4,0.00459199
22.41,0.00459133
22.42,0.00459067
22.43,0.00459001
22.44,0.00458936
22.45,0.0045887
22.46,0.00458804
22.47,0.00458738
22.48,0.00458673
22.49,0.00458607
22.5,0.00458541
22.51,0.00458476
22.52,0.0045841
22.53,0.00458345
22.54,0.00458279
22.55,0.00458214
22.56,0.00458149
22.57,0.00458083
22.58,0.00458018
22.59,0.00457953
22.6,0.00457887
22.61,0.00457822
22.62,0.00457757
22.63,0.00457692
22.64,0.00457627
22.65,0.00457562
22.66,0.00457497
22.67,0.00457432
22.68,0.00457367
22.69,0.00457302
22.7,0.00457237
22.71,0.00457172
22.72,0.00457107
22.73,0.00457043
22.74,0.00456978
22.75,0.00456913
22.76,0.00456849
22.77,0.00456784
22.78,0.0045672
22.79,0.00456655
22.8,0.00456591
22.81,0.00456526
22.82,0.00456462
22.83,0.00456397
22.84,0.00456333
22.85,0.00456269
22.86,0.00456204
22.87,0.0045614
22.88,0.00456076
22.89,0.00456012
22.9,0.00455948
22.91,0.00455883
22.92,0.00455819
22.93,0.00455755
22.94,0.00455691
22.95,0.00455627
22.96,0.00455564
22.97,0.004555
22.98,0.00455436
22.99,0.00455372
23,0.00455308
23.01,0.00455244
23.02,0.00455181
23.03,0.00455117
23.04,0.00455054
23.05,0.0045499
23.06,0.00454926
23.07,0.00454863
23.08,0.00454799
23.09,0.00454736
23.1,0.00454672
23.11,0.00454609
23.12,0.00454546
23.13,0.00454482
23.14,0.00454419
23.15,0.00454356
23.16,0.00454293
23.17,0.0045423
23.18,0.00454166
23.19,0.00454103
23.2,0.0045404
23.21,0.00453977
23.22,0.00453914
23.23,0.00453851
23.24,0.00453788
23.25,0.00453725
23.26,0.00453663
23.27,0.004536
23.28,0.00453537
23.29,0.00453474
23.3,0.00453411
23.31,0.00453349
23.32,0.00453286
23.33,0.00453223
23.34,0.00453161
23.35,0.00453098
23.36,0.00453036
23.37,0.00452973
23.38,0.00452911
23.39,0.00452848
23.4,0.00452786
23.41,0.00452724
23.42,0.00452661
23.43,0.00452599
23.44,0.00452537
23.45,0.00452475
23.46,0.00452413
23.47,0.0045235
23.48,0.00452288
23.49,0.00452226
23.5,0.00452164
23.51,0.00452102
23.52,0.0045204
23.53,0.00451978
23.54,0.00451916
23.55,0.00451855
23.56,0.00451793
23.57,0.00451731
23.58,0.00451669
23.59,0.00451607
23.6,0.00451546
23.61,0.00451484
23.62,0.00451422
23.63,0.00451361
23.64,0.00451299
23.65,0.00451238
23.66,0.00451176
23.67,0.00451115
23.68,0.00451053
23.69,0.00450992
23.7,0.0045093
23.71,0.00450869
23.72,0.00450808
23.73,0.00450746
23.74,0.00450685
23.75,0.00450624
23.76,0.00450563
23.77,0.00450502
23.78,0.00450441
23.79,0.0045038
23.8,0.00450318
23.81,0.00450257
23.82,0.00450196
23.83,0.00450136
23.84,0.00450075
23.85,0.00450014
23.86,0.00449953
23.87,0.00449892
23.88,0.00449831
23.89,0.00449771
23.9,0.0044971
23.91,0.00449649
23.92,0.00449588
23.93,0.00449528
23.94,0.00449467
23.95,0.00449407
23.96,0.00449346
23.97,0.00449286
23.98,0.00449225
23.99,0.00449165
24,0.00449104
24.01,0.00449044
24.02,0.00448984
24.03,0.00448923
24.04,0.00448863
24.05,0.00448803
24.06,0.00448743
24.07,0.00448682
24.08,0.00448622
24.09,0.00448562
24.1,0.00448502
24.11,0.00448442
24.12,0.00448382
24.13,0.00448322
24.14,0.00448262
24.15,0.00448202
24.16,0.00448142
24.17,0.00448082
24.18,0.00448022
24.19,0.00447963
24.2,0.00447903
24.21,0.00447843
24.22,0.00447783
24.23,0.00447724
24.24,0.00447664
24.25,0.00447604
24.26,0.00447545
24.27,0.00447485
24.28,0.00447426
24.29,0.00447366
24.3,0.00447307
24.31,0.00447247
24.32,0.00447188
24.33,0.00447129
24.34,0.00447069
24.35,0.0044701
24.36,0.00446951
24.37,0.00446891
24.38,0.00446832
24.39,0.00446773
24.4,0.00446714
24.41,0.00446655
24.42,0.00446596
24.43,0.00446537
24.44,0.00446478
24.45,0.00446419
24.46,0.0044636
24.47,0.00446301
24.48,0.00446242
24.49,0.00446183
24.5,0.00446124
24.51,0.00446065
24.52,0.00446006
24.53,0.00445948
24.54,0.00445889
24.55,0.0044583
24.56,0.00445771
24.57,0.00445713
24.58,0.00445654
24.59,0.00445596
24.6,0.00445537
24.61,0.00445479
24.62,0.0044542
24.63,0.00445362
24.64,0.00445303
24.65,0.00445245
24.66,0.00445186
24.67,0.00445128
24.68,0.0044507
24.69,0.00445011
24.7,0.00444953
24.71,0.00444895
24.72,0.00444837
24.73,0.00444779
24.74,0.0044472
24.75,0.00444662
24.76,0.00444604
24.77,0.00444546
24.78,0.00444488
24.79,0.0044443
24.8,0.00444372
24.81,0.00444314
24.82,0.00444256
24.83,0.00444198
24.84,0.00444141
24.85,0.00444083
24.86,0.00444025
24.87,0.00443967
24.88,0.00443909
24.89,0.00443852
24.9,0.00443794
24.91,0.00443736
24.92,0.00443679
24.93,0.00443621
24.94,0.00443564
24.95,0.00443506
24.96,0.00443449
24.97,0.00443391
24.98,0.00443334
24.99,0.00443276
25,0.00443219
25.01,0.00443156
25.02,0.00443093
25.03,0.0044303
25.04,0.00442967
25.05,0.00442905
25.06,0.00442842
25.07,0.00442779
25.08,0.00442716
25.09,0.00442654
25.1,0.00442591
25.11,0.00442528
25.12,0.00442466
25.13,0.00442403
25.14,0.0044234
25.15,0.00442278
25.16,0.00442215
25.17,0.00442153
25.18,0.0044209
25.19,0.00442028
25.2,0.00441966
25.21,0.00441903
25.22,0.00441841
25.23,0.00441779
25.24,0.00441716
25.25,0.00441654
25.26,0.00441592
25.27,0.0044153
25.28,0.00441467
25.29,0.00441405
25.3,0.00441343
25.31,0.00441281
25.32,0.00441219
25.33,0.00441157
25.34,0.00441095
25.35,0.00441033
25.36,0.00440971
25.37,0.00440909
25.38,0.00440847
25.39,0.00440785
25.4,0.00440724
25.41,0.00440662
25.42,0.004406
25.43,0.00440538
25.44,0.00440476
25.45,0.00440415
25.46,0.00440353
25.47,0.00440291
25.48,0.0044023
25.49,0.00440168
25.5,0.00440107
25.51,0.00440045
25.52,0.00439983
25.53,0.00439922
25.54,0.00439861
25.55,0.00439799
25.56,0.00439738
25.57,0.00439676
25.58,0.00439615
25.59,0.00439554
25.6,0.00439492
25.61,0.00439431
25.62,0.0043937
25.63,0.00439309
25.64,0.00439247
25.65,0.00439186
25.66,0.00439125
25.67,0.00439064
25.68,0.00439003
25.69,0.00438942
25.7,0.00438881
25.71,0.0043882
25.72,0.00438759
25.73,0.00438698
25.74,0.00438637
25.75,0.00438576
25.76,0.00438515
25.77,0.00438454
25.78,0.00438393
25.79,0.00438333
25.8,0.00438272
25.81,0.00438211
25.82,0.0043815
25.83,0.0043809
25.84,0.00438029
25.85,0.00437968
25.86,0.00437908
25.87,0.00437847
25.88,0.00437787
25.89,0.00437726
25.9,0.00437665
25.91,0.00437605
25.92,0.00437545
25.93,0.00437484
25.94,0.00437424
25.95,0.00437363
25.96,0.00437303
25.97,0.00437243
25.98,0.00437182
25.99,0.00437122
26,0.00437062
26.01,0.00437002
26.02,0.00436941
26.03,0.00436881
26.04,0.00436821
26.05,0.00436761
26.06,0.00436701
26.07,0.00436641
26.08,0.00436581
26.09,0.00436521
26.1,0.00436461
26.11,0.00436401
26.12,0.00436341
26.13,0.00436281
26.14,0.00436221
26.15,0.00436161
26.16,0.00436101
26.17,0.00436041
26.18,0.00435981
26.19,0.00435922
26.2,0.00435862
26.21,0.00435802
26.22,0.00435743
26.23,0.00435683
26.24,0.00435623
26.25,0.00435564
26.26,0.00435504
26.27,0.00435444
26.28,0.00435385
26.29,0.00435325
26.3,0.00435266
26.31,0.00435206
26.32,0.00435147
26.33,0.00435087
26.34,0.00435028
26.35,0.00434969
26.36,0.00434909
26.37,0.0043485
26.38,0.00434791
26.39,0.00434731
26.4,0.00434672
26.41,0.00434613
26.42,0.00434554
26.43,0.00434495
26.44,0.00434435
26.45,0.00434376
26.46,0.00434317
26.47,0.00434258
26.48,0.00434199
26.49,0.0043414
26.5,0.00434081
26.51,0.00434022
26.52,0.00433963
26.53,0.00433904
26.54,0.00433845
26.55,0.00433786
26.56,0.00433727
26.57,0.00433669
26.58,0.0043361
26.59,0.00433551
26.6,0.00433492
26.61,0.00433434
26.62,0.00433375
26.63,0.00433316
26.64,0.00433257
26.65,0.00433199
26.66,0.0043314
26.67,0.00433082
26.68,0.00433023
26.69,0.00432964
26.7,0.00432906
26.71,0.00432847
26.72,0.00432789
26.73,0.0043273
26.74,0.00432672
26.75,0.00432614
26.76,0.00432555
26.77,0.00432497
26.78,0.00432439
26.79,0.0043238
26.8,0.00432322
26.81,0.00432264
26.82,0.00432205
26.83,0.00432147
26.84,0.00432089
26.85,0.00432031
26.86,0.00431973
26.87,0.00431915
26.88,0.00431856
26.89,0.00431798
26.9,0.0043174
26.91,0.00431682
26.92,0.00431624
26.93,0.00431566
26.94,0.00431508
26.95,0.0043145
26.96,0.00431393
26.97,0.00431335
26.98,0.00431277
26.99,0.00431219
27,0.00431161
27.01,0.00431108
27.02,0.00431054
27.03,0.00431001
27.04,0.00430948
27.05,0.00430895
27.06,0.00430841
27.07,0.00430788
27.08,0.00430735
27.09,0.00430682
27.1,0.00430629
27.11,0.00430576
27.12,0.00430523
27.13,0.00430469
27.14,0.00430416
27.15,0.00430363
27.16,0.0043031
27.17,0.00430257
27.18,0.00430204
27.19,0.00430152
27.2,0.00430099
27.21,0.00430046
27.22,0.00429993
27.23,0.0042994
27.24,0.00429887
27.25,0.00429834
27.26,0.00429782
27.27,0.00429729
27.28,0.00429676
27.29,0.00429623
27.3,0.00429571
27.31,0.00429518
27.32,0.00429466
27.33,0.00429413
27.34,0.0042936
27.35,0.00429308
27.36,0.00429255
27.37,0.00429203
27.38,0.0042915
27.39,0.00429098
27.4,0.00429045
27.41,0.00428993
27.42,0.0042894
27.43,0.00428888
27.44,0.00428836
27.45,0.00428783
27.46,0.00428731
27.47,0.00428679
27.48,0.00428626
27.49,0.00428574
27.5,0.00428522
27.51,0.0042847
27.52,0.00428417
27.53,0.00428365
27.54,0.00428313
27.55,0.00428261
27.56,0.00428209
27.57,0.00428157
27.58,0.00428105
27.59,0.00428053
27.6,0.00428001
27.61,0.00427949
27.62,0.00427897
27.63,0.00427845
27.64,0.00427793
27.65,0.00427741
27.66,0.00427689
27.67,0.00427637
27.68,0.00427585
27.69,0.00427534
27.7,0.00427482
27.71,0.0042743
27.72,0.00427378
27.73,0.00427326
27.74,0.00427275
27.75,0.00427223
27.76,0.00427171
27.77,0.0042712
27.78,0.00427068
27.79,0.00427016
27.8,0.00426965
27.81,0.00426913
