energy_MeVu,total_kinetic_energy_MeV,electronic_stopping_power_MeV_per_mm,total_stopping_power_MeV_per_mm,csda_range_mm
101.51,1218.12,44.4786,44.4786,0
101.61,1219.32,44.4463,44.4463,0
101.71,1220.52,44.4141,44.4141,0
101.81,1221.72,44.382,44.382,0
101.91,1222.92,44.3499,44.3499,0
102.01,1224.12,44.3179,44.3179,0
102.11,1225.32,44.2859,44.2859,0
102.21,1226.52,44.254,44.254,0
102.31,1227.72,44.2222,44.2222,0
102.41,1228.92,44.1904,44.1904,0
102.51,1230.12,44.1587,44.1587,0
102.61,1231.32,44.127,44.127,0
102.71,1232.52,44.0954,44.0954,0
102.81,1233.72,44.0638,44.0638,0
102.91,1234.92,44.0323,44.0323,0
103.01,1236.12,44.0009,44.0009,0
103.11,1237.32,43.9695,43.9695,0
103.21,1238.52,43.9382,43.9382,0
103.31,1239.72,43.9069,43.9069,0
103.41,1240.92,43.8757,43.8757,0
103.51,1242.12,43.8445,43.8445,0
103.61,1243.32,43.8134,43.8134,0
103.71,1244.52,43.7824,43.7824,0
103.81,1245.72,43.7514,43.7514,0
103.91,1246.92,43.7205,43.7205,0
104.01,1248.12,43.6896,43.6896,0
104.11,1249.32,43.6588,43.6588,0
104.21,1250.52,43.628,43.628,0
104.31,1251.72,43.5973,43.5973,0
104.41,1252.92,43.5666,43.5666,0
104.51,1254.12,43.536,43.536,0
104.61,1255.32,43.5055,43.5055,0
104.71,1256.52,43.475,43.475,0
104.81,1257.72,43.4445,43.4445,0
104.91,1258.92,43.4142,43.4142,0
105.01,1260.12,43.3838,43.3838,0
105.11,1261.32,43.3536,43.3536,0
105.21,1262.52,43.3233,43.3233,0
105.31,1263.72,43.2932,43.2932,0
105.41,1264.92,43.2631,43.2631,0
105.51,1266.12,43.233,43.233,0
105.61,1267.32,43.203,43.203,0
105.71,1268.52,43.173,43.173,0
105.81,1269.72,43.1431,43.1431,0
105.91,1270.92,43.1133,43.1133,0
106.01,1272.12,43.0835,43.0835,0
106.11,1273.32,43.0538,43.0538,0
106.21,1274.52,43.0241,43.0241,0
106.31,1275.72,42.9944,42.9944,0
106.41,1276.92,42.9649,42.9649,0
106.51,1278.12,42.9353,42.9353,0
106.61,1279.32,42.9058,42.9058,0
106.71,1280.52,42.8764,42.8764,0
106.81,1281.72,42.847,42.847,0
106.91,1282.92,42.8177,42.8177,0
107.01,1284.12,42.7884,42.7884,0
107.11,1285.32,42.7592,42.7592,0
107.21,1286.52,42.73,42.73,0
107.31,1287.72,42.7009,42.7009,0
107.41,1288.92,42.6719,42.6719,0
107.51,1290.12,42.6428,42.6428,0
107.61,1291.32,42.6139,42.6139,0
107.71,1292.52,42.585,42.585,0
107.81,1293.72,42.5561,42.5561,0
107.91,1294.92,42.5273,42.5273,0
108.01,1296.12,42.4985,42.4985,0
108.11,1297.32,42.4698,42.4698,0
108.21,1298.52,42.4411,42.4411,0
108.31,1299.72,42.4125,42.4125,0
108.41,1300.92,42.3839,42.3839,0
108.51,1302.12,42.3554,42.3554,0
108.61,1303.32,42.327,42.327,0
108.71,1304.52,42.2985,42.2985,0
108.81,1305.72,42.2702,42.2702,0
108.91,1306.92,42.2419,42.2419,0
109.01,1308.12,42.2136,42.2136,0
109.11,1309.32,42.1854,42.1854,0
109.21,1310.52,42.1572,42.1572,0
109.31,1311.72,42.1291,42.1291,0
109.41,1312.92,42.101,42.101,0
109.51,1314.12,42.073,42.073,0
109.61,1315.32,42.045,42.045,0
109.71,1316.52,42.017,42.017,0
109.81,1317.72,41.9892,41.9892,0
109.91,1318.92,41.9613,41.9613,0
110.01,1320.12,41.9335,41.9335,0
110.11,1321.32,41.9058,41.9058,0
110.21,1322.52,41.8781,41.8781,0
110.31,1323.72,41.8504,41.8504,0
110.41,1324.92,41.8228,41.8228,0
110.51,1326.12,41.7953,41.7953,0
110.61,1327.32,41.7678,41.7678,0
110.71,1328.52,41.7403,41.7403,0
110.81,1329.72,41.7129,41.7129,0
110.91,1330.92,41.6855,41.6855,0
111.01,1332.12,41.6582,41.6582,0
111.11,1333.32,41.6309,41.6309,0
111.21,1334.52,41.6037,41.6037,0
111.31,1335.72,41.5765,41.5765,0
111.41,1336.92,41.5494,41.5494,0
111.51,1338.12,41.5223,41.5223,0
111.61,1339.32,41.4953,41.4953,0
111.71,1340.52,41.4683,41.4683,0
111.81,1341.72,41.4413,41.4413,0
111.91,1342.92,41.4144,41.4144,0
112.01,1344.12,41.3875,41.3875,0
112.11,1345.32,41.3607,41.3607,0
112.21,1346.52,41.334,41.334,0
112.31,1347.72,41.3072,41.3072,0
112.41,1348.92,41.2805,41.2805,0
112.51,1350.12,41.2539,41.2539,0
112.61,1351.32,41.2273,41.2273,0
112.71,1352.52,41.2008,41.2008,0
112.81,1353.72,41.1743,41.1743,0
112.91,1354.92,41.1478,41.1478,0
113.01,1356.12,41.1214,41.1214,0
113.11,1357.32,41.095,41.095,0
113.21,1358.52,41.0687,41.0687,0
113.31,1359.72,41.0424,41.0424,0
113.41,1360.92,41.0162,41.0162,0
113.51,1362.12,40.99,40.99,0
113.61,1363.32,40.9638,40.9638,0
113.71,1364.52,40.9377,40.9377,0
113.81,1365.72,40.9116,40.9116,0
113.91,1366.92,40.8856,40.8856,0
114.01,1368.12,40.8596,40.8596,0
114.11,1369.32,40.8337,40.8337,0
114.21,1370.52,40.8078,40.8078,0
114.31,1371.72,40.7819,40.7819,0
114.41,1372.92,40.7561,40.7561,0
114.51,1374.12,40.7304,40.7304,0
114.61,1375.32,40.7046,40.7046,0
114.71,1376.52,40.679,40.679,0
114.81,1377.72,40.6533,40.6533,0
114.91,1378.92,40.6277,40.6277,0
115.01,1380.12,40.6022,40.6022,0
115.11,1381.32,40.5767,40.5767,0
115.21,1382.52,40.5512,40.5512,0
115.31,1383.72,40.5258,40.5258,0
115.41,1384.92,40.5004,40.5004,0
115.51,1386.12,40.475,40.475,0
115.61,1387.32,40.4497,40.4497,0
115.71,1388.52,40.4244,40.4244,0
115.81,1389.72,40.3992,40.3992,0
115.91,1390.92,40.374,40.374,0
116.01,1392.12,40.3489,40.3489,0
116.11,1393.32,40.3238,40.3238,0
116.21,1394.52,40.2987,40.2987,0
116.31,1395.72,40.2737,40.2737,0
116.41,1396.92,40.2487,40.2487,0
116.51,1398.12,40.2238,40.2238,0
116.61,1399.32,40.1989,40.1989,0
116.71,1400.52,40.174,40.174,0
116.81,1401.72,40.1492,40.1492,0
116.91,1402.92,40.1244,40.1244,0
117.01,1404.12,40.0997,40.0997,0
117.11,1405.32,40.075,40.075,0
117.21,1406.52,40.0504,40.0504,0
117.31,1407.72,40.0257,40.0257,0
117.41,1408.92,40.0012,40.0012,0
117.51,1410.12,39.9766,39.9766,0
117.61,1411.32,39.9521,39.9521,0
117.71,1412.52,39.9277,39.9277,0
117.81,1413.72,39.9032,39.9032,0
117.91,1414.92,39.8789,39.8789,0
118.01,1416.12,39.8545,39.8545,0
118.11,1417.32,39.8302,39.8302,0
118.21,1418.52,39.806,39.806,0
118.31,1419.72,39.7817,39.7817,0
118.41,1420.92,39.7575,39.7575,0
118.51,1422.12,39.7334,39.7334,0
118.61,1423.32,39.7093,39.7093,0
118.71,1424.52,39.6852,39.6852,0
118.81,1425.72,39.6612,39.6612,0
118.91,1426.92,39.6372,39.6372,0
119.01,1428.12,39.6132,39.6132,0
119.11,1429.32,39.5893,39.5893,0
119.21,1430.52,39.5654,39.5654,0
119.31,1431.72,39.5416,39.5416,0
119.41,1432.92,39.5178,39.5178,0
119.51,1434.12,39.494,39.494,0
119.61,1435.32,39.4703,39.4703,0
119.71,1436.52,39.4466,39.4466,0
119.81,1437.72,39.4229,39.4229,0
119.91,1438.92,39.3993,39.3993,0
120.01,1440.12,39.3757,39.3757,0
120.11,1441.32,39.3522,39.3522,0
120.21,1442.52,39.3287,39.3287,0
120.31,1443.72,39.3052,39.3052,0
120.41,1444.92,39.2818,39.2818,0
120.51,1446.12,39.2584,39.2584,0
120.61,1447.32,39.235,39.235,0
120.71,1448.52,39.2117,39.2117,0
120.81,1449.72,39.1884,39.1884,0
120.91,1450.92,39.1652,39.1652,0
121.01,1452.12,39.142,39.142,0
121.11,1453.32,39.1188,39.1188,0
121.21,1454.52,39.0957,39.0957,0
121.31,1455.72,39.0726,39.0726,0
121.41,1456.92,39.0495,39.0495,0
121.51,1458.12,39.0265,39.0265,0
121.61,1459.32,39.0035,39.0035,0
121.71,1460.52,38.9805,38.9805,0
121.81,1461.72,38.9576,38.9576,0
121.91,1462.92,38.9347,38.9347,0
122.01,1464.12,38.9118,38.9118,0
122.11,1465.32,38.889,38.889,0
122.21,1466.52,38.8662,38.8662,0
122.31,1467.72,38.8435,38.8435,0
122.41,1468.92,38.8208,38.8208,0
122.51,1470.12,38.7981,38.7981,0
122.61,1471.32,38.7755,38.7755,0
122.71,1472.52,38.7529,38.7529,0
122.81,1473.72,38.7303,38.7303,0
122.91,1474.92,38.7078,38.7078,0
123.01,1476.12,38.6853,38.6853,0
123.11,1477.32,38.6628,38.6628,0
123.21,1478.52,38.6404,38.6404,0
123.31,1479.72,38.618,38.618,0
123.41,1480.92,38.5956,38.5956,0
123.51,1482.12,38.5733,38.5733,0
123.61,1483.32,38.551,38.551,0
123.71,1484.52,38.5287,38.5287,0
123.81,1485.72,38.5065,38.5065,0
123.91,1486.92,38.4843,38.4843,0
124.01,1488.12,38.4621,38.4621,0
124.11,1489.32,38.44,38.44,0
124.21,1490.52,38.4179,38.4179,0
124.31,1491.72,38.3959,38.3959,0
124.41,1492.92,38.3738,38.3738,0
124.51,1494.12,38.3519,38.3519,0
124.61,1495.32,38.3299,38.3299,0
124.71,1496.52,38.308,38.308,0
124.81,1497.72,38.2861,38.2861,0
124.91,1498.92,38.2642,38.2642,0
125.01,1500.12,38.2424,38.2424,0
125.11,1501.32,38.2206,38.2206,0
125.21,1502.52,38.1989,38.1989,0
125.31,1503.72,38.1771,38.1771,0
125.41,1504.92,38.1554,38.1554,0
125.51,1506.12,38.1338,38.1338,0
125.61,1507.32,38.1122,38.1122,0
125.71,1508.52,38.0906,38.0906,0
125.81,1509.72,38.069,38.069,0
125.91,1510.92,38.0475,38.0475,0
126.01,1512.12,38.026,38.026,0
126.11,1513.32,38.0045,38.0045,0
126.21,1514.52,37.9831,37.9831,0
126.31,1515.72,37.9617,37.9617,0
126.41,1516.92,37.9403,37.9403,0
126.51,1518.12,37.919,37.919,0
126.61,1519.32,37.8977,37.8977,0
126.71,1520.52,37.8764,37.8764,0
126.81,1521.72,37.8552,37.8552,0
126.91,1522.92,37.834,37.834,0
127.01,1524.12,37.8128,37.8128,0
127.11,1525.32,37.7917,37.7917,0
127.21,1526.52,37.7706,37.7706,0
127.31,1527.72,37.7495,37.7495,0
127.41,1528.92,37.7284,37.7284,0
127.51,1530.12,37.7074,37.7074,0
127.61,1531.32,37.6864,37.6864,0
127.71,1532.52,37.6655,37.6655,0
127.81,1533.72,37.6445,37.6445,0
127.91,1534.92,37.6237,37.6237,0
128.01,1536.12,37.6028,37.6028,0
128.11,1537.32,37.582,37.582,0
128.21,1538.52,37.5612,37.5612,0
128.31,1539.72,37.5404,37.5404,0
128.41,1540.92,37.5197,37.5197,0
128.51,1542.12,37.499,37.499,0
128.61,1543.32,37.4783,37.4783,0
128.71,1544.52,37.4576,37.4576,0
128.81,1545.72,37.437,37.437,0
128.91,1546.92,37.4164,37.4164,0
129.01,1548.12,37.3959,37.3959,0
129.11,1549.32,37.3754,37.3754,0
129.21,1550.52,37.3549,37.3549,0
129.31,1551.72,37.3344,37.3344,0
129.41,1552.92,37.314,37.314,0
129.51,1554.12,37.2936,37.2936,0
129.61,1555.32,37.2732,37.2732,0
129.71,1556.52,37.2528,37.2528,0
129.81,1557.72,37.2325,37.2325,0
129.91,1558.92,37.2122,37.2122,0
130.01,1560.12,37.192,37.192,0
130.11,1561.32,37.1718,37.1718,0
130.21,1562.52,37.1516,37.1516,0
130.31,1563.72,37.1314,37.1314,0
130.41,1564.92,37.1113,37.1113,0
130.51,1566.12,37.0912,37.0912,0
130.61,1567.32,37.0711,37.0711,0
130.71,1568.52,37.051,37.051,0
130.81,1569.72,37.031,37.031,0
130.91,1570.92,37.011,37.011,0
131.01,1572.12,36.9911,36.9911,0
131.11,1573.32,36.9711,36.9711,0
131.21,1574.52,36.9512,36.9512,0
131.31,1575.72,36.9314,36.9314,0
131.41,1576.92,36.9115,36.9115,0
131.51,1578.12,36.8917,36.8917,0
131.61,1579.32,36.8719,36.8719,0
131.71,1580.52,36.8521,36.8521,0
131.81,1581.72,36.8324,36.8324,0
131.91,1582.92,36.8127,36.8127,0
132.01,1584.12,36.793,36.793,0
132.11,1585.32,36.7734,36.7734,0
132.21,1586.52,36.7538,36.7538,0
132.31,1587.72,36.7342,36.7342,0
132.41,1588.92,36.7146,36.7146,0
132.51,1590.12,36.6951,36.6951,0
132.61,1591.32,36.6756,36.6756,0
132.71,1592.52,36.6561,36.6561,0
132.81,1593.72,36.6367,36.6367,0
132.91,1594.92,36.6172,36.6172,0
133.01,1596.12,36.5978,36.5978,0
133.11,1597.32,36.5785,36.5785,0
133.21,1598.52,36.5591,36.5591,0
133.31,1599.72,36.5398,36.5398,0
133.41,1600.92,36.5206,36.5206,0
133.51,1602.12,36.5013,36.5013,0
133.61,1603.32,36.4821,36.4821,0
133.71,1604.52,36.4629,36.4629,0
133.81,1605.72,36.4437,36.4437,0
133.91,1606.92,36.4245,36.4245,0
134.01,1608.12,36.4054,36.4054,0
134.11,1609.32,36.3863,36.3863,0
134.21,1610.52,36.3673,36.3673,0
134.31,1611.72,36.3482,36.3482,0
134.41,1612.92,36.3292,36.3292,0
134.51,1614.12,36.3102,36.3102,0
134.61,1615.32,36.2913,36.2913,0
134.71,1616.52,36.2724,36.2724,0
134.81,1617.72,36.2535,36.2535,0
134.91,1618.92,36.2346,36.2346,0
135.01,1620.12,36.2157,36.2157,0
135.11,1621.32,36.1969,36.1969,0
135.21,1622.52,36.1781,36.1781,0
135.31,1623.72,36.1593,36.1593,0
135.41,1624.92,36.1406,36.1406,0
135.51,1626.12,36.1219,36.1219,0
135.61,1627.32,36.1032,36.1032,0
135.71,1628.52,36.0845,36.0845,0
135.81,1629.72,36.0659,36.0659,0
135.91,1630.92,36.0473,36.0473,0
136.01,1632.12,36.0287,36.0287,0
136.11,1633.32,36.0101,36.0101,0
136.21,1634.52,35.9916,35.9916,0
136.31,1635.72,35.9731,35.9731,0
136.41,1636.92,35.9546,35.9546,0
136.51,1638.12,35.9361,35.9361,0
