# TOPAS 4.2.p3 / Geant4 11.3.2 Water_75eV ion electronic stopping powers.
# delta_electron_fraction preserves the measured C-12 correction and uses each ion's G4 restricted/unrestricted ratio relative to C-12.
atomic_number,mass_number,energy_MeVu,stopping_power_MeV_per_mm,restricted_stopping_power_MeV_per_mm,nuclear_stopping_power_MeV_per_mm,raw_delta_electron_fraction,delta_electron_fraction
8,16,153.11,34.2529,30.865,0,0.098906,0.0989345161976
8,16,153.21,34.2375,30.8503,0,0.0989329,0.0989574851378
8,16,153.31,34.2222,30.8356,0,0.0989599,0.0989805541062
8,16,153.41,34.2069,30.8209,0,0.0989868,0.0990036230424
8,16,153.51,34.1916,30.8062,0,0.0990137,0.0990265919964
8,16,153.61,34.1763,30.7915,0,0.0990405,0.0990495609261
8,16,153.71,34.1611,30.7769,0,0.0990674,0.0990726298681
8,16,153.81,34.1459,30.7622,0,0.0990942,0.0990955988079
8,16,153.91,34.1307,30.7476,0,0.099121,0.0991186677207
8,16,154.01,34.1155,30.733,0,0.0991478,0.0991409300654
8,16,154.11,34.1003,30.7184,0,0.0991745,0.0991558333214
8,16,154.21,34.0852,30.7039,0,0.0992013,0.0991708365682
8,16,154.31,34.07,30.6893,0,0.099228,0.0991857398558
8,16,154.41,34.0549,30.6748,0,0.0992546,0.099200643133
8,16,154.51,34.0398,30.6603,0,0.0992813,0.0992156463657
8,16,154.61,34.0248,30.6458,0,0.099308,0.0992306495963
8,16,154.71,34.0097,30.6314,0,0.0993346,0.0992455529145
8,16,154.81,33.9947,30.6169,0,0.0993612,0.0992605561208
8,16,154.91,33.9796,30.6025,0,0.0993878,0.0992754594702
8,16,155.01,33.9646,30.5881,0,0.0994143,0.0992904887393
8,16,155.11,33.9497,30.5737,0,0.0994408,0.0993066514029
8,16,155.21,33.9347,30.5593,0,0.0994674,0.0993230137627
8,16,155.31,33.9198,30.5449,0,0.0994939,0.0993391764433
8,16,155.41,33.9048,30.5306,0,0.0995203,0.0993553391105
8,16,155.51,33.8899,30.5163,0,0.0995468,0.0993716016204
8,16,155.61,33.875,30.502,0,0.0995732,0.0993877643148
8,16,155.71,33.8602,30.4877,0,0.0995996,0.099404026799
8,16,155.81,33.8453,30.4734,0,0.099626,0.0994201895204
8,16,155.91,33.8305,30.4592,0,0.0996523,0.0994363522278
8,16,156.01,33.8156,30.4449,0,0.0996787,0.09945377215
8,16,156.11,33.8008,30.4307,0,0.099705,0.0994816088459
8,16,156.21,33.7861,30.4165,0,0.0997313,0.0995093457973
8,16,156.31,33.7713,30.4024,0,0.0997576,0.0995371824921
8,16,156.41,33.7566,30.3882,0,0.0997838,0.0995649194065
8,16,156.51,33.7418,30.3741,0,0.0998101,0.0995927561003
8,16,156.61,33.7271,30.3599,0,0.0998363,0.0996205927616
8,16,156.71,33.7124,30.3458,0,0.0998625,0.0996483296705
8,16,156.81,33.6978,30.3317,0,0.0998886,0.0996760665434
8,16,156.91,33.6831,30.3177,0,0.0999148,0.0997039032021
8,16,157.01,33.6685,30.3036,0,0.0999409,0.0997313500262
8,16,157.11,33.6538,30.2896,0,0.099967,0.0997563859632
8,16,157.21,33.6392,30.2755,0,0.0999931,0.0997814218979
8,16,157.31,33.6246,30.2615,0,0.100019,0.0998062582558
8,16,157.41,33.6101,30.2476,0,0.100045,0.0998311944019
8,16,157.51,33.5955,30.2336,0,0.100071,0.0998551330339
8,16,157.61,33.581,30.2196,0,0.100097,0.0998800691897
8,16,157.71,33.5665,30.2057,0,0.100123,0.0999050053452
8,16,157.81,33.552,30.1918,0,0.100149,0.0999299415006
8,16,157.91,33.5375,30.1779,0,0.100175,0.0999548776558
8,16,158.01,33.523,30.164,0,0.100201,0.0999798019255
8,16,158.11,33.5086,30.1501,0,0.100227,0.100004619231
8,16,158.21,33.4942,30.1363,0,0.100253,0.100030433978
8,16,158.31,33.4798,30.1225,0,0.100279,0.100055251272
8,16,158.41,33.4654,30.1086,0,0.100304,0.100079070808
8,16,158.51,33.451,30.0948,0,0.10033,0.100103888112
8,16,158.61,33.4366,30.0811,0,0.100356,0.100128705417
8,16,158.71,33.4223,30.0673,0,0.100382,0.100153522722
8,16,158.81,33.408,30.0536,0,0.100408,0.100178340025
8,16,158.91,33.3937,30.0398,0,0.100433,0.100203156992
8,16,159.01,33.3794,30.0261,0,0.100459,0.10022827387
8,16,159.11,33.3651,30.0124,0,0.100485,0.100256086929
8,16,159.21,33.3509,29.9987,0,0.10051,0.100282902247
8,16,159.31,33.3366,29.9851,0,0.100536,0.100311712708
8,16,159.41,33.3224,29.9714,0,0.100562,0.100339525768
8,16,159.51,33.3082,29.9578,0,0.100587,0.100366341021
8,16,159.61,33.294,29.9442,0,0.100613,0.100395151549
8,16,159.71,33.2798,29.9306,0,0.100638,0.100421966756
8,16,159.81,33.2657,29.917,0,0.100664,0.100450777334
8,16,159.91,33.2515,29.9035,0,0.10069,0.100478590394
8,16,160.01,33.2374,29.8899,0,0.100715,0.100505764664
8,16,160.11,33.2233,29.8764,0,0.100741,0.100538166624
8,16,160.21,33.2092,29.8629,0,0.100766,0.100568572959
8,16,160.31,33.1952,29.8494,0,0.100791,0.100599976934
8,16,160.41,33.1811,29.8359,0,0.100817,0.100631381258
8,16,160.51,33.1671,29.8224,0,0.100842,0.100662785235
8,16,160.61,33.1531,29.809,0,0.100868,0.100694189561
8,16,160.71,33.1391,29.7956,0,0.100893,0.100725593541
8,16,160.81,33.1251,29.7822,0,0.100918,0.100756997522
8,16,160.91,33.1111,29.7688,0,0.100944,0.10078840185
8,16,161.01,33.0972,29.7554,0,0.100969,0.10082007311
8,16,161.11,33.0832,29.742,0,0.100994,0.100854149862
8,16,161.21,33.0693,29.7287,0,0.10102,0.100888226961
8,16,161.31,33.0554,29.7153,0,0.101045,0.100922303716
8,16,161.41,33.0415,29.702,0,0.10107,0.100956380472
8,16,161.51,33.0276,29.6887,0,0.101095,0.100989458618
8,16,161.61,33.0138,29.6754,0,0.10112,0.101023535288
8,16,161.71,33,29.6622,0,0.101146,0.101058611095
8,16,161.81,32.9861,29.6489,0,0.101171,0.101092687857
8,16,161.91,32.9723,29.6357,0,0.101196,0.101126764621
8,16,162.01,32.9585,29.6224,0,0.101221,0.101159787882
8,16,162.11,32.9448,29.6092,0,0.101246,0.10119332001
8,16,162.21,32.931,29.5961,0,0.101271,0.101226852141
8,16,162.31,32.9173,29.5829,0,0.101296,0.101260384273
8,16,162.41,32.9035,29.5697,0,0.101321,0.101293916406
8,16,162.51,32.8898,29.5566,0,0.101346,0.101327448541
8,16,162.61,32.8761,29.5435,0,0.101371,0.101360980677
8,16,162.71,32.8625,29.5303,0,0.101396,0.101394512816
8,16,162.81,32.8488,29.5172,0,0.101421,0.101428044955
8,16,162.91,32.8352,29.5042,0,0.101446,0.101461577096
8,16,163.01,32.8215,29.4911,0,0.101471,0.101494348759
8,16,163.11,32.8079,29.4781,0,0.101496,0.101520276117
8,16,163.21,32.7943,29.465,0,0.101521,0.101546203476
8,16,163.31,32.7808,29.452,0,0.101546,0.101572130834
8,16,163.41,32.7672,29.439,0,0.10157,0.101597057926
8,16,163.51,32.7536,29.426,0,0.101595,0.101622985276
8,16,163.61,32.7401,29.4131,0,0.10162,0.101649912556
8,16,163.71,32.7266,29.4001,0,0.101645,0.101675839915
8,16,163.81,32.7131,29.3872,0,0.10167,0.101701767275
8,16,163.91,32.6996,29.3742,0,0.101694,0.101726694313
8,16,164.01,32.6861,29.3613,0,0.101719,0.10175264478
8,16,164.11,32.6727,29.3484,0,0.101744,0.101779803295
8,16,164.21,32.6592,29.3356,0,0.101768,0.10180496147
8,16,164.31,32.6458,29.3227,0,0.101793,0.101831119996
8,16,164.41,32.6324,29.3099,0,0.101818,0.101857278523
8,16,164.51,32.619,29.297,0,0.101842,0.101883436687
8,16,164.61,32.6057,29.2842,0,0.101867,0.101909595215
8,16,164.71,32.5923,29.2714,0,0.101892,0.101935753743
8,16,164.81,32.5789,29.2586,0,0.101916,0.101961911907
8,16,164.91,32.5656,29.2459,0,0.101941,0.101988070436
8,16,165.01,32.5523,29.2331,0,0.101965,0.102013907982
8,16,165.11,32.539,29.2204,0,0.10199,0.102036860315
8,16,165.21,32.5257,29.2076,0,0.102014,0.102059812285
8,16,165.31,32.5125,29.1949,0,0.102039,0.102082764618
8,16,165.41,32.4992,29.1822,0,0.102063,0.102105716587
8,16,165.51,32.486,29.1695,0,0.102088,0.102128668919
8,16,165.61,32.4727,29.1569,0,0.102112,0.102151620888
8,16,165.71,32.4595,29.1442,0,0.102137,0.10217457322
8,16,165.81,32.4463,29.1316,0,0.102161,0.102197525189
8,16,165.91,32.4332,29.119,0,0.102185,0.102219477182
8,16,166.01,32.42,29.1064,0,0.10221,0.102244095771
8,16,166.11,32.4069,29.0938,0,0.102234,0.102272710564
8,16,166.21,32.3937,29.0812,0,0.102258,0.10230232532
8,16,166.31,32.3806,29.0686,0,0.102283,0.102332940566
8,16,166.41,32.3675,29.0561,0,0.102307,0.102361555208
8,16,166.51,32.3544,29.0436,0,0.102331,0.102391169966
8,16,166.61,32.3414,29.031,0,0.102355,0.102420784726
8,16,166.71,32.3283,29.0185,0,0.10238,0.102451400184
8,16,166.81,32.3153,29.0061,0,0.102404,0.102480014621
8,16,166.91,32.3022,28.9936,0,0.102428,0.102509629383
8,16,167.01,32.2892,28.9811,0,0.102452,0.102538752986
8,16,167.11,32.2762,28.9687,0,0.102476,0.102563456142
8,16,167.21,32.2632,28.9563,0,0.1025,0.102588159299
8,16,167.31,32.2503,28.9438,0,0.102525,0.102612862825
8,16,167.41,32.2373,28.9314,0,0.102549,0.102637565982
8,16,167.51,32.2244,28.9191,0,0.102573,0.102662269139
8,16,167.61,32.2115,28.9067,0,0.102597,0.102686972296
8,16,167.71,32.1986,28.8943,0,0.102621,0.102711675452
8,16,167.81,32.1857,28.882,0,0.102645,0.10273637861
8,16,167.91,32.1728,28.8697,0,0.102669,0.102761081767
8,16,168.01,32.1599,28.8573,0,0.102693,0.102785907378
8,16,168.11,32.1471,28.845,0,0.102717,0.102811835075
8,16,168.21,32.1342,28.8328,0,0.102741,0.102837762771
8,16,168.31,32.1214,28.8205,0,0.102765,0.102863690468
8,16,168.41,32.1086,28.8082,0,0.102789,0.102889618166
8,16,168.51,32.0958,28.796,0,0.102812,0.102914544865
8,16,168.61,32.0831,28.7838,0,0.102836,0.102940472545
8,16,168.71,32.0703,28.7715,0,0.10286,0.102966400225
8,16,168.81,32.0576,28.7593,0,0.102884,0.102992327904
8,16,168.91,32.0448,28.7472,0,0.102908,0.103018255585
8,16,169.01,32.0321,28.735,0,0.102932,0.103043728594
8,16,169.11,32.0194,28.7228,0,0.102955,0.103065109182
8,16,169.21,32.0067,28.7107,0,0.102979,0.103086490149
8,16,169.31,31.994,28.6986,0,0.103003,0.103107871114
8,16,169.41,31.9814,28.6864,0,0.103027,0.103129252079
8,16,169.51,31.9687,28.6743,0,0.10305,0.103149632077
8,16,169.61,31.9561,28.6622,0,0.103074,0.10317201363
8,16,169.71,31.9435,28.6502,0,0.103098,0.103193394594
8,16,169.81,31.9309,28.6381,0,0.103121,0.103213774657
8,16,169.91,31.9183,28.6261,0,0.103145,0.103236156142
8,16,170.01,31.9057,28.614,0,0.103169,0.103258911138
8,16,170.11,31.8931,28.602,0,0.103192,0.103293031458
8,16,170.21,31.8806,28.59,0,0.103216,0.103329153361
8,16,170.31,31.8681,28.578,0,0.10324,0.103364274665
8,16,170.41,31.8556,28.566,0,0.103263,0.103398394659
8,16,170.51,31.843,28.5541,0,0.103287,0.1034345169
8,16,170.61,31.8306,28.5421,0,0.10331,0.103468636674
8,16,170.71,31.8181,28.5302,0,0.103334,0.103504759144
8,16,170.81,31.8056,28.5183,0,0.103357,0.103538878697
8,16,170.91,31.7932,28.5064,0,0.103381,0.103575001395
8,16,171.01,31.7807,28.4945,0,0.103404,0.10360759564
8,16,171.11,31.7683,28.4826,0,0.103428,0.103628467521
8,16,171.21,31.7559,28.4707,0,0.103451,0.103647335911
8,16,171.31,31.7435,28.4589,0,0.103474,0.103667205853
8,16,171.41,31.7311,28.447,0,0.103498,0.103687076181
8,16,171.51,31.7188,28.4352,0,0.103521,0.10370694612
8,16,171.61,31.7064,28.4234,0,0.103544,0.103725814691
8,16,171.71,31.6941,28.4116,0,0.103568,0.103746686386
8,16,171.81,31.6818,28.3998,0,0.103591,0.103766556325
8,16,171.91,31.6694,28.388,0,0.103614,0.103785424994
8,16,172.01,31.6571,28.3763,0,0.103638,0.103807167026
8,16,172.11,31.6449,28.3645,0,0.103661,0.103835741367
8,16,172.21,31.6326,28.3528,0,0.103684,0.103863314366
8,16,172.31,31.6203,28.3411,0,0.103707,0.103891888655
8,16,172.41,31.6081,28.3294,0,0.103731,0.103921464782
8,16,172.51,31.5959,28.3177,0,0.103754,0.103950039127
8,16,172.61,31.5837,28.306,0,0.103777,0.103977611926
8,16,172.71,31.5715,28.2943,0,0.1038,0.104006186218
8,16,172.81,31.5593,28.2827,0,0.103823,0.104034760513
8,16,172.91,31.5471,28.271,0,0.103847,0.104064336901
8,16,173.01,31.5349,28.2594,0,0.10387,0.104091903145
8,16,173.11,31.5228,28.2478,0,0.103893,0.104109394739
8,16,173.21,31.5106,28.2362,0,0.103916,0.104127888073
8,16,173.31,31.4985,28.2246,0,0.103939,0.104146381406
8,16,173.41,31.4864,28.213,0,0.103962,0.104164874738
8,16,173.51,31.4743,28.2015,0,0.103985,0.10418336807
8,16,173.61,31.4622,28.1899,0,0.104008,0.104201861401
8,16,173.71,31.4502,28.1784,0,0.104031,0.104220354731
8,16,173.81,31.4381,28.1669,0,0.104054,0.104238848061
8,16,173.91,31.4261,28.1554,0,0.104077,0.104257341389
8,16,174.01,31.4141,28.1439,0,0.1041,0.104275484173
8,16,174.11,31.402,28.1324,0,0.104123,0.104290472061
8,16,174.21,31.39,28.1209,0,0.104146,0.104305459949
8,16,174.31,31.3781,28.1094,0,0.104169,0.104320447835
8,16,174.41,31.3661,28.098,0,0.104192,0.104335435719
8,16,174.51,31.3541,28.0866,0,0.104214,0.104349422304
8,16,174.61,31.3422,28.0752,0,0.104237,0.104364410262
8,16,174.71,31.3302,28.0637,0,0.10426,0.10437939822
8,16,174.81,31.3183,28.0524,0,0.104283,0.104394386176
8,16,174.91,31.3064,28.041,0,0.104306,0.104410374728
8,16,175.01,31.2945,28.0296,0,0.104328,0.104425130585
8,16,175.11,31.2826,28.0182,0,0.104351,0.104447807569
8,16,175.21,31.2708,28.0069,0,0.104374,0.104470484555
8,16,175.31,31.2589,27.9956,0,0.104397,0.104493161539
8,16,175.41,31.2471,27.9843,0,0.104419,0.104515838122
8,16,175.51,31.2352,27.973,0,0.104442,0.104538515108
8,16,175.61,31.2234,27.9617,0,0.104465,0.104561192092
8,16,175.71,31.2116,27.9504,0,0.104488,0.104583869077
8,16,175.81,31.1998,27.9391,0,0.10451,0.10460654566
8,16,175.91,31.188,27.9279,0,0.104533,0.104629222645
8,16,176.01,31.1763,27.9166,0,0.104555,0.104650426181
8,16,176.11,31.1645,27.9054,0,0.104578,0.104669378315
8,16,176.21,31.1528,27.8942,0,0.104601,0.104687329936
8,16,176.31,31.141,27.883,0,0.104623,0.104704280781
8,16,176.41,31.1293,27.8718,0,0.104646,0.104723232776
8,16,176.51,31.1176,27.8606,0,0.104668,0.104740183706
8,16,176.61,31.1059,27.8494,0,0.104691,0.104759135613
8,16,176.71,31.0943,27.8383,0,0.104713,0.104776086629
8,16,176.81,31.0826,27.8271,0,0.104736,0.104795038447
8,16,176.91,31.0709,27.816,0,0.104758,0.104811989548
8,16,177.01,31.0593,27.8049,0,0.104781,0.104830936732
8,16,177.11,31.0477,27.7938,0,0.104803,0.104847842462
8,16,177.21,31.0361,27.7827,0,0.104826,0.104866748648
8,16,177.31,31.0245,27.7716,0,0.104848,0.104883654465
8,16,177.41,31.0129,27.7605,0,0.10487,0.10490156026
8,16,177.51,31.0013,27.7495,0,0.104893,0.104919466464
8,16,177.61,30.9897,27.7384,0,0.104915,0.104937372258
8,16,177.71,30.9782,27.7274,0,0.104938,0.10495527846
8,16,177.81,30.9667,27.7164,0,0.10496,0.104973184252
8,16,177.91,30.9551,27.7054,0,0.104982,0.104991090043
8,16,178.01,30.9436,27.6944,0,0.105005,0.105009935471
8,16,178.11,30.9321,27.6834,0,0.105027,0.105037233546
8,16,178.21,30.9206,27.6724,0,0.105049,0.105064531622
8,16,178.31,30.9091,27.6615,0,0.105071,0.105090829919
8,16,178.41,30.8977,27.6505,0,0.105094,0.105119128186
8,16,178.51,30.8862,27.6396,0,0.105116,0.105146426263
8,16,178.61,30.8748,27.6287,0,0.105138,0.105173724343
8,16,178.71,30.8634,27.6178,0,0.10516,0.105200022452
8,16,178.81,30.8519,27.6069,0,0.105182,0.105227320482
8,16,178.91,30.8405,27.596,0,0.105205,0.105255618996
8,16,179.01,30.8292,27.5851,0,0.105227,0.105282147868
8,16,179.11,30.8178,27.5742,0,0.105249,0.105300753773
8,16,179.21,30.8064,27.5634,0,0.105271,0.105320359783
8,16,179.31,30.7951,27.5526,0,0.105293,0.105339965793
8,16,179.41,30.7837,27.5417,0,0.105315,0.105359571802
8,16,179.51,30.7724,27.5309,0,0.105337,0.10537917781
8,16,179.61,30.7611,27.5201,0,0.105359,0.105398783818
8,16,179.71,30.7498,27.5093,0,0.105381,0.105418389827
8,16,179.81,30.7385,27.4985,0,0.105403,0.105437995834
8,16,179.91,30.7272,27.4878,0,0.105425,0.105457601841
8,16,180.01,30.7159,27.477,0,0.105447,0.105477062223
8,16,180.11,30.7047,27.4663,0,0.105469,0.105495211978
8,16,180.21,30.6934,27.4555,0,0.105491,0.105513361732
8,16,180.31,30.6822,27.4448,0,0.105513,0.105531511487
8,16,180.41,30.671,27.4341,0,0.105535,0.105549661239
8,16,180.51,30.6598,27.4234,0,0.105557,0.105567810992
8,16,180.61,30.6486,27.4127,0,0.105579,0.105585960743
8,16,180.71,30.6374,27.402,0,0.105601,0.105604110495
8,16,180.81,30.6262,27.3914,0,0.105623,0.105622260245
8,16,180.91,30.615,27.3807,0,0.105645,0.105640409995
8,16,181.01,30.6039,27.3701,0,0.105666,0.105658463393
8,16,181.11,30.5928,27.3595,0,0.105688,0.10568564886
8,16,181.21,30.5816,27.3488,0,0.10571,0.105712834328
8,16,181.31,30.5705,27.3382,0,0.105732,0.105740019799
8,16,181.41,30.5594,27.3276,0,0.105754,0.105768204978
8,16,181.51,30.5483,27.3171,0,0.105775,0.105794390316
8,16,181.61,30.5372,27.3065,0,0.105797,0.105821575788
8,16,181.71,30.5262,27.2959,0,0.105819,0.105848761261
8,16,181.81,30.5151,27.2854,0,0.105841,0.105875946736
8,16,181.91,30.5041,27.2748,0,0.105862,0.105903131786
8,16,182.01,30.493,27.2643,0,0.105884,0.105929793589
8,16,182.11,30.482,27.2538,0,0.105906,0.105951742335
8,16,182.21,30.471,27.2433,0,0.105927,0.105973690657
8,16,182.31,30.46,27.2328,0,0.105949,0.105995639403
8,16,182.41,30.449,27.2223,0,0.105971,0.106017588149
8,16,182.51,30.4381,27.2119,0,0.105992,0.106038536456
8,16,182.61,30.4271,27.2014,0,0.106014,0.106061485217
8,16,182.71,30.4161,27.191,0,0.106035,0.106082433515
8,16,182.81,30.4052,27.1805,0,0.106057,0.106105382284
8,16,182.91,30.3943,27.1701,0,0.106079,0.106127331031
8,16,183.01,30.3834,27.1597,0,0.1061,0.106149484457
8,16,183.11,30.3725,27.1493,0,0.106122,0.106184484709
8,16,183.21,30.3616,27.1389,0,0.106143,0.106217484219
8,16,183.31,30.3507,27.1285,0,0.106165,0.106252484711
8,16,183.41,30.3398,27.1181,0,0.106186,0.10628548399
8,16,183.51,30.329,27.1078,0,0.106208,0.106320484722
8,16,183.61,30.3181,27.0974,0,0.106229,0.10635348377
8,16,183.71,30.3073,27.0871,0,0.10625,0.106387483447
8,16,183.81,30.2964,27.0768,0,0.106272,0.106421483559
8,16,183.91,30.2856,27.0665,0,0.106293,0.10645548324
8,16,184.01,30.2748,27.0562,0,0.106315,0.10648699678
8,16,184.11,30.264,27.0459,0,0.106336,0.1064961307
8,16,184.21,30.2533,27.0356,0,0.106357,0.106504263667
8,16,184.31,30.2425,27.0253,0,0.106379,0.106514398967
8,16,184.41,30.2317,27.0151,0,0.1064,0.106523532881
8,16,184.51,30.221,27.0048,0,0.106421,0.106531666185
8,16,184.61,30.2103,26.9946,0,0.106443,0.106541801134
8,16,184.71,30.1995,26.9844,0,0.106464,0.106550935043
8,16,184.81,30.1888,26.9742,0,0.106485,0.106559068685
8,16,184.91,30.1781,26.964,0,0.106507,0.106569203284
8,16,185.01,30.1674,26.9538,0,0.106528,0.106579422252
8,16,185.11,30.1568,26.9436,0,0.106549,0.106598406789
8,16,185.21,30.1461,26.9334,0,0.10657,0.106618391367
8,16,185.31,30.1354,26.9232,0,0.106591,0.106638375945
8,16,185.41,30.1248,26.9131,0,0.106613,0.106659360958
8,16,185.51,30.1141,26.903,0,0.106634,0.106678345541
8,16,185.61,30.1035,26.8928,0,0.106655,0.106698330119
8,16,185.71,30.0929,26.8827,0,0.106676,0.106718314696
8,16,185.81,30.0823,26.8726,0,0.106697,0.106738299273
8,16,185.91,30.0717,26.8625,0,0.106718,0.10675828385
8,16,186.01,30.0611,26.8524,0,0.10674,0.106779268125
8,16,186.11,30.0506,26.8424,0,0.106761,0.106809245282
8,16,186.21,30.04,26.8323,0,0.106782,0.106839222441
8,16,186.31,30.0295,26.8222,0,0.106803,0.106869199601
8,16,186.41,30.0189,26.8122,0,0.106824,0.106899176763
8,16,186.51,30.0084,26.8022,0,0.106845,0.106929153927
8,16,186.61,29.9979,26.7921,0,0.106866,0.106959131091
8,16,186.71,29.9874,26.7821,0,0.106887,0.106989108257
8,16,186.81,29.9769,26.7721,0,0.106908,0.107019085425
8,16,186.91,29.9664,26.7621,0,0.106929,0.107049062595
8,16,187.01,29.9559,26.7522,0,0.10695,0.107078087381
8,16,187.11,29.9455,26.7422,0,0.106971,0.107098540704
8,16,187.21,29.935,26.7322,0,0.106992,0.107118994027
8,16,187.31,29.9246,26.7223,0,0.107013,0.107139447349
8,16,187.41,29.9142,26.7124,0,0.107034,0.107159900672
8,16,187.51,29.9038,26.7024,0,0.107054,0.107179352824
8,16,187.61,29.8934,26.6925,0,0.107075,0.107199806151
8,16,187.71,29.883,26.6826,0,0.107096,0.107220259479
8,16,187.81,29.8726,26.6727,0,0.107117,0.107240712807
8,16,187.91,29.8622,26.6628,0,0.107138,0.107261166134
8,16,188.01,29.8518,26.653,0,0.107159,0.107281954153
8,16,188.11,29.8415,26.6431,0,0.10718,0.107305754393
8,16,188.21,29.8311,26.6332,0,0.1072,0.107329554184
8,16,188.31,29.8208,26.6234,0,0.107221,0.107353354423
8,16,188.41,29.8105,26.6136,0,0.107242,0.107377154664
8,16,188.51,29.8002,26.6037,0,0.107263,0.107400954905
8,16,188.61,29.7899,26.5939,0,0.107283,0.107423753835
8,16,188.71,29.7796,26.5841,0,0.107304,0.107448554941
8,16,188.81,29.7693,26.5743,0,0.107325,0.107472355184
8,16,188.91,29.759,26.5645,0,0.107346,0.107496155427
8,16,189.01,29.7488,26.5548,0,0.107366,0.107517361706
8,16,189.11,29.7385,26.545,0,0.107387,0.107526237369
8,16,189.21,29.7283,26.5353,0,0.107408,0.107534112067
8,16,189.31,29.7181,26.5255,0,0.107428,0.107540985712
8,16,189.41,29.7079,26.5158,0,0.107449,0.10754986101
8,16,189.51,29.6977,26.5061,0,0.107469,0.107556734886
8,16,189.61,29.6875,26.4964,0,0.10749,0.107564609697
8,16,189.71,29.6773,26.4867,0,0.107511,0.107573484632
8,16,189.81,29.6671,26.477,0,0.107531,0.107580358857
8,16,189.91,29.6569,26.4673,0,0.107552,0.107588233662
8,16,190.01,29.6468,26.4576,0,0.107572,0.107598570949
8,16,190.11,29.6366,26.448,0,0.107593,0.107631075154
8,16,190.21,29.6265,26.4383,0,0.107613,0.107663578905
8,16,190.31,29.6164,26.4287,0,0.107634,0.107696083113
8,16,190.41,29.6063,26.419,0,0.107654,0.107728586869
8,16,190.51,29.5962,26.4094,0,0.107675,0.107761091081
8,16,190.61,29.5861,26.3998,0,0.107695,0.10779259439
8,16,190.71,29.576,26.3902,0,0.107716,0.107826099058
8,16,190.81,29.5659,26.3806,0,0.107736,0.107857602148
8,16,190.91,29.5559,26.371,0,0.107757,0.107891107043
8,16,191.01,29.5458,26.3615,0,0.107777,0.10792214483
8,16,191.11,29.5358,26.3519,0,0.107797,0.107938987935
8,16,191.21,29.5257,26.3423,0,0.107818,0.107957833219
8,16,191.31,29.5157,26.3328,0,0.107838,0.107974676373
8,16,191.41,29.5057,26.3233,0,0.107859,0.107993521606
8,16,191.51,29.4957,26.3137,0,0.107879,0.108010364808
8,16,191.61,29.4857,26.3042,0,0.107899,0.108028208793
8,16,191.71,29.4757,26.2947,0,0.10792,0.108047053955
8,16,191.81,29.4658,26.2852,0,0.10794,0.108063897226
8,16,191.91,29.4558,26.2758,0,0.10796,0.10808174121
8,16,192.01,29.4459,26.2663,0,0.107981,0.108100011011
8,16,192.11,29.4359,26.2568,0,0.108001,0.108111101503
8,16,192.21,29.426,26.2474,0,0.108021,0.108123192631
8,16,192.31,29.4161,26.2379,0,0.108041,0.108135283759
8,16,192.41,29.4062,26.2285,0,0.108062,0.108147375348
8,16,192.51,29.3963,26.2191,0,0.108082,0.108159466472
8,16,192.61,29.3864,26.2096,0,0.108102,0.108171557596
8,16,192.71,29.3765,26.2002,0,0.108122,0.108183648718
8,16,192.81,29.3666,26.1908,0,0.108142,0.108194739813
8,16,192.91,29.3568,26.1815,0,0.108162,0.108206831006
8,16,193.01,29.3469,26.1721,0,0.108183,0.108221137082
8,16,193.11,29.3371,26.1627,0,0.108203,0.108245373634
8,16,193.21,29.3272,26.1534,0,0.108223,0.108269610189
8,16,193.31,29.3174,26.144,0,0.108243,0.108292846745
8,16,193.41,29.3076,26.1347,0,0.108263,0.108317083261
8,16,193.51,29.2978,26.1253,0,0.108283,0.108341319778
8,16,193.61,29.288,26.116,0,0.108303,0.108365556295
8,16,193.71,29.2782,26.1067,0,0.108323,0.108389792814
8,16,193.81,29.2685,26.0974,0,0.108343,0.108414029334
8,16,193.91,29.2587,26.0881,0,0.108363,0.108438265853
8,16,194.01,29.2489,26.0788,0,0.108383,0.108462299617
8,16,194.11,29.2392,26.0696,0,0.108403,0.108484508576
8,16,194.21,29.2295,26.0603,0,0.108423,0.108506717534
8,16,194.31,29.2197,26.0511,0,0.108443,0.108528926493
8,16,194.41,29.21,26.0418,0,0.108463,0.108551135452
8,16,194.51,29.2003,26.0326,0,0.108483,0.108573344412
8,16,194.61,29.1906,26.0234,0,0.108503,0.108595553373
8,16,194.71,29.181,26.0141,0,0.108523,0.108617762333
8,16,194.81,29.1713,26.0049,0,0.108543,0.108639971294
8,16,194.91,29.1616,25.9957,0,0.108563,0.108662180255
8,16,195.01,29.152,25.9865,0,0.108583,0.108684981068
8,16,195.11,29.1423,25.9774,0,0.108603,0.108713108544
8,16,195.21,29.1327,25.9682,0,0.108623,0.108741236021
8,16,195.31,29.123,25.959,0,0.108643,0.1087693635
8,16,195.41,29.1134,25.9499,0,0.108662,0.108796489741
8,16,195.51,29.1038,25.9408,0,0.108682,0.108824617147
8,16,195.61,29.0942,25.9316,0,0.108702,0.108852744556
8,16,195.71,29.0846,25.9225,0,0.108722,0.108880871965
8,16,195.81,29.0751,25.9134,0,0.108742,0.108910000443
8,16,195.91,29.0655,25.9043,0,0.108761,0.10893712631
8,16,196.01,29.0559,25.8952,0,0.108781,0.108963371109
8,16,196.11,29.0464,25.8861,0,0.108801,0.108972672381
