energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
225,0.003691912592,0.004626189019,0.005060411173,0.004971942177,0.004882907098,0.004811870218,0.004753650779,0.004642694831,0.004590741645,0.004657296311,0.004548292809,0.004428568478,0.004321793724,0.004232681011,0.004143850429,0.004058343954,0.003972588439,0.003903731431,0.003845595252,0.00377776462,0.003724254814,0.003671258195,0.003618774765,0.003582940801,0.002239292614
225.5,0.00369119679,0.004625020263,0.005059095392,0.004970657035,0.004881652675,0.004810639673,0.004752440411,0.004641521426,0.004589599262,0.004656131365,0.004547168932,0.004427490531,0.004320756257,0.004231677316,0.004142880425,0.004057406751,0.003971684097,0.00390285346,0.003844738791,0.003776934237,0.00372344471,0.003670468226,0.003618004782,0.003582184376,0.002238949801
226,0.003690486399,0.004623860393,0.005057789608,0.004969381658,0.004880407785,0.004809418481,0.004751239243,0.004640356941,0.004588465561,0.004654975271,0.004546053595,0.004426420775,0.004319726674,0.004230681248,0.004141917792,0.00405647667,0.003970786628,0.00390198216,0.003843888838,0.003776110164,0.003722640764,0.00366968426,0.003617240652,0.0035814337,0.002238609625
226.5,0.003689781374,0.004622709334,0.005056493736,0.004968115964,0.004879172348,0.004808206563,0.004750047197,0.004639201303,0.004587340468,0.004653827954,0.004544946727,0.004425359141,0.004318704908,0.004229692744,0.004140962469,0.004055553651,0.003969895973,0.003901117477,0.00384304534,0.003775292349,0.003721842922,0.003668906247,0.003616482324,0.003580688724,0.002238272065
227,0.00368908167,0.004621567013,0.005055207692,0.004966859871,0.004877946282,0.004807003841,0.004748864196,0.004638054436,0.00458622391,0.00465268934,0.004543848255,0.00442430556,0.004317690893,0.004228711738,0.004140014393,0.004054637634,0.003969012075,0.003900259354,0.003842208241,0.003774480738,0.003721051133,0.003668134137,0.003615729751,0.003579949401,0.002237937099
227.5,0.003688387243,0.004620433355,0.005053931394,0.004965613297,0.00487672951,0.004805810235,0.004747690164,0.004636916266,0.004585115816,0.004651559356,0.004542758108,0.004423259965,0.004316684564,0.004227738168,0.004139073503,0.004053728561,0.003968134878,0.003899407736,0.003841377489,0.003773675281,0.003720265348,0.003667367882,0.003614982883,0.003579215684,0.002237604705
228,0.003687698049,0.004619308287,0.005052664758,0.004964376162,0.004875521953,0.00480462567,0.004746525026,0.004635786719,0.004584016115,0.004650437928,0.004541676217,0.004422222289,0.004315685857,0.004226771972,0.00413813974,0.004052826374,0.003967264325,0.003898562569,0.00384055303,0.003772875925,0.003719485515,0.003666607431,0.003614241674,0.003578487526,0.002237274862
228.5,0.003687014046,0.004618191736,0.005051407704,0.004963148387,0.004874323532,0.00480345007,0.004745368705,0.004634665724,0.004582924734,0.004649324985,0.004540602512,0.004421192464,0.004314694706,0.004225813088,0.004137213044,0.004051931014,0.003966400361,0.003897723798,0.00383973481,0.00377208262,0.003718711585,0.003665852737,0.003613506075,0.003577764879,0.002236947549
229,0.00368633519,0.004617083631,0.005050160151,0.004961929892,0.004873134171,0.004802283358,0.004744221128,0.004633553207,0.004581841605,0.004648220456,0.004539536924,0.004420170424,0.00431371105,0.004224861453,0.004136293354,0.004051042425,0.003965542929,0.00389689137,0.003838922779,0.003771295314,0.003717943509,0.003665103751,0.003612776041,0.0035770477,0.002236622745
229.5,0.003685661439,0.004615983901,0.005048922018,0.0049607206,0.004871953795,0.00480112546,0.004743082222,0.004632449097,0.004580766659,0.004647124269,0.004538479386,0.004419156105,0.004312734824,0.004223917008,0.004135380613,0.00405016055,0.003964691977,0.003896065232,0.003838116884,0.003770513959,0.003717181237,0.003664360425,0.003612051524,0.00357633594,0.00223630043
230,0.00368499275,0.004614892475,0.005047693227,0.004959520433,0.004870782326,0.004799976302,0.004741951913,0.004631353325,0.004579699825,0.004646036355,0.004537429829,0.004418149442,0.004311765967,0.004222979692,0.004134474762,0.004049285332,0.003963847449,0.003895245331,0.003837317074,0.003769738503,0.003716424721,0.003663622713,0.003611332478,0.003575629557,0.002235980582
230.5,0.003684329083,0.004613809284,0.005046473699,0.004958329315,0.004869619692,0.004798835811,0.004740830129,0.004630265819,0.004578641037,0.004644956644,0.004536388186,0.00441715037,0.004310804417,0.004222049446,0.004133575744,0.004048416716,0.003963009291,0.003894431616,0.003836523298,0.003768968898,0.003715673914,0.003662890568,0.003610618859,0.003574928504,0.002235663181
