energy_MeVu,full_dedx,corrected_restricted_dedx,table_dedx,range_mm,lambda_per_mm,charge_square,correction_per_mm,ion_dispersion_per_mm,universal_dispersion_per_mm
79.680000000000007,31.003947823164147,28.861515312603018,28.825093297681281,18.004637071012613,22.452734902920021,35.999966226314051,0.036415000632182171,0.55841001875538299,0.36073247639268652
79.689999999999998,31.00098098563479,28.858557228143141,28.822131204306782,18.008800318369275,22.45151672164862,35.999966259431332,0.036418569384775168,0.55839996210864618,0.36073978619011399
79.700000000000003,30.998014846629459,28.855599864108193,28.819169826014292,18.012963993469771,22.450298555799801,35.999966292514593,0.036422138546647886,0.5583899097090842,0.36074709605950805
79.710000000000008,30.995049405895294,28.852643220230433,28.816209162585725,18.017128096298393,22.449080405527059,35.999966325563882,0.036425708114272481,0.55837986155518649,0.36075440600086917
79.719999999999999,30.992084663179529,28.849687296242227,28.813249213802969,18.02129262683945,22.447862270983876,35.99996635857925,0.036429278084117556,0.55836981764544402,0.36076171601419799
79.730000000000004,30.989120618229496,28.846732091876063,28.810289979447891,18.025457585077284,22.446644152323728,35.999966391560726,0.036432848452669475,0.55835977797834679,0.36076902609949418
79.739999999999995,30.986157270792702,28.843777606864577,28.807331459302379,18.029622970996186,22.445426049700089,35.99996642450833,0.03643641921639329,0.55834974255238723,0.36077633625675887
79.75,30.983194620616747,28.840823840940544,28.804373653148321,18.03378878458048,22.444207963266447,35.999966457422126,0.036439990371796682,0.55833971136605742,0.36078364648599209
79.760000000000005,30.980232667449346,28.837870793836828,28.801416560767574,18.037955025814494,22.442989893176264,35.999966490302107,0.036443561915351808,0.55832968441784958,0.36079095678719358
79.769999999999996,30.977271411038391,28.834918465286528,28.798460181942083,18.042121694682496,22.441771839583055,35.999966523148373,0.036447133843566348,0.55831966170625957,0.36079826716036484
79.780000000000001,30.974310851131836,28.83196685502276,28.79550451645369,18.046288791168831,22.440553802640274,35.999966555960917,0.036450706152933776,0.55830964322978072,0.36080557760550541
79.790000000000006,30.971350987477763,28.829015962778833,28.792549564084275,18.050456315257822,22.439335782501402,35.999966588739781,0.036454278839951115,0.55829962898690866,0.36081288812261597
79.799999999999997,30.968391819824404,28.826065788288183,28.789595324615743,18.054624266933743,22.438117779319924,35.999966621485008,0.036457851901129601,0.55828961897613882,0.3608201987116964
79.810000000000002,30.965433347920115,28.8231163312844,28.786641797829951,18.058792646180962,22.43689979324931,35.999966654196626,0.036461425332980468,0.55827961319596875,0.36082750937274766
79.820000000000007,30.962475571513352,28.820167591501139,28.783688983508807,18.06296145298375,22.435681824443055,35.999966686874686,0.036464999132018505,0.5582696116448963,0.36083482010576989
79.829999999999998,30.959518490352703,28.81721956867225,28.78073688143418,18.067130687326433,22.434463873054625,35.9999667195192,0.036468573294751394,0.55825961432141835,0.36084213091076306
79.840000000000003,30.956562104186922,28.81427226253173,28.777785491387977,18.071300349193319,22.433245939237512,35.999966752130241,0.036472147817715239,0.55824962122403554,0.36084944178772799
79.850000000000009,30.953606412764827,28.811325672813652,28.774834813152058,18.075470438568736,22.432028023145183,35.999966784707816,0.036475722697424828,0.55823963235124663,0.3608567527366649
79.859999999999999,30.950651415835338,28.808379799252222,28.771884846508307,18.079640955436989,22.430810124931124,35.999966817251966,0.036479297930416266,0.55822964770155192,0.36086406375757396
79.870000000000005,30.947697113147591,28.805434641581851,28.768935591238613,18.083811899782393,22.429592244748815,35.999966849762728,0.036482873513229208,0.55821966727345296,0.36087137485045567
79.879999999999995,30.94474350445077,28.802490199537012,28.76598704712486,18.087983271589263,22.428374382751723,35.99996688224013,0.036486449442389102,0.55820969106545115,0.36087868601531009
79.890000000000001,30.941790589494204,28.799546472852317,28.763039213948922,18.092155070841919,22.427156539093339,35.999966914684222,0.036490025714439156,0.55819971907604971,0.36088599725213805
79.900000000000006,30.938838368027355,28.796603461262567,28.760092091492702,18.096327297524663,22.425938713927142,35.999966947095039,0.036493602325936791,0.55818975130375215,0.36089330856093971
79.909999999999997,30.935886839799792,28.793661164502634,28.757145679538077,18.100499951621796,22.424720907406609,35.999966979472617,0.036497179273418112,0.5581797877470619,0.36090061994171507
79.920000000000002,30.932936004561206,28.790719582307542,28.754199977866907,18.10467303311767,22.423503119685215,35.99996701181697,0.036500756553444091,0.55816982840448359,0.36090793139446475
79.930000000000007,30.929985862061411,28.787778714412429,28.751254986261099,18.108846541996574,22.422285350916443,35.999967044128162,0.03650433416257215,0.55815987327452343,0.36091524291918908
79.939999999999998,30.927036412050381,28.784838560552664,28.748310704502547,18.113020478242806,22.421067601253782,35.999967076406222,0.03650791209736326,0.55814992235568772,0.36092255451588851
79.950000000000003,30.924087654278143,28.781899120463581,28.745367132373104,18.117194841840714,22.419849870850697,35.999967108651184,0.036511490354381948,0.55813997564648288,0.36092986618456319
79.960000000000008,30.921139588494881,28.778960393880769,28.742424269654659,18.121369632774599,22.418632159860657,35.999967140863056,0.03651506893019274,0.55813003314541632,0.36093717792521329
79.969999999999999,30.918192214450965,28.776022380539942,28.739482116129125,18.125544851028753,22.41741446843718,35.999967173041931,0.036518647821381478,0.55812009485099789,0.36094448973783971
79.980000000000004,30.915245531896733,28.773085080176852,28.73654067157835,18.129720496587517,22.416196796733704,35.999967205187801,0.036522227024512688,0.55811016076173525,0.36095180162244223
79.989999999999995,30.912299540582836,28.77014849252755,28.733599935784241,18.133896569435194,22.414979144903736,35.999967237300723,0.036525806536168659,0.55810023087613936,0.36095911357902161
80,30.909354240259834,28.767212617327996,28.73065990852864,18.138073069556111,22.413761513100727,35.999967269380697,0.036529386352942339,0.55809030519271929,0.36096642560757763
80.010000000000005,30.906409630678599,28.764277454314488,28.727720589593478,18.142249996934563,22.412543901478184,35.999967301427802,0.036532966471412465,0.55808038370998836,0.36097373770811142
80.019999999999996,30.90346571159002,28.761343003223331,28.72478197876061,18.14642735155487,22.411326310189565,35.999967333442044,0.036536546888186194,0.55807046642645686,0.36098104988062246
80.030000000000001,30.900522482745181,28.758409263791044,28.721844075811934,18.150605133401346,22.41010873938836,35.999967365423473,0.036540127599838712,0.55806055334063809,0.36098836212511165
80.040000000000006,30.897579943895174,28.75547623575418,28.718906880529332,18.154783342458302,22.408891189228051,35.999967397372131,0.036543708602991387,0.55805064445104646,0.36099567444157932
80.049999999999997,30.894638094791322,28.752543918849515,28.715970392694661,18.158961978710064,22.407673659862098,35.99996742928802,0.036547289894237167,0.5580407397561945,0.36100298683002541
80.060000000000002,30.891696935185006,28.749612312813902,28.713034612089835,18.163141042140936,22.406456151444001,35.999967461171217,0.036550871470190316,0.55803083925459829,0.36101029929045042
80.070000000000007,30.888756464827772,28.746681417384355,28.710099538496721,18.167320532735232,22.405238664127229,35.999967493021735,0.036554453327457992,0.55802094294477333,0.36101761182285508
80.079999999999998,30.885816683471273,28.743751232298006,28.707165171697216,18.171500450477254,22.404021198065269,35.999967524839619,0.036558035462658012,0.55801105082523572,0.36102492442723921
80.090000000000003,30.882877590867206,28.740821757292082,28.704231511473171,18.175680795351347,22.402803753411575,35.999967556624874,0.036561617872411745,0.55800116289450197,0.36103223710360322
80.100000000000009,30.879939186767565,28.737892992104037,28.70129855760651,18.179861567341792,22.40158633031966,35.999967588377586,0.03656520055334056,0.55799127915109137,0.36103954985194781
80.109999999999999,30.87700147092427,28.734964936471339,28.698366309879084,18.184042766432917,22.400368928942978,35.999967620097756,0.03656878350206938,0.55798139959352122,0.36104686267227304
80.120000000000005,30.874064443089495,28.732037590131668,28.695434768072783,18.188224392609044,22.399151549435018,35.999967651785418,0.036572366715240889,0.55797152422031038,0.36105417556457903
80.129999999999995,30.871128103015472,28.729110952822811,28.69250393196949,18.192406445854466,22.397934191949254,35.999967683440616,0.036575950189476458,0.55796165302998013,0.36106148852886638
80.140000000000001,30.868192450454579,28.726185024282685,28.689573801351091,18.196588926153517,22.39671685663917,35.999967715063391,0.036579533921422325,0.55795178602105011,0.3610688015651356
80.150000000000006,30.86525748515929,28.723259804249309,28.686644375999467,18.200771833490503,22.395499543658232,35.999967746653766,0.036583117907724727,0.55794192319204161,0.36107611467338646
80.159999999999997,30.862323206882262,28.720335292460913,28.683715655696485,18.204955167849739,22.394282253159929,35.999967778211769,0.036586702145022798,0.55793206454147748,0.36108342785361985
80.170000000000002,30.85938961537618,28.717411488655745,28.680787640224054,18.209138929215534,22.393064985297741,35.999967809737463,0.036590286629966329,0.55792221006788001,0.36109074110583578
80.180000000000007,30.856456710393935,28.714488392572282,28.677860329364034,18.213323117572209,22.391847740225142,35.999967841230855,0.036593871359212216,0.55791235976977249,0.36109805443003479
80.189999999999998,30.853524491688482,28.711566003949084,28.674933722898324,18.217507732904068,22.390630518095609,35.999967872692004,0.036597456329428013,0.55790251364568,0.36110536782621716
80.200000000000003,30.850592959012889,28.708644322524826,28.672007820608783,18.221692775195443,22.389413319062619,35.999967904120915,0.036601041537267065,0.55789267169412615,0.36111268129438284
80.210000000000008,30.847662112120414,28.705723348038354,28.669082622277315,18.225878244430625,22.388196143279657,35.999967935517645,0.036604626979393373,0.55788283391363791,0.36111999483453278
80.219999999999999,30.844731950764377,28.70280308022863,28.66615812768579,18.230064140593935,22.3869789909002,35.999967966882224,0.03660821265248515,0.55787300030274034,0.36112730844666674
80.230000000000004,30.841802474698238,28.699883518834731,28.6632343366161,18.234250463669699,22.385761862077722,35.999967998214686,0.036611798553202846,0.55786317085996207,0.36113462213078551
80.239999999999995,30.83887368367553,28.696964663595857,28.66031124885011,18.238437213642221,22.384544756965699,35.999968029515053,0.03661538467823533,0.55785334558382904,0.36114193588688898
80.25,30.835945577450012,28.69404651425139,28.657388864169729,18.242624390495809,22.383327675717627,35.999968060783395,0.036618971024264368,0.55784352447287155,0.36114924971497797
80.260000000000005,30.833018155775434,28.691129070540761,28.65446718235679,18.246811994214806,22.382110618486948,35.999968092019692,0.036622557587957516,0.55783370752561712,0.36115656361505227
80.269999999999996,30.830091418405807,28.68821233220363,28.651546203193245,18.251000024783465,22.380893585427188,35.999968123224043,0.036626144366028512,0.55782389474059757,0.36116387758711288
80.280000000000001,30.827165365095102,28.685296298979672,28.648625926460895,18.255188482186178,22.379676576691775,35.999968154396413,0.03662973135515557,0.55781408611634142,0.36117119163115946
80.290000000000006,30.824239995597548,28.682380970608786,28.645706351941691,18.259377366407197,22.378459592434229,35.9999681855369,0.036633318552038219,0.55780428165138174,0.36117850574719251
80.299999999999997,30.82131530966743,28.679466346830978,28.642787479417475,18.263566677430859,22.377242632808002,35.999968216645492,0.036636905953368881,0.55779448134424914,0.36118581993521259
80.310000000000002,30.818391307059127,28.676552427386309,28.639869308670143,18.267756415241482,22.376025697966586,35.999968247722251,0.036640493555861298,0.55778468519347724,0.36119313419521959
80.320000000000007,30.815467987527214,28.673639212015086,28.636951839481565,18.271946579823382,22.374808788063451,35.999968278767199,0.036644081356222102,0.55777489319759954,0.3612004485272145
80.329999999999998,30.812545350826301,28.670726700457664,28.634035071633626,18.276137171160858,22.373591903252073,35.999968309780364,0.03664766935115793,0.55776510535514967,0.36120776293119694
80.340000000000003,30.809623396711231,28.667814892454583,28.631119004908225,18.280328189238226,22.372375043685945,35.999968340761804,0.036651257537393178,0.55775532166466313,0.36121507740716785
80.350000000000009,30.806702124936809,28.664903787746425,28.628203639087221,18.284519634039818,22.37115820951853,35.999968371711532,0.036654845911634482,0.5577455421246752,0.36122239195512718
80.359999999999999,30.803781535258086,28.661993386073991,28.625288973952504,18.288711505549927,22.369941400903304,35.999968402629577,0.036658434470609791,0.55773576673372149,0.36122970657507519
80.370000000000005,30.800861627430177,28.659083687178175,28.622375009285953,18.292903803752885,22.368724617993756,35.999968433515996,0.036662023211047057,0.55772599549034041,0.36123702126701263
80.379999999999995,30.79794240120836,28.656174690799993,28.619461744869458,18.297096528632984,22.367507860943359,35.999968464370816,0.03666561212967423,0.55771622839306845,0.36124433603093925
80.390000000000001,30.795023856347957,28.653266396680603,28.616549180484874,18.301289680174563,22.366291129905594,35.999968495194054,0.036669201223226366,0.55770646544044444,0.36125165086685573
80.400000000000006,30.792105992604473,28.650358804561257,28.613637315914108,18.305483258361921,22.365074425033917,35.99996852598575,0.036672790488445628,0.5576967066310069,0.36125896577476219
80.409999999999997,30.789188809733528,28.64745191418341,28.61072615093904,18.30967726317937,22.363857746481845,35.999968556745955,0.036676379922063518,0.55768695196329687,0.36126628075465933
80.420000000000002,30.786272307490808,28.644545725288555,28.607815685341532,18.313871694611233,22.362641094402822,35.999968587474683,0.036679969520832856,0.55767720143585386,0.361273595806547
80.430000000000007,30.783356485632194,28.641640237618386,28.60490591890348,18.318066552641817,22.361424468950343,35.999968618171984,0.036683559281506462,0.55766745504721948,0.3612809109304258
80.439999999999998,30.780441343913612,28.638735450914677,28.60199685140676,18.322261837255443,22.360207870277872,35.999968648837871,0.036687149200826497,0.55765771279593512,0.36128822612629585
80.450000000000003,30.777526882091149,28.635831364919341,28.599088482633242,18.326457548436426,22.358991298538896,35.999968679472389,0.036690739275552886,0.55764797468054406,0.36129554139415782
80.460000000000008,30.774613099921019,28.632927979374468,28.596180812364832,18.330653686169065,22.3577747538869,35.999968710075585,0.036694329502452661,0.55763824069958967,0.36130285673401186
80.469999999999999,30.77169999715953,28.630025294022193,28.5932738403834,18.334850250437675,22.356558236475358,35.999968740647475,0.036697919878275087,0.55762851085161536,0.36131017214585809
80.480000000000004,30.768787573563124,28.627123308604848,28.590367566470817,18.339047241226591,22.355341746457736,35.999968771188108,0.03670151039980496,0.55761878513516672,0.36131748762969723
80.489999999999995,30.765875828888326,28.624222022864842,28.58746199040899,18.343244658520096,22.354125283987528,35.999968801697513,0.036705101063798651,0.55760906354878836,0.36132480318552923
80.5,30.762964762891805,28.621321436544719,28.584557111979748,18.347442502302549,22.352908849218185,35.999968832175696,0.036708691867037402,0.55759934609102613,0.36133211881335425
80.510000000000005,30.760054375330363,28.618421549387204,28.581652930965014,18.35164077255823,22.351692442303207,35.999968862622723,0.036712282806306007,0.55758963276042761,0.36133943451317302
80.519999999999996,30.757144665960926,28.615522361135106,28.578749447146652,18.355839469271455,22.350476063396066,35.999968893038613,0.036715873878378602,0.55757992355554042,0.36134675028498581
80.530000000000001,30.754235634540471,28.61262387153133,28.575846660306549,18.360038592426548,22.349259712650241,35.999968923423403,0.036719465080047087,0.55757021847491173,0.36135406612879267
80.540000000000006,30.751327280826192,28.609726080318996,28.572944570226596,18.364238142007807,22.34804339021921,35.999968953777142,0.03672305640808915,0.55756051751709235,0.36136138204459445
80.549999999999997,30.748419604575286,28.606828987241261,28.570043176688657,18.368438117999563,22.346827096256447,35.999968984099837,0.036726647859314454,0.55755082068062989,0.3613686980323908
80.560000000000002,30.745512605545184,28.603932592041446,28.567142479474604,18.37263852038614,22.345610830915419,35.999969014391525,0.036730239430504241,0.55754112796407551,0.36137601409218234
80.570000000000007,30.74260628349338,28.60103689446305,28.564242478366339,18.376839349151822,22.344394594349627,35.999969044652268,0.03673383111847528,0.55753143936598071,0.36138333022396957
80.579999999999998,30.739700638177425,28.598141894249576,28.561343173145715,18.381040604280948,22.34317838671252,35.999969074882046,0.036737422920015916,0.55752175488489597,0.36139064642775232
80.590000000000003,30.736795669355129,28.595247591144801,28.558444563594655,18.385242285757801,22.341962208157607,35.999969105080957,0.036741014831950025,0.55751207451937501,0.36139796270353158
80.600000000000009,30.733891376784253,28.592353984892483,28.555546649494993,18.389444393566741,22.340746058838342,35.999969135248975,0.036744606851076611,0.55750239826796988,0.36140527905130704
80.609999999999999,30.730987760222877,28.589461075236681,28.552649430628659,18.393646927692028,22.339529938908225,35.999969165386197,0.036748198974226653,0.55749272612923584,0.36141259547107962
80.620000000000005,30.72808481942895,28.586568861921343,28.549752906777464,18.397849888118035,22.338313848511753,35.999969195492575,0.036751791198199157,0.55748305810172494,0.36141991196284862
80.629999999999995,30.725182554160778,28.583677344690802,28.546857077723359,18.402053274829019,22.337097787732475,35.999969225568222,0.036755383519825102,0.55747339418399533,0.36142722852661574
80.640000000000001,30.722280964176605,28.580786523289305,28.543961943248163,18.406257087809344,22.335881756628247,35.999969255613102,0.03675897593593902,0.55746373437459995,0.36143454516237994
80.650000000000006,30.719380049234911,28.57789639746138,28.541067503133796,18.410461327043301,22.334665755256921,35.999969285627294,0.036762568443364785,0.5574540786720974,0.36144186187014243
80.659999999999997,30.716479809094221,28.575006966951591,28.538173757162145,18.414665992515175,22.333449783676322,35.999969315610834,0.036766161038933376,0.55744442707504493,0.36144917864990328
80.670000000000002,30.713580243513196,28.572118231504646,28.535280705115049,18.418871084209336,22.332233841944255,35.99996934556372,0.036769753719486431,0.55743477958199927,0.36145649550166264
80.680000000000007,30.710681352250653,28.569230190865401,28.532388346774411,18.423076602110072,22.331017930118552,35.999969375486003,0.036773346481865588,0.55742513619151979,0.36146381242542119
80.689999999999998,30.707783135065441,28.566342844778802,28.529496681922115,18.427282546201685,22.329802048257044,35.999969405377719,0.036776939322912483,0.55741549690216585,0.36147112942117882
80.700000000000003,30.70488559171665,28.563456192989985,28.526605710340039,18.431488916468506,22.32858619641754,35.99996943523891,0.036780532239472308,0.55740586171249784,0.36147844648893607
80.710000000000008,30.701988721963321,28.560570235244104,28.523715431810043,18.435695712894848,22.327370374657857,35.999969465069569,0.036784125228408016,0.55739623062107502,0.36148576362869295
80.719999999999999,30.69909252556478,28.557684971286569,28.52082584611404,18.439902935465017,22.326154583035841,35.999969494869774,0.036787718286564797,0.55738660362646042,0.36149308084045029
80.730000000000004,30.696197002280353,28.55480040086282,28.517936953033882,18.444110584163329,22.324938821609301,35.999969524639539,0.036791311410802052,0.55737698072721553,0.36150039812420798
80.739999999999995,30.69330215186956,28.551916523718472,28.515048752351458,18.448318658974102,22.323723090436058,35.999969554378893,0.036794904597993394,0.55736736192190306,0.36150771547996652
80.75,30.690407974091968,28.549033339599227,28.512161243848649,18.452527159881647,22.322507389573939,35.999969584087886,0.036798497844987565,0.55735774720908737,0.3615150329077263
80.760000000000005,30.687514468707295,28.546150848250935,28.509274427307329,18.456736086870286,22.321291719080765,35.999969613766531,0.036802091148668836,0.55734813658733173,0.36152235040748759
80.769999999999996,30.684621635475384,28.543269049419589,28.506388302509375,18.46094543992432,22.320076079014349,35.999969643414858,0.036805684505914371,0.55733853005520084,0.36152966797925035
80.780000000000001,30.681729474156185,28.540387942851279,28.503502869236691,18.465155219028073,22.318860469432529,35.999969673032922,0.036809277913587124,0.55732892761126074,0.36153698562301523
80.790000000000006,30.678837984509755,28.537507528292231,28.500618127271121,18.469365424165854,22.317644890393115,35.999969702620731,0.036812871368574918,0.55731932925407723,0.36154430333878235
80.799999999999997,30.67594716629625,28.534627805488761,28.497734076394558,18.473576055321988,22.316429341953935,35.999969732178322,0.036816464867762022,0.55730973498221759,0.36155162112655204
80.810000000000002,30.673057019276037,28.53174877418742,28.494850716388903,18.477787112480758,22.315213824172826,35.999969761705771,0.03682005840803626,0.55730014479425061,0.3615589389863253
80.820000000000007,30.670167543209434,28.528870434134717,28.491968047035989,18.481998595626532,22.313998337107574,35.999969791203036,0.036823651986289008,0.55729055868874211,0.36156625691810118
80.829999999999998,30.66727873785706,28.52599278507746,28.489086068117736,18.486210504743564,22.312782880816034,35.999969820670195,0.036827245599418745,0.55728097666426302,0.36157357492188091
80.840000000000003,30.664390602979491,28.523115826762435,28.486204779416006,18.490422839816219,22.311567455356016,35.999969850107277,0.036830839244316849,0.55727139871938225,0.36158089299766444
80.850000000000009,30.661503138337508,28.520239558936645,28.483324180712675,18.494635600828779,22.310352060785338,35.999969879514303,0.036834432917892457,0.5572618248526704,0.36158821114545225
80.859999999999999,30.658616343691989,28.517363981347167,28.480444271789619,18.498848787765574,22.309136697161826,35.999969908891302,0.036838026617044051,0.5572522550626976,0.36159552936524431
80.870000000000005,30.655730218803921,28.514489093741268,28.477565052428741,18.503062400610904,22.307921364543308,35.99996993823833,0.036841620338698533,0.55724268934803745,0.36160284765704143
80.879999999999995,30.652844763434448,28.511614895866298,28.474686522411918,18.507276439349088,22.306706062987608,35.999969967555415,0.036845214079747279,0.55723312770726152,0.36161016602084367
80.890000000000001,30.6499599773447,28.508741387469655,28.471808681520976,18.511490903964464,22.305490792552526,35.999969996842552,0.036848807837117192,0.55722357013894197,0.36161748445665098
80.900000000000006,30.647075860296081,28.505868568299,28.468931529537851,18.515705794441317,22.304275553295906,35.99997002609981,0.036852401607728069,0.5572140166416536,0.36162480296446431
80.909999999999997,30.644192412050025,28.502996438102052,28.466055066244405,18.519921110763971,22.303060345275565,35.999970055327211,0.036855995388496154,0.55720446721397077,0.36163212154428354
80.920000000000002,30.641309632368134,28.500124996626656,28.463179291422517,18.52413685291673,22.301845168549328,35.999970084524797,0.036859589176369667,0.55719492185446873,0.36163944019610916
80.930000000000007,30.638427521012016,28.497254243620745,28.460304204854037,18.528353020883944,22.300630023174996,35.999970113692562,0.036863182968250641,0.55718538056172218,0.36164675891994091
80.939999999999998,30.635546077743527,28.494384178832469,28.457429806320892,18.532569614649876,22.299414909210423,35.999970142830591,0.036866776761105058,0.55717584333430947,0.36165407771578012
80.950000000000003,30.632665302324565,28.49151480201002,28.454556095604939,18.536786634198872,22.298199826713418,35.999970171938891,0.036870370551842058,0.55716631017080698,0.36166139658362639
80.960000000000008,30.629785194517122,28.488646112901719,28.451683072488052,18.54100407951524,22.296984775741791,35.999970201017483,0.036873964337416965,0.55715678106979205,0.36166871552348018
80.969999999999999,30.626905754083385,28.485778111256057,28.448810736752101,18.545221950583301,22.295769756353369,35.999970230066403,0.036877558114777997,0.55714725602984383,0.36167603453534181
80.980000000000004,30.624026980785604,28.482910796821649,28.445939088178996,18.549440247387349,22.294554768605995,35.999970259085707,0.036881151880859164,0.55713773504954212,0.36168335361921178
80.989999999999995,30.621148874386126,28.480044169347153,28.443068126550578,18.553658969911723,22.293339812557459,35.999970288075389,0.036884745632630001,0.55712821812746516,0.36169067277508976
81,30.618271434647436,28.477178228581433,28.440197851648737,18.557878118140732,22.292124888265597,35.999970317035498,0.036888339367035172,0.55711870526219442,0.36169799200297653
81.010000000000005,30.615394661332143,28.474312974273463,28.43732826325536,18.562097692058686,22.290909995788233,35.999970345966069,0.036891933081037109,0.55710919645231172,0.36170531130287231
81.019999999999996,30.612518554202982,28.471448406172321,28.434459361152339,18.566317691649875,22.289695135183191,35.999970374867146,0.036895526771598242,0.5570996916963985,0.36171263067477738
81.030000000000001,30.609643113022756,28.468584524027211,28.431591145121519,18.570538116898661,22.288480306508283,35.999970403738736,0.036899120435684551,0.55709019099303791,0.36171995011869229
81.040000000000006,30.606768337554406,28.465721327587463,28.428723614944808,18.574758967789318,22.287265509821346,35.999970432580888,0.036902714070269127,0.55708069434081309,0.36172726963461715
81.049999999999997,30.603894227561018,28.462858816602552,28.425856770404067,18.57898024430617,22.286050745180194,35.99997046139363,0.036906307672310845,0.55707120173830738,0.36173458922255214
81.060000000000002,30.601020782805723,28.45999699082202,28.422990611281168,18.583201946433547,22.284836012642643,35.999970490176985,0.036909901238807663,0.55706171318410591,0.36174190888249746
81.070000000000007,30.598148003051801,28.457135849995581,28.420125137357992,18.587424074155766,22.283621312266508,35.999970518930979,0.036913494766718458,0.55705222867679394,0.36174922861445374
81.079999999999998,30.595275888062709,28.454275393873079,28.417260348416434,18.591646627457109,22.282406644109631,35.999970547655664,0.036917088253051844,0.55704274821495758,0.36175654841842109
81.090000000000003,30.592404437601914,28.451415622204451,28.414396244238361,18.595869606321916,22.281192008229826,35.999970576351068,0.036920681694770252,0.55703327179718387,0.36176386829439999
81.100000000000009,30.589533651433051,28.448556534739762,28.411532824605636,18.600093010734508,22.279977404684892,35.999970605017189,0.036924275088878744,0.55702379942205926,0.36177118824239041
81.109999999999999,30.586663529319878,28.445698131229221,28.40867008930018,18.604316840679161,22.278762833532706,35.999970633654122,0.036927868432364619,0.55701433108817344,0.36177850826239305
81.120000000000005,30.583794071026222,28.442840411423127,28.405808038103828,18.608541096140232,22.277548294831039,35.999970662261852,0.036931461722232939,0.55700486679411354,0.36178582835440798
81.129999999999995,30.580925276316059,28.439983375071908,28.402946670798467,18.612765777102016,22.276333788637722,35.999970690840406,0.036935054955471003,0.55699540653846924,0.36179314851843519
81.140000000000001,30.57805714495349,28.437127021926152,28.400085987165983,18.616990883548834,22.275119315010581,35.999970719389836,0.036938648129105189,0.556985950319831,0.36180046875447552
81.150000000000006,30.575189676702674,28.434271351736516,28.397225986988239,18.621216415464993,22.273904874007435,35.999970747910155,0.036942241240119245,0.55697649813678929,0.36180778906252875
81.159999999999997,30.572322871327959,28.431416364253842,28.394366670047134,18.625442372834812,22.272690465686122,35.999970776401412,0.0369458342855431,0.55696704998793578,0.36181510944259576
81.170000000000002,30.569456728593753,28.428562059229048,28.391508036124542,18.629668755642601,22.271476090104446,35.999970804863636,0.036949427262381818,0.55695760587186283,0.36182242989467667
81.180000000000007,30.566591248264587,28.425708436413153,28.388650085002332,18.633895563872677,22.270261747320234,35.999970833296857,0.036953020167658224,0.55694816578716266,0.36182975041877152
81.189999999999998,30.563726430105088,28.422855495557354,28.385792816462363,18.638122797509368,22.269047437391286,35.999970861701073,0.036956612998384486,0.55693872973242842,0.36183707101488044
81.200000000000003,30.560862273880058,28.420003236412946,28.382936230286553,18.642350456536956,22.267833160375464,35.999970890076369,0.036960205751608299,0.55692929770625499,0.36184439168300425
81.210000000000008,30.557998779354374,28.41715165873137,28.38008032625676,18.646578540939782,22.266618916330572,35.999970918422761,0.036963798424334726,0.55691986970723761,0.36185171242314312
81.219999999999999,30.555135946292989,28.414300762264126,28.37722510415486,18.650807050702145,22.26540470531442,35.999970946740255,0.036967391013611461,0.55691044573397019,0.361859033235297
81.230000000000004,30.552273774461018,28.411450546762893,28.374370563762714,18.655035985808389,22.264190527384834,35.999970975028887,0.036970983516457778,0.55690102578504952,0.36186635411946649
81.239999999999995,30.549412263623672,28.408601011979442,28.371516704862234,18.659265346242787,22.262976382599643,35.999971003288714,0.036974575929928477,0.55689160985907293,0.36187367507565182
81.25,30.546551413546283,28.405752157665688,28.368663527235263,18.663495131989684,22.261762271016654,35.999971031519735,0.0369781682510677,0.556882197954637,0.36188099610385316
81.260000000000005,30.543691223994305,28.40290398357368,28.365811030663703,18.667725343033389,22.260548192693701,35.999971059722007,0.036981760476905379,0.55687279007034074,0.36188831720407105
81.269999999999996,30.540831694733249,28.400056489455515,28.362959214929415,18.671955979358202,22.259334147688602,35.999971087895538,0.036985352604506971,0.55686338620478204,0.36189563837630556
81.280000000000001,30.537972825528836,28.397209675063525,28.360108079814289,18.676187040948452,22.258120136059176,35.999971116040378,0.036988944630909515,0.55685398635656147,0.36190295962055719
81.290000000000006,30.535114616146799,28.394363540150046,28.35725762510021,18.680418527788436,22.256906157863256,35.999971144156561,0.036992536553178468,0.55684459052427826,0.36191028093682592
81.299999999999997,30.532257066353068,28.391518084467638,28.354407850569039,18.684650439862484,22.255692213158653,35.999971172244109,0.036996128368379289,0.55683519870653375,0.36191760232511244
81.310000000000002,30.529400175913601,28.388673307768894,28.351558756002643,18.688882777154912,22.254478302003182,35.999971200303044,0.03699972007357033,0.55682581090192951,0.3619249237854168
81.320000000000007,30.526543944594533,28.385829209806587,28.348710341182908,18.693115539650041,22.25326442445466,35.999971228333386,0.037003311665806393,0.55681642710906643,0.36193224531773915
81.329999999999998,30.523688372162088,28.382985790333596,28.345862605891725,18.697348727332159,22.252050580570931,35.999971256335201,0.0370069031421707,0.55680704732654862,0.36193956692208001
81.340000000000003,30.520833458382633,28.38014304910293,28.343015549910962,18.701582340185599,22.250836770409791,35.999971284308494,0.037010494499735813,0.55679767155297888,0.36194688859843965
81.350000000000009,30.517979203022573,28.377300985867677,28.340169173022495,18.705816378194669,22.249622994029089,35.999971312253308,0.037014085735574298,0.55678829978696198,0.36195421034681813
