table,index,x0,x1,y0,y_third,y_twothirds,y1,spline
0,82,1.2589254117941693,1.4125375446227557,22.760961834259547,22.130014537778166,21.53770657325277,20.980637404573208,1
0,83,1.4125375446227557,1.5848931924611174,20.980637404573208,20.393410405835088,19.841923942458937,19.321836555558171,1
0,84,1.5848931924611174,1.7782794100389261,19.321836555558171,18.77150095976004,18.256361984375236,17.777552727451951,1
0,85,1.7782794100389261,1.9952623149688826,17.777552727451951,17.281035077356879,16.809652119938324,16.341375656171365,1
0,86,1.9952623149688826,2.2387211385683417,16.341375656171365,15.803144575472905,15.274633508438523,14.789383484461265,1
0,87,2.2387211385683417,2.5118864315095859,14.789383484461265,14.324799361672584,13.925204857999773,13.558901511872726,1
0,88,2.5118864315095859,2.818382931264459,13.558901511872726,13.157209975082308,12.766426370352939,12.395453544308642,1
0,89,2.818382931264459,3.1622776601683835,12.395453544308642,12.010673945021173,11.655687771821505,11.32414013823108,1
0,90,3.1622776601683835,3.5481338923357644,11.32414013823108,10.973844278555365,10.64613972878951,10.34211075379087,1
0,91,3.5481338923357644,3.9810717055349811,10.34211075379087,10.029270370032163,9.7416763989027721,9.4734044617366742,1
0,92,3.9810717055349811,4.4668359215096389,9.4734044617366742,9.1893705919654227,8.9216920801150952,8.6698576353944112,1
0,93,4.4668359215096389,5.0118723362727291,8.6698576353944112,8.4053329343514083,8.158247098226628,7.9267361701725774,1
0,94,5.0118723362727291,5.6234132519035054,7.9267361701725774,7.6834045378696425,7.4558749689384056,7.242688461835761,1
0,95,5.6234132519035054,6.3095734448019449,7.242688461835761,7.018858773363096,6.8098004964413228,6.6140649717208539,1
0,96,6.3095734448019449,7.0794578438413902,6.6140649717208539,6.4086268245898532,6.2167815491524996,6.0371734198694176,1
0,97,7.0794578438413902,7.9432823472428247,6.0371734198694176,5.8486530958587073,5.6726062342253716,5.5078074004182644,1
0,98,7.9432823472428247,8.9125093813374754,5.5078074004182644,5.3348780785097869,5.1734698630676244,5.0224861631920108,1
0,99,8.9125093813374754,10.00000000000002,5.0224861631920108,4.8642075240215057,4.7165810063029499,4.5785155700859796,1
0,100,10.00000000000002,11.22018454301965,4.5785155700859796,4.4337323290283797,4.2986603488035255,4.1723477396963746,1
0,101,11.22018454301965,12.589254117941707,4.1723477396963746,4.0399488242497679,3.9165003607462583,3.8011237643890214,1
0,102,12.589254117941707,14.125375446227576,3.8011237643890214,3.6802580500417807,3.5676156845824685,3.4623642109550836,1
0,103,14.125375446227576,15.848931924611163,3.4623642109550836,3.3521068363668323,3.2493465416324523,3.1533238264048107,1
0,104,15.848931924611163,17.782794100389253,3.1533238264048107,3.0527319524826733,2.9589977557772111,2.8714529577373575,1
0,105,17.782794100389253,19.952623149688847,2.8714529577373575,2.7798105111388121,2.6944390851568785,2.6146590219944001,1
0,106,19.952623149688847,22.387211385683443,2.6146590219944001,2.5310540776201282,2.4532450857643071,2.3808445286775775,1
0,107,22.387211385683443,25.118864315095841,2.3808445286775775,2.3054307602756232,2.2349655415998408,2.1680764623497542,1
0,108,25.118864315095841,28.183829312644622,2.1680764623497542,2.0959945342757651,2.0272193204997935,1.9622832047234076,1
0,109,28.183829312644622,31.622776601683871,1.9622832047234076,1.8944373417721663,1.8315493787365904,1.7730738461315692,1
0,110,31.622776601683871,35.481338923357619,1.7730738461315692,1.7120928258969543,1.6555245822440918,1.6029136763541003,1
0,111,35.481338923357619,39.810717055349784,1.6029136763541003,1.5480670961293979,1.4972076227725546,1.4499137335813073,1
0,112,39.810717055349784,44.668359215096437,1.4499137335813073,1.4006082414280987,1.354885176099734,1.3123688255486259,1
0,113,44.668359215096437,50.118723362727344,1.3123688255486259,1.268048623855393,1.2269530812442662,1.1887428355201104,1
0,114,50.118723362727344,56.234132519035015,1.1887428355201104,1.1489137236193436,1.1119847338601223,1.0776508465036703,1
0,115,56.234132519035015,63.095734448019527,1.0776508465036703,1.0418651485175605,1.0086879246158997,0.977844605622327,1
0,116,63.095734448019527,70.794578438413978,0.977844605622327,0.94569960320775071,0.91590021498713747,0.88819950507036183,1
0,117,70.794578438413978,79.432823472428325,0.88819950507036183,0.85933238636254816,0.83257425648158867,0.80770289867361711,1
0,118,79.432823472428325,89.125093813374704,0.80770289867361711,0.7817866395219345,0.75776614148606802,0.73544161469125446,1
0,119,89.125093813374704,100.0000000000003,0.73544161469125446,0.71218166573490604,0.69062565060081116,0.67059392236854853,1
0,120,100.0000000000003,112.20184543019663,0.67059392236854853,0.64972538252135481,0.63038811341475576,0.61242058434703361,1
0,121,112.20184543019663,125.89254117941697,0.61242058434703361,0.5937050297152231,0.57636531162394267,0.56025622117640617,1
