depth_mm,ROI,gpu,topas,gpu_SE,topas_SE,difference_percent,CI95_low_percent,CI95_high_percent
42.875,peak,2.702317181046965e-10,2.692602197384986e-10,1.6680652200886024e-12,1.4858650659852435e-12,0.36080278295151924,-1.6786450437822669,2.400250609685305
43.125,peak,2.698696960123925e-10,2.690905512281461e-10,1.516241054940621e-12,1.4098827387997152e-12,0.28954743326747856,-1.5979197642801344,2.1770146308150915
43.375,peak,2.7024584142054663e-10,2.693850888135785e-10,1.5731417229633714e-12,1.4515360862166655e-12,0.3195249635973063,-1.6304277495534318,2.2694776767480445
43.625,peak,2.701122650705656e-10,2.688062454581086e-10,1.6417333513178817e-12,1.5327214425884354e-12,0.48585910280143363,-1.565303875727074,2.5370220813299413
43.875,peak,2.698332707495865e-10,2.681573266727355e-10,1.8583229183603256e-12,1.4220050827492335e-12,0.624985376176701,-1.5495037935534683,2.7994745459068704
44.125,peak,2.6987721867044456e-10,2.679890906165383e-10,1.899984220030218e-12,1.4381376565143446e-12,0.7045540732879996,-1.5144510279266803,2.9235591745026794
44.375,peak,2.6968991392095634e-10,2.676549627267377e-10,1.655114268254362e-12,1.585015743149671e-12,0.7602889830577331,-1.3430339043053834,2.8636118704208497
44.625,peak,2.6936722633763565e-10,2.6779656195685675e-10,1.6018843565417536e-12,1.4536117497295656e-12,0.5865140199342589,-1.399189236370693,2.572217276239211
44.875,peak,2.687248286292743e-10,2.6745869377009513e-10,1.7884037050264135e-12,1.3430152417647311e-12,0.4733945422867869,-1.6142654457483145,2.561054530321888
45.125,peak,2.6861814944822977e-10,2.6719429456534274e-10,1.6679350358703767e-12,1.5307130417625445e-12,0.5328912000921671,-1.5486281368012937,2.614410536985628
45.375,peak,2.683681123016868e-10,2.6683953819883753e-10,1.6041323144356078e-12,1.668794380520043e-12,0.5728439320376255,-1.5571686740599833,2.7028565381352343
45.625,peak,2.6808890197571605e-10,2.6691136895351516e-10,1.6314723770005616e-12,1.7831820831354654e-12,0.44117005087407346,-1.7845272921831716,2.6668673939313186
45.875,peak,2.6845675620279505e-10,2.6687247554946226e-10,1.5127758662312764e-12,1.3159236611804032e-12,0.5936470780925962,-1.257338562730541,2.444632718915733
46.125,peak,2.6857582497541447e-10,2.669102104846388e-10,1.7350264891291972e-12,1.2912344399015251e-12,0.6240355090767702,-1.4018933534666962,2.6499643716202366
46.375,peak,2.676207236618211e-10,2.6653537247511846e-10,1.6561719251303812e-12,1.2867407810800853e-12,0.4072071847814218,-1.549170928504182,2.3635852980670258
46.625,peak,2.6741818032860463e-10,2.665905140020186e-10,1.7290003887224918e-12,1.4214966733970549e-12,0.31046353231449775,-1.7647750955964219,2.385702160225417
46.875,peak,2.6702684067458905e-10,2.6576312279757985e-10,1.6616334766186616e-12,1.4655570070857704e-12,0.47550535367983926,-1.5758581095278268,2.5268688168875055
47.125,peak,2.668098397862195e-10,2.6557887963463143e-10,1.4386264813029318e-12,1.2712920745085993e-12,0.463500769820846,-1.315002511480243,2.2420040511219352
47.375,peak,2.667182161530945e-10,2.658091284502007e-10,1.465005411751441e-12,1.2808880352546957e-12,0.34200770612893283,-1.4594357978378005,2.1434512100956664
47.625,peak,2.6684223826123345e-10,2.652189709806407e-10,1.3968903989289456e-12,1.283170127915413e-12,0.6120479521471545,-1.1454801668455892,2.3695760711398983
47.875,peak,2.6665588848118207e-10,2.6484233217161094e-10,1.2975436263236057e-12,1.089760547106636e-12,0.6847682901372387,-0.8957726938014748,2.2653092740759524
48.125,peak,2.659273445715371e-10,2.6506950462135137e-10,1.3206212122824493e-12,1.0356919041317622e-12,0.3236283070023882,-1.248618280489676,1.8958748944944523
48.375,peak,2.6525988687353677e-10,2.649559735345974e-10,1.4210248894355478e-12,1.3019977479122947e-12,0.11470333538250443,-1.6693341079547945,1.8987407787198034
48.625,peak,2.650552403338224e-10,2.6467522161510713e-10,1.250443081033484e-12,1.333291435938428e-12,0.14357925777725988,-1.5493723615585695,1.8365308771130893
48.875,peak,2.647391238497221e-10,2.647242558850849e-10,1.4414258318573845e-12,1.4396450587890105e-12,0.005616396800323109,-1.877494711170638,1.8887275047712841
49.125,peak,2.646588393417915e-10,2.6414801141072525e-10,1.2966375807075479e-12,1.0638449536808997e-12,0.19338700614783821,-1.3757110250695,1.7624850373651764
49.375,peak,2.6484132717996543e-10,2.6444136892678214e-10,1.1790357215571339e-12,1.121291207215561e-12,0.15124647660329504,-1.356268473197247,1.6587614264038368
49.625,peak,2.6454854605617586e-10,2.6380616304777504e-10,1.2605266293130683e-12,1.2049380793068378e-12,0.2814123066057217,-1.3389017758341706,1.901726389045614
49.875,peak,2.6440357942192344e-10,2.634537520407321e-10,1.2109000745701416e-12,1.2555256933289624e-12,0.36052907724180017,-1.2632080527685008,1.9842662072521011
50.125,peak,2.644633173076727e-10,2.6349293534622123e-10,1.4528105731571267e-12,1.3216009823656729e-12,0.36827627282545183,-1.4622751623458794,2.198827707996783
50.375,peak,2.6415463139528584e-10,2.6308214614800817e-10,1.428099715246683e-12,1.1965962407209785e-12,0.40766173721051846,-1.3405487368041757,2.155872211225213
50.625,peak,2.641347180087905e-10,2.6342146497881913e-10,1.522439512047654e-12,1.1976777372125088e-12,0.27076496216005275,-1.5543840926171781,2.0959140169372836
50.875,peak,2.6340284989601065e-10,2.6284086629857484e-10,1.5034314253068046e-12,7.378119313588062e-13,0.21381134728015727,-1.4982648956056408,1.9258875901659553
51.125,peak,2.6307732468922045e-10,2.6255399461661006e-10,1.9360541672937738e-12,5.978610124034451e-13,0.19932283771746384,-2.049739470667508,2.4483851461024355
51.375,peak,2.628489698963676e-10,2.6221953930871675e-10,1.8742139493007317e-12,6.673323674613735e-13,0.2400395444634551,-1.9230846738198377,2.4031637627467477
51.625,peak,2.629355958561064e-10,2.619639610657032e-10,1.6392957290183766e-12,6.015465822587005e-13,0.3709039924615798,-1.51984891718264,2.2616569021057997
51.875,peak,2.622001920826733e-10,2.617034272134333e-10,1.6072303084228074e-12,5.454831868070947e-13,0.18981977979020126,-1.6736538573776765,2.0532934169580788
52.125,peak,2.618012274524517e-10,2.617253937842179e-10,1.5164917855788203e-12,5.557299817874005e-13,0.02897451681602714,-1.7221582569043916,1.780107290536446
52.375,peak,2.620417876642023e-10,2.612579658034519e-10,1.1716488126944063e-12,4.474409452736209e-13,0.30001835861344084,-1.0523723583158293,1.6524090755427108
52.625,peak,2.6187587991444164e-10,2.6109414648090024e-10,1.4562946120635012e-12,5.113059876082082e-13,0.2994067251517629,-1.3898218470159942,1.98863529731952
52.875,peak,2.6201584546470256e-10,2.6052817020172365e-10,1.904427777025912e-12,4.1488063080454224e-13,0.5710228041086785,-1.6969420709951042,2.838987679212461
53.125,peak,2.6137774057133354e-10,2.6046373591270823e-10,1.6483230273898505e-12,2.994138989002021e-13,0.35091436257814745,-1.6260181148417319,2.3278468399980268
53.375,peak,2.610048352380545e-10,2.602653762551199e-10,1.5844481255558164e-12,3.0841824260621935e-13,0.28411730886930275,-1.6131949832209267,2.181429600959532
53.625,peak,2.6066390887535816e-10,2.6018868197752453e-10,1.4159783747438435e-12,3.123480938832197e-13,0.1826470291565796,-1.5052161534070625,1.8705102117202217
53.875,peak,2.6055282546622036e-10,2.5988238121499307e-10,1.3896223858287895e-12,3.4952329857609566e-13,0.2579798784715148,-1.3904757546176445,1.9064355115606741
54.125,peak,2.6078002974827543e-10,2.600244181394373e-10,1.3671135303098408e-12,2.6840947259133923e-13,0.2905925582854074,-1.3474741177569785,1.9286592343277933
54.375,peak,2.6047719529742605e-10,2.595106946046144e-10,1.5244696378007648e-12,3.0934831608156934e-13,0.3724319316721125,-1.4554880925332838,2.2003519558775086
54.625,peak,2.6014992158707177e-10,2.5903448999997635e-10,1.3412286615477044e-12,7.070500627255315e-13,0.4306112236619697,-1.120272390375781,1.9814948376997203
54.875,peak,2.5944036224245793e-10,2.586909215551714e-10,1.6026744230078726e-12,4.3810210748411947e-13,0.2897050591420536,-1.6122089994806936,2.191619117764801
55.125,peak,2.592884698060516e-10,2.587147469057527e-10,1.854521235339824e-12,2.270587292892046e-13,0.22175887040094544,-2.039056586600687,2.482574327402578
55.375,peak,2.5903578261932127e-10,2.5878825226754996e-10,1.8874722568853504e-12,5.753855230844975e-13,0.09564976369769163,-2.130582519538191,2.3218820469335744
55.625,peak,2.587895630767889e-10,2.58538830166799e-10,1.992373788875757e-12,6.479047778047599e-13,0.09698075520345739,-2.246908217805467,2.4408697282123817
55.875,peak,2.5925010845639917e-10,2.5868547822938127e-10,1.8568570361793085e-12,6.526738672308325e-13,0.2182690079406857,-1.955610968265341,2.3921489841467127
56.125,peak,2.583630941899173e-10,2.587201845472009e-10,1.2758799185238026e-12,4.966618123730823e-13,-0.1380218392733945,-1.6241261514190974,1.3480824728723086
56.375,peak,2.5841471256171646e-10,2.584907736036257e-10,1.427232609300596e-12,6.781656932475863e-13,-0.02942505097913717,-1.6825169725660227,1.6236668706077484
56.625,peak,2.583269485967321e-10,2.583486184448702e-10,1.5422533602357626e-12,7.447848227441197e-13,-0.008387832018807995,-1.7953866472332336,1.7786109831956176
56.875,peak,2.583073785444867e-10,2.583839363978768e-10,1.3379843382098397e-12,7.223860248475526e-13,-0.02962949417730787,-1.581444066503404,1.5221850781487882
57.125,peak,2.581361138709326e-10,2.586023083495093e-10,1.371812079883833e-12,7.932034455077423e-13,-0.18027467796095653,-1.7747582982257675,1.4142089423038544
57.375,peak,2.580163743459707e-10,2.579277770564659e-10,1.1345132134293643e-12,5.538774432610334e-13,0.03434965032300674,-1.2822537801150244,1.350953080761038
57.625,peak,2.5834636062427306e-10,2.57673762007471e-10,1.0134624515883e-12,6.619091893340851e-13,0.2610272041522643,-0.9354233502130036,1.4574777585175323
57.875,peak,2.574037955582753e-10,2.575196538145974e-10,9.891362404405077e-13,7.576779640930127e-13,-0.044990063711991546,-1.2485053470695513,1.1585252196455682
58.125,peak,2.5712804244903966e-10,2.5715502488310453e-10,1.0815971998779823e-12,3.595169713647251e-13,-0.010492672300344008,-1.2883022517412912,1.2673169071406032
58.375,peak,2.5735137569427023e-10,2.5639002387833894e-10,1.062346224620211e-12,5.011208011109695e-13,0.3749567948819532,-0.8656390857461123,1.6155526755100187
58.625,peak,2.5699205025375703e-10,2.5673022605587906e-10,1.428795629261011e-12,5.105610708612593e-13,0.10198417299760454,-1.5821246484178386,1.7860929944130477
58.875,peak,2.56127060538347e-10,2.5663617407190033e-10,1.6318868988875928e-12,6.539661657132777e-13,-0.19837949010675926,-2.112112522608218,1.7153535423946993
59.125,peak,2.564589567555231e-10,2.5640780563662704e-10,1.463434484597376e-12,6.23329287339209e-13,0.019949127043572545,-1.693452287664944,1.7333505417520891
59.375,peak,2.566789294178307e-10,2.5625374405535695e-10,1.3857990170266854e-12,6.158861335689455e-13,0.16592357081106623,-1.4553153303832143,1.7871624720053467
59.625,peak,2.5625377247706634e-10,2.5582658167877525e-10,1.5593666127571269e-12,6.133756359881326e-13,0.1669845234564038,-1.6687177365745371,2.002686783487345
59.875,peak,2.56377926461937e-10,2.5602448772588105e-10,1.247777958521978e-12,5.230145712509728e-13,0.13804880118903906,-1.3258396581812795,1.6019372605593576
60.125,peak,2.562992654020491e-10,2.5558907282174916e-10,9.721705789712848e-13,3.7686066487128493e-13,0.2778650012143613,-0.8683612675153872,1.42409126994411
60.375,peak,2.5687683432806807e-10,2.5581478553249326e-10,1.0085414282735999e-12,4.160763623459623e-13,0.41516317884600085,-0.7696222485248859,1.5999486062168875
60.625,peak,2.564114129199879e-10,2.5551527187417376e-10,1.137221664514979e-12,5.082502140019928e-13,0.350719171985725,-0.9832914571001593,1.6847298010716092
60.875,peak,2.556262404596055e-10,2.552560977164831e-10,1.3738078309349146e-12,4.09669725674277e-13,0.14500838429862828,-1.499722758571675,1.7897395271689316
61.125,peak,2.5558308493600636e-10,2.5516495156807647e-10,1.4420160078683262e-12,4.559382810666337e-13,0.16386786874933446,-1.557590467283652,1.885326204782321
61.375,peak,2.5504175823698463e-10,2.5488549795227303e-10,1.3746032051705247e-12,4.273179209645756e-13,0.06130607114449571,-1.5830995867150182,1.7057117290040096
61.625,peak,2.550629494635359e-10,2.5449092390772424e-10,1.287198065814556e-12,4.0658954730178463e-13,0.22477247794465693,-1.3159676824556685,1.7655126383449824
61.875,peak,2.5486545723651945e-10,2.5340280558339147e-10,1.2724242531581438e-12,1.0556407644534132e-13,0.5772042064651206,-1.013980365528067,2.1683887784583082
62.125,peak,2.54854202239585e-10,2.5347735459035906e-10,1.261854948848705e-12,4.5318721876400964e-13,0.5431836904921994,-0.9624963277873124,2.048863708771711
62.375,peak,2.5497547881059287e-10,2.5359291726090305e-10,1.3102188829125795e-12,4.190362456257765e-13,0.5451893391278828,-1.027307544034588,2.1176862222903536
62.625,peak,2.5514291905892607e-10,2.534622399252839e-10,1.2785776591732479e-12,4.897389269772706e-13,0.6630885666194741,-0.8576370412512052,2.1838141744901534
62.875,peak,2.5455365857851574e-10,2.537429077165143e-10,1.3781075187023703e-12,5.107656225272639e-13,0.3195166593216614,-1.3206960474874054,1.9597293661307282
63.125,peak,2.5442672495046285e-10,2.5346952156724e-10,1.2756176985573736e-12,7.719430851655865e-13,0.3776404268664324,-1.1407495102855814,1.8960303640184462
63.375,peak,2.5483581111984675e-10,2.534570978696138e-10,1.34395243057561e-12,5.832262702312048e-13,0.5439631645045573,-1.0466020503493605,2.134528379358475
63.625,peak,2.5465077101216597e-10,2.5289787572546627e-10,1.2283175640249696e-12,4.884900440974196e-13,0.6931237685058989,-0.7685515261355436,2.1547990631473413
63.875,peak,2.543453240377858e-10,2.5269554043916285e-10,1.1108936483432928e-12,4.648040655699539e-13,0.6528740458797699,-0.6674272990420903,1.9731753908016303
64.125,peak,2.5404527264072384e-10,2.5277871714024515e-10,1.3307678972342315e-12,6.292278256479522e-13,0.5010530612733488,-1.0751315713352887,2.0772376938819863
64.375,peak,2.5392406541868693e-10,2.5259888843720545e-10,1.093005643963847e-12,4.641617715052712e-13,0.5246171072565531,-0.7742863502567704,1.8235205647698767
64.625,peak,2.538872149671079e-10,2.52728705163463e-10,1.0407977732571354e-12,4.897118122848314e-13,0.45840056154109465,-0.7746677498848322,1.6914688729670218
64.875,peak,2.538486410230689e-10,2.51892136020615e-10,1.3009095502286168e-12,4.5421394085157857e-13,0.7767233361718917,-0.7874604593075787,2.340907131651362
65.125,peak,2.541799119626376e-10,2.5154210447908555e-10,1.1446293640839309e-12,2.5511615880152976e-13,1.0486544544956455,-0.36151481035029825,2.458823719341589
65.375,peak,2.529106097881595e-10,2.5116103074651616e-10,1.4589234833473265e-12,1.491452823763411e-13,0.6965965366693805,-1.1401381908622314,2.5333312642009926
65.625,peak,2.524386547975155e-10,2.5125724732788513e-10,1.1572833908917033e-12,2.771440334378643e-13,0.47019836529875736,-0.9529481686191136,1.8933448992166286
65.875,peak,2.520726343391289e-10,2.5154294462481634e-10,1.184730899891889e-12,1.6733406317653666e-13,0.2105762557175206,-1.2707990026889127,1.6919515141239536
66.125,peak,2.51946116804902e-10,2.508982231574919e-10,1.320166482448718e-12,3.4689338838403023e-13,0.41765686270018865,-1.2008362218241728,2.0361499472245503
66.375,peak,2.521498140595213e-10,2.5075588951040117e-10,1.2263408761132721e-12,4.655468410852866e-13,0.5558890568200692,-0.9191575850685536,2.030935698708692
66.625,peak,2.522251509162743e-10,2.507039971533231e-10,1.3987042011893836e-12,3.645943556157418e-13,0.606752895934437,-1.1098861522369163,2.3233919441057904
66.875,peak,2.517312850613962e-10,2.5080932005039355e-10,1.4491728964877092e-12,3.9965738526216134e-13,0.36759599317017777,-1.4053082632875276,2.140500249627883
67.125,peak,2.516202778224397e-10,2.505744475911342e-10,1.4579272080130277e-12,5.799423237853274e-13,0.41737305673401615,-1.333812548240621,2.168558661708653
67.375,peak,2.5159754159176375e-10,2.5036204306161376e-10,1.6316450811929773e-12,5.097268080337599e-13,0.49348476112489603,-1.4926721441001611,2.479641666349953
67.625,peak,2.512336743620836e-10,2.502961967820738e-10,1.5861824532366552e-12,5.122720088811204e-13,0.37454727321568626,-1.5533740672990082,2.3024686137303805
67.875,peak,2.513641470613948e-10,2.503068765236094e-10,1.3178282306250326e-12,7.647154005349344e-13,0.4223897291474099,-1.1610627560309525,2.0058422143257726
68.125,peak,2.507977524146554e-10,2.5024520823535565e-10,1.2075945406366577e-12,7.670862137619723e-13,0.22080110272484355,-1.242041577734408,1.6836437831840954
68.375,peak,2.510151534806937e-10,2.503459722902335e-10,1.0674674144145936e-12,7.523960684868053e-13,0.2673025590699041,-1.0456289304828794,1.5802340486226876
68.625,peak,2.509519276827632e-10,2.503897894712281e-10,1.0815452010987435e-12,7.400407697196352e-13,0.22450524549031403,-1.0985062682369973,1.5475167592176253
68.875,peak,2.507809733742761e-10,2.5003330847539475e-10,1.0481725342193934e-12,5.526257236965159e-13,0.2990261191360144,-0.9565912835140347,1.5546435217860635
69.125,peak,2.5080036948565976e-10,2.497253399269539e-10,1.355919261440567e-12,3.1464702676287605e-13,0.43048477139737695,-1.2496075832701725,2.1105771260649266
69.375,peak,2.508802924694464e-10,2.495228727639187e-10,9.331562000234063e-13,2.6388753463497356e-13,0.5440061227621307,-0.601868061094421,1.6898803066186825
69.625,peak,2.5036096189978704e-10,2.4984605602185186e-10,1.0848547602274244e-12,3.7944710646915087e-13,0.2060892559737404,-1.1092720362664756,1.5214505482139564
69.875,peak,2.503528173747327e-10,2.4975336373245225e-10,1.4255582526590612e-12,5.277532233288143e-13,0.24001824572925656,-1.483940318259061,1.963976809717574
70.125,peak,2.50349958150764e-10,2.4933983013397664e-10,1.2949728750897767e-12,5.898121993250544e-13,0.4051210014238915,-1.150841370796822,1.9610833736446052
