energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
22.5,6.0758063404e-03,9.1301833301e-03,1.0151786066e-02,9.9394575183e-03,9.7263132299e-03,9.5603990442e-03,9.4205088525e-03,9.1632220140e-03,8.9565393824e-03,9.1088850506e-03,8.8243857216e-03,8.5069393128e-03,8.2267516869e-03,7.9929850216e-03,7.7597959100e-03,7.5330792956e-03,7.3059053719e-03,7.1236193945e-03,6.9742804969e-03,6.7940625143e-03,6.6537016439e-03,6.5143747709e-03,6.3760818953e-03,6.2822196567e-03,3.3117017921e-03
23,6.0540942935e-03,9.0811558112e-03,1.0095906260e-02,9.8850344026e-03,9.6733497112e-03,9.5085377851e-03,9.3696093055e-03,9.1140182692e-03,8.9093972262e-03,9.0607985244e-03,8.7784501332e-03,8.4634373197e-03,8.1853780825e-03,7.9533868931e-03,7.7219698435e-03,7.4969914333e-03,7.2715577725e-03,7.0906671994e-03,6.9424410485e-03,6.7636073826e-03,6.6243122589e-03,6.4860455888e-03,6.3488073722e-03,6.2556569928e-03,3.3040831421e-03
23.5,6.0325605329e-03,9.0328525687e-03,1.0040872638e-02,9.8314312895e-03,9.6211799481e-03,9.4574507836e-03,9.3194666957e-03,9.0655415583e-03,8.8629394544e-03,9.0134113044e-03,8.7331729346e-03,8.4205472283e-03,8.1445758378e-03,7.9143262964e-03,7.6846475474e-03,7.4613741298e-03,7.2376474949e-03,7.0581256849e-03,6.9109912115e-03,6.7335153934e-03,6.5952657212e-03,6.4580390449e-03,6.3218353646e-03,6.2293832918e-03,3.2964125941e-03
24,6.0112084671e-03,8.9852566425e-03,9.9866641556e-03,9.7786280221e-03,9.5697846726e-03,9.4071194206e-03,9.2700629915e-03,9.0177748416e-03,8.8171506630e-03,8.9667075699e-03,8.6885397750e-03,8.3782563625e-03,8.1043337345e-03,7.8757932299e-03,7.6478202341e-03,7.4262197946e-03,7.2041681460e-03,7.0259894173e-03,6.8799263062e-03,6.7037828215e-03,6.5665590351e-03,6.4303528708e-03,6.2951643285e-03,6.2033974970e-03,3.2887007769e-03
24.5,5.9900407431e-03,8.9383515331e-03,9.9332604514e-03,9.7266050756e-03,9.5191452002e-03,9.3575256258e-03,9.2213806780e-03,8.9707015437e-03,8.7720158120e-03,8.9206718813e-03,8.6445365991e-03,8.3365522451e-03,8.0646406682e-03,7.8377777357e-03,7.6114790893e-03,7.3915207409e-03,7.1711131670e-03,6.9942527416e-03,6.8492413881e-03,6.6744056217e-03,6.5381888428e-03,6.4029843933e-03,6.2687922734e-03,6.1776980764e-03,3.2809572004e-03
25,5.9690593502e-03,8.8921212071e-03,9.8806418324e-03,9.6753435499e-03,9.4692434267e-03,9.3086518772e-03,9.1734027590e-03,8.9243055585e-03,8.7275202382e-03,8.8752891922e-03,8.6011496669e-03,8.2954226241e-03,8.0254856825e-03,7.8002699382e-03,7.5756153166e-03,7.3572692356e-03,7.1384758886e-03,6.9629098412e-03,6.8189313111e-03,6.6453794958e-03,6.5101514941e-03,6.3759306085e-03,6.2427168390e-03,6.1522831029e-03,3.2731903824e-03
25.5,5.9482657098e-03,8.8465500980e-03,9.8287892615e-03,9.6248251596e-03,9.4200618206e-03,9.2604811955e-03,9.1261127534e-03,8.8785712498e-03,8.6836496636e-03,8.8305448572e-03,8.5583655664e-03,8.2548554932e-03,7.9868579944e-03,7.7632600758e-03,7.5402201730e-03,7.3234575403e-03,7.1062495770e-03,6.9319547870e-03,6.7889907796e-03,6.6166999490e-03,6.4824431066e-03,6.3491882440e-03,6.2169353611e-03,6.1271503209e-03,3.2654079592e-03
26,5.9276607523e-03,8.8016231035e-03,9.7776843422e-03,9.5750322211e-03,9.3715834137e-03,9.2129971370e-03,9.0794946899e-03,8.8334834486e-03,8.6403901989e-03,8.7864246346e-03,8.5161712229e-03,8.2148391062e-03,7.9487470146e-03,7.7267385246e-03,7.5052849984e-03,7.2900779441e-03,7.0744274713e-03,6.9013815797e-03,6.7594143931e-03,6.5883623379e-03,6.4550596161e-03,6.3227538125e-03,6.1914449272e-03,6.1022972045e-03,3.2576167823e-03
26.5,5.9072449842e-03,8.7573255795e-03,9.7273093008e-03,9.5259476376e-03,9.3237917884e-03,9.1661837824e-03,9.0335330982e-03,8.7890274472e-03,8.5977283444e-03,8.7429146863e-03,8.4745539026e-03,8.1753619874e-03,7.9111423625e-03,7.6906958180e-03,7.4708012382e-03,7.2571227913e-03,7.0430028150e-03,6.8711841833e-03,6.7301966830e-03,6.5603619106e-03,6.4279968186e-03,6.2966236563e-03,6.1662424237e-03,6.0777210062e-03,3.2498230030e-03
27,5.8870185461e-03,8.7136433330e-03,9.6776469673e-03,9.4775548828e-03,9.2766710642e-03,9.1200257254e-03,8.9882129982e-03,8.7451889913e-03,8.5556509868e-03,8.7000015746e-03,8.4335012147e-03,8.1364129377e-03,7.8740338771e-03,7.6551226614e-03,7.4367604624e-03,7.2245845036e-03,7.0119688818e-03,6.8413565541e-03,6.7013321435e-03,6.5326938403e-03,6.4012504069e-03,6.2707939857e-03,6.1413245767e-03,6.0534187988e-03,3.2420321473e-03
27.5,5.8669812625e-03,8.6705626123e-03,9.6286807569e-03,9.4298379841e-03,9.2302058827e-03,9.0745080590e-03,8.9435198888e-03,8.7019542706e-03,8.5141453957e-03,8.6576722570e-03,8.3930011099e-03,8.0979810388e-03,7.8374116246e-03,7.6200099429e-03,7.4031543790e-03,7.1924555971e-03,6.9813189961e-03,6.8118926647e-03,6.6728152573e-03,6.5053532538e-03,6.3748160006e-03,6.2452609114e-03,6.1166879862e-03,6.0293875115e-03,3.2342491817e-03
28,5.8471326863e-03,8.6280700968e-03,9.5803946495e-03,9.3827815046e-03,9.1843813918e-03,9.0296163613e-03,8.8994397343e-03,8.6593099082e-03,8.4731992163e-03,8.6159140797e-03,8.3530418777e-03,8.0600556538e-03,7.8012659035e-03,7.5853487415e-03,7.3699748461e-03,7.1607286968e-03,6.9510465508e-03,6.7827865229e-03,6.6446405169e-03,6.4783352555e-03,6.3486891723e-03,6.2200204723e-03,6.0923291555e-03,6.0056239601e-03,3.2264785709e-03
28.5,5.8274721357e-03,8.5861528854e-03,9.5327731701e-03,9.3363705249e-03,9.1391832297e-03,8.9853366808e-03,8.8559589515e-03,8.6172429490e-03,8.4328004633e-03,8.5747147691e-03,8.3136121414e-03,8.0226264268e-03,7.7655872469e-03,7.5511303322e-03,7.3372138792e-03,7.1293965479e-03,6.9211450205e-03,6.7540321882e-03,6.6168024428e-03,6.4516349471e-03,6.3228654686e-03,6.1950686585e-03,6.0682445166e-03,5.9821248738e-03,3.2187243300e-03
29,5.8079987286e-03,8.5447984845e-03,9.4858013689e-03,9.2905906253e-03,9.0945975083e-03,8.9416555213e-03,8.8130643952e-03,8.5757408478e-03,8.3929375112e-03,8.5340624234e-03,8.2747008526e-03,7.9856832806e-03,7.7303664236e-03,7.5173461899e-03,7.3048636577e-03,7.0984520235e-03,6.8916079728e-03,6.7256237847e-03,6.5892955977e-03,6.4252474447e-03,6.2973404292e-03,6.1704014313e-03,6.0444304509e-03,5.9588869166e-03,3.2109900690e-03
29.5,5.7887114102e-03,8.5039947958e-03,9.4394648016e-03,9.2454278677e-03,9.0506107974e-03,8.8985598266e-03,8.7707433443e-03,8.5347914563e-03,8.3535990863e-03,8.4939455026e-03,8.2362972841e-03,7.9492164130e-03,7.6955944373e-03,7.4839879908e-03,7.2729165289e-03,7.0678881319e-03,6.8624290771e-03,6.6975555117e-03,6.5621145988e-03,6.3991678923e-03,6.2721096014e-03,6.1460147399e-03,6.0208833080e-03,5.9359067075e-03,3.2032790345e-03
30,5.7696089793e-03,8.4637301036e-03,9.3937495105e-03,9.2008687779e-03,9.0072101074e-03,8.8560369648e-03,8.7289834875e-03,8.4943830112e-03,8.3147742564e-03,8.4543528188e-03,8.1983910228e-03,7.9132162926e-03,7.6612625248e-03,7.4510476127e-03,7.2413650104e-03,7.0376980207e-03,6.8336021115e-03,6.6698216524e-03,6.5352541276e-03,6.3733914737e-03,6.2471685534e-03,6.1219045356e-03,5.9975994204e-03,5.9131808359e-03,3.1955941446e-03
30.5,5.7506901096e-03,8.4239930621e-03,9.3486420050e-03,9.1569003278e-03,8.9643828743e-03,8.8140747141e-03,8.6877729088e-03,8.4545041208e-03,8.2764524216e-03,8.4152735252e-03,8.1609719617e-03,7.8776736535e-03,7.6273621530e-03,7.4185171343e-03,7.2102017914e-03,7.0078749799e-03,6.8051209673e-03,6.6424165802e-03,6.5087089379e-03,6.3479134216e-03,6.2225128849e-03,6.0980667835e-03,5.9745751176e-03,5.8907058760e-03,3.1879380218e-03
31,5.7319533691e-03,8.3847726833e-03,9.3041292441e-03,9.1135099186e-03,8.9221169428e-03,8.7726612469e-03,8.6471000739e-03,8.4151437525e-03,8.2386233037e-03,8.3766971064e-03,8.1240302913e-03,7.8425794895e-03,7.5938850158e-03,7.3863888334e-03,7.1794197325e-03,6.9784124443e-03,6.7769796534e-03,6.6153347643e-03,6.4824738617e-03,6.3227290258e-03,6.1981382359e-03,6.0744974726e-03,5.9518067359e-03,5.8684783982e-03,3.1803130213e-03
31.5,5.7133972373e-03,8.3460583235e-03,9.2601986179e-03,9.0706853642e-03,8.8804005518e-03,8.7317851161e-03,8.6069538159e-03,8.3762912206e-03,8.2012769360e-03,8.3386133673e-03,8.0875564914e-03,7.8079250481e-03,7.5608230295e-03,7.3546551846e-03,7.1490118653e-03,6.9493039938e-03,6.7491722987e-03,6.5885707732e-03,6.4565438150e-03,6.2978336393e-03,6.1740402943e-03,6.0511926242e-03,5.9292906289e-03,5.8464949797e-03,3.1727212566e-03
32,5.6950201195e-03,8.3078396724e-03,9.2168379307e-03,9.0284148750e-03,8.8392223187e-03,8.6914352399e-03,8.5673233220e-03,8.3379361734e-03,8.1644036539e-03,8.3010124226e-03,8.0515413222e-03,7.7737018236e-03,7.5281683282e-03,7.3233088560e-03,7.1189713909e-03,6.9205433539e-03,6.7216931536e-03,6.5621192781e-03,6.4309138008e-03,6.2732226831e-03,6.1502148014e-03,6.0281482987e-03,5.9070231748e-03,5.8247522125e-03,3.1651646228e-03
32.5,5.6768203600e-03,8.2701067398e-03,9.1740353845e-03,8.9866870421e-03,8.7985712253e-03,8.6516008889e-03,8.5281981205e-03,8.3000685816e-03,8.1279940839e-03,8.2638846866e-03,8.0159758160e-03,7.7399015508e-03,7.4959132593e-03,7.2923427059e-03,7.0892916776e-03,6.8921243951e-03,6.6945365908e-03,6.5359750543e-03,6.4055789123e-03,6.2488916507e-03,6.1266575574e-03,6.0053606015e-03,5.8850007830e-03,5.8032467106e-03,3.1576448167e-03
33,5.6587962532e-03,8.2328498449e-03,9.1317795628e-03,8.9454908228e-03,8.7584366032e-03,8.6122716719e-03,8.4895680674e-03,8.2626787261e-03,8.0920391345e-03,8.2272208627e-03,7.9808512679e-03,7.7065161983e-03,7.4640503778e-03,7.2617497790e-03,7.0599662586e-03,6.8640411314e-03,6.6676971054e-03,6.5101329827e-03,6.3805343349e-03,6.2248361109e-03,6.1033644244e-03,5.9828256873e-03,5.8632198996e-03,5.7819751163e-03,3.1501633556e-03
33.5,5.6409460538e-03,8.1960596042e-03,9.0900594153e-03,8.9048155255e-03,8.7188081206e-03,8.5734375234e-03,8.4514233348e-03,8.2257571870e-03,8.0565299860e-03,8.1910119334e-03,7.9461592281e-03,7.6735379610e-03,7.4325724412e-03,7.2315233018e-03,7.0309888288e-03,6.8362877188e-03,6.6411693149e-03,6.4845880504e-03,6.3557753476e-03,6.2010517099e-03,6.0803313305e-03,5.9605397645e-03,5.8416770120e-03,5.7609341049e-03,3.1427215938e-03
34,5.6232679848e-03,8.1597269207e-03,9.0488642432e-03,8.8646507959e-03,8.6796757689e-03,8.5350886907e-03,8.4137543979e-03,8.1892948319e-03,8.0214580809e-03,8.1552491503e-03,7.9118914924e-03,7.6409592539e-03,7.4014724039e-03,7.2016566791e-03,7.0023532422e-03,6.8088584532e-03,6.6149479576e-03,6.4593353503e-03,6.3312973235e-03,6.1775341735e-03,6.0575542712e-03,5.9384990976e-03,5.8203686527e-03,5.7401203894e-03,3.1353207376e-03
34.5,5.6057602461e-03,8.1238429734e-03,9.0081836848e-03,8.8249866038e-03,8.6410298500e-03,8.4972157219e-03,8.3765520243e-03,8.1532828056e-03,7.9868151152e-03,8.1199240249e-03,7.8780400949e-03,7.6087727051e-03,7.3707434117e-03,7.1721434888e-03,6.9740535079e-03,6.7817477684e-03,6.5890278919e-03,6.4343700812e-03,6.3070957303e-03,6.1542793074e-03,6.0350293117e-03,5.9167000099e-03,5.7992914020e-03,5.7195307230e-03,3.1279618588e-03
35,5.5884210200e-03,8.0883992066e-03,8.9680077022e-03,8.7858132300e-03,8.6028609644e-03,8.4598094544e-03,8.3398072621e-03,8.1177125197e-03,7.9525930287e-03,8.0850283189e-03,7.8445972991e-03,7.5769711486e-03,7.3403787963e-03,7.1429774775e-03,6.9460837870e-03,6.7549502328e-03,6.5634040943e-03,6.4096875466e-03,6.2831661298e-03,6.1312829985e-03,6.0127525878e-03,5.8951388851e-03,5.7784418907e-03,5.6991619028e-03,3.1206459068e-03
35.5,5.5712484779e-03,8.0533873200e-03,8.9283265681e-03,8.7471212540e-03,8.5651599992e-03,8.4228610033e-03,8.3035114298e-03,8.0825756419e-03,7.9187839967e-03,8.0505540351e-03,7.8115555906e-03,7.5455476185e-03,7.3103720697e-03,7.1141525563e-03,6.9184383885e-03,6.7284605476e-03,6.5380716578e-03,6.3852831539e-03,6.2595041776e-03,6.1085412147e-03,5.9907203066e-03,5.8738121690e-03,5.7578168018e-03,5.6790107717e-03,3.1133737198e-03
36,5.5542407849e-03,8.0187992591e-03,8.8891308532e-03,8.7089015422e-03,8.5279181171e-03,8.3863617511e-03,8.2676561051e-03,8.0478640872e-03,7.8853804211e-03,8.0164934091e-03,7.7789076687e-03,7.5144953415e-03,7.2807169187e-03,7.0856627956e-03,6.8911117660e-03,6.7022735429e-03,6.5130257900e-03,6.3611524128e-03,6.2361056224e-03,6.0860500049e-03,5.9689287474e-03,5.8527163697e-03,5.7374128719e-03,5.6590742199e-03,3.1061460343e-03
36.5,5.5373961041e-03,7.9846272061e-03,8.8504114147e-03,8.6711452364e-03,8.4911267453e-03,8.3503033369e-03,8.2322331157e-03,8.0135700080e-03,7.8523749225e-03,7.9828389004e-03,7.7466464397e-03,7.4838077316e-03,7.2514071996e-03,7.0575024211e-03,6.8640985136e-03,6.6763841756e-03,6.4882618104e-03,6.3372909337e-03,6.2129663045e-03,6.0638054986e-03,5.9473742611e-03,5.8318480590e-03,5.7172268922e-03,5.6393491867e-03,3.0989634947e-03
37,5.5207126009e-03,7.9508635707e-03,8.8121593845e-03,8.6338437430e-03,8.4547775657e-03,8.3146776468e-03,8.1972345293e-03,7.9796857854e-03,7.8197603324e-03,7.9495831842e-03,7.7147650088e-03,7.4534783827e-03,7.2224369327e-03,7.0296658088e-03,6.8373933621e-03,6.6507875257e-03,6.4637751485e-03,6.3136944264e-03,6.1900821549e-03,6.0418039049e-03,5.9260532704e-03,5.8112038719e-03,5.6972557095e-03,5.6198326613e-03,3.0918266611e-03
37.5,5.5041884458e-03,7.9175009815e-03,8.7743661585e-03,8.5969887229e-03,8.4188625044e-03,8.2794768042e-03,8.1626526446e-03,7.9462040203e-03,7.7875296849e-03,7.9167191440e-03,7.6832566740e-03,7.4235010637e-03,7.1938002974e-03,7.0021474804e-03,6.8109911755e-03,6.6254787936e-03,6.4395613414e-03,6.2903586975e-03,6.1674491939e-03,6.0200415123e-03,5.9049622691e-03,5.7907805070e-03,5.6774962261e-03,5.6005216832e-03,3.0847360166e-03
38,5.4878218178e-03,7.8845322784e-03,8.7370233860e-03,8.5605720811e-03,8.3833737229e-03,8.2446931609e-03,8.1284799823e-03,7.9131175254e-03,7.7556762102e-03,7.8842398635e-03,7.6521149184e-03,7.3938697118e-03,7.1654916268e-03,6.9749420996e-03,6.7848869468e-03,6.6004532965e-03,6.4156160311e-03,6.2672796494e-03,6.1450635292e-03,5.9985146872e-03,5.8840978218e-03,5.7705747262e-03,5.6579454004e-03,5.5814133433e-03,3.0776919744e-03
38.5,5.4716109065e-03,7.8519505036e-03,8.7001229600e-03,8.5245859574e-03,8.3483036084e-03,8.2103192879e-03,8.0947092771e-03,7.8804193174e-03,7.7241933266e-03,7.8521386195e-03,7.6213334042e-03,7.3645784270e-03,7.1375054029e-03,6.9480444668e-03,6.7590757947e-03,6.5757064661e-03,6.3919349621e-03,6.2444532775e-03,6.1229213548e-03,5.9772198727e-03,5.8634565628e-03,5.7505833542e-03,5.6386002467e-03,5.5625047833e-03,3.0706948837e-03
39,5.4555539142e-03,7.8197488950e-03,8.6636570075e-03,8.4890227172e-03,8.3136447655e-03,8.1763479677e-03,8.0613334689e-03,7.8481026087e-03,7.6930746345e-03,7.8204088749e-03,7.5909059662e-03,7.3356214668e-03,7.1098362516e-03,6.9214495155e-03,6.7335529594e-03,6.5512338445e-03,6.3685139787e-03,6.2218756684e-03,6.1010189489e-03,5.9561535875e-03,5.8430351955e-03,5.7308032779e-03,5.6194578348e-03,5.5437931963e-03,3.0637450353e-03
39.5,5.4396490583e-03,7.7879208784e-03,8.6276178804e-03,8.4538749432e-03,8.2793900079e-03,8.1427721855e-03,8.0283456957e-03,7.8161608008e-03,7.6623139091e-03,7.7890442718e-03,7.5608266058e-03,7.3069932406e-03,7.0824789382e-03,6.8951523079e-03,6.7083137997e-03,6.5270310819e-03,6.3453490229e-03,6.1995429979e-03,6.0793526719e-03,5.9353124247e-03,5.8228304908e-03,5.7112314459e-03,5.6005152899e-03,5.5252758266e-03,3.0568426666e-03
40,5.4238945720e-03,7.7564600609e-03,8.5919981467e-03,8.4191354263e-03,8.2455323501e-03,8.1095851224e-03,7.9957392859e-03,7.7845874771e-03,7.6319050946e-03,7.7580386253e-03,7.5310894849e-03,7.2786883046e-03,7.0554283628e-03,6.8691480310e-03,6.6833537886e-03,6.5030939330e-03,6.3224361314e-03,6.1774515284e-03,6.0579189655e-03,5.9146930501e-03,5.8028392869e-03,5.6918648675e-03,5.5817697919e-03,5.5069499689e-03,3.0499879662e-03
40.5,5.4082887066e-03,7.7253602237e-03,8.5567905827e-03,8.3847971585e-03,8.2120650005e-03,8.0767801472e-03,7.9635077511e-03,7.7533763960e-03,7.6018422977e-03,7.7273859167e-03,7.5016889205e-03,7.2507013567e-03,7.0286795557e-03,6.8434319924e-03,6.6586685106e-03,6.4794182546e-03,6.2997714333e-03,6.1555976077e-03,6.0367143496e-03,5.8942922009e-03,5.7830584871e-03,5.6727006118e-03,5.5632185750e-03,5.4888129685e-03,3.0431810785e-03
41,5.3928297317e-03,7.6946153161e-03,8.5219881644e-03,8.3508533247e-03,8.1789813531e-03,8.0443508100e-03,7.9316447795e-03,7.7225214844e-03,7.5721197823e-03,7.6970802882e-03,7.4726193789e-03,7.2230272320e-03,7.0022276732e-03,6.8179996165e-03,6.6342536578e-03,6.4560000021e-03,6.2773511473e-03,6.1339776657e-03,6.0157354215e-03,5.8741066839e-03,5.7634850594e-03,5.6537358070e-03,5.5448589267e-03,5.4708622205e-03,3.0364221069e-03
41.5,5.3775159369e-03,7.6642194492e-03,8.4875840603e-03,8.3172972958e-03,8.1462749815e-03,8.0122908351e-03,7.9001442292e-03,7.6920168320e-03,7.5427319632e-03,7.6671160366e-03,7.4438754709e-03,7.1956608977e-03,6.9760679936e-03,6.7928464411e-03,6.6101050270e-03,6.4328352268e-03,6.2551715800e-03,6.1125882130e-03,5.9949788534e-03,5.8541333745e-03,5.7441160348e-03,5.6349676391e-03,5.5266881874e-03,5.4530951690e-03,3.0297111179e-03
42,5.3623456319e-03,7.6341668901e-03,8.4535716242e-03,8.2841226212e-03,8.1139396318e-03,7.9805941148e-03,7.8690001220e-03,7.6618566848e-03,7.5136734014e-03,7.6374876081e-03,7.4154519464e-03,7.1685974489e-03,6.9501959130e-03,6.7679681135e-03,6.5862185161e-03,6.4099200732e-03,6.2332291225e-03,6.0914258388e-03,5.9744413910e-03,5.8343692147e-03,5.7249485059e-03,5.6163933507e-03,5.5087037492e-03,5.4355093069e-03,3.0230481438e-03
42.5,5.3473171478e-03,7.6044520561e-03,8.4199443879e-03,8.2513230230e-03,8.0819692162e-03,7.9492547030e-03,7.8382066375e-03,7.6320354399e-03,7.4849387984e-03,7.6081895926e-03,7.3873436897e-03,7.1418321041e-03,6.9246069415e-03,6.7433603870e-03,6.5625901210e-03,6.3872507762e-03,6.2115202486e-03,6.0704872085e-03,5.9541198511e-03,5.8148112117e-03,5.7059796259e-03,5.5980102404e-03,5.4909030553e-03,5.4181021749e-03,3.0164331862e-03
43,5.3324288369e-03,7.5750695093e-03,8.3866960551e-03,8.2188923889e-03,8.0503578071e-03,7.9182668095e-03,7.8077581073e-03,7.6025476396e-03,7.4565229916e-03,7.5792167191e-03,7.3595457149e-03,7.1153602012e-03,6.8992966994e-03,6.7190191175e-03,6.5392159332e-03,6.3648236584e-03,6.1900415125e-03,6.0497690616e-03,5.9340111203e-03,5.7954564365e-03,5.6872066071e-03,5.5798156613e-03,5.4732835989e-03,5.4008713605e-03,3.0098662181e-03
43.5,5.3176790735e-03,7.5460139517e-03,8.3538204945e-03,8.1868247663e-03,8.0190996310e-03,7.8876247944e-03,7.7776490095e-03,7.5733879668e-03,7.4284209492e-03,7.5505638506e-03,7.3320531612e-03,7.0891771933e-03,6.8742609138e-03,6.6949402604e-03,6.5160921359e-03,6.3426351273e-03,6.1687895461e-03,6.0292682102e-03,5.9141121528e-03,5.7763020218e-03,5.6686267196e-03,5.5618070198e-03,5.4558429224e-03,5.3838144976e-03,3.0033471869e-03
44,5.3030662544e-03,7.5172802200e-03,8.3213117344e-03,8.1551143568e-03,7.9881890632e-03,7.8573231622e-03,7.7478739635e-03,7.5445512394e-03,7.4006277660e-03,7.5222259793e-03,7.3048612888e-03,7.0632786451e-03,6.8494954145e-03,6.6711198674e-03,6.4932150018e-03,6.3206816731e-03,6.1477610571e-03,6.0089815364e-03,5.8944199689e-03,5.7573451614e-03,5.6502372897e-03,5.5439817747e-03,5.4385786162e-03,5.3669292656e-03,2.9968760161e-03
44.5,5.2885887982e-03,7.4888632807e-03,8.2891639561e-03,8.1237555102e-03,7.9576206223e-03,7.8273565574e-03,7.7184277248e-03,7.5160324058e-03,7.3731386588e-03,7.4941982221e-03,7.2779654748e-03,7.0376602287e-03,6.8249961316e-03,6.6475540832e-03,6.4705808902e-03,6.2989598660e-03,6.1269528271e-03,5.9889059907e-03,5.8749316531e-03,5.7385831077e-03,5.6320356990e-03,5.5263374358e-03,5.4214883181e-03,5.3502133883e-03,2.9904526078e-03
45,5.2742451466e-03,7.4607582258e-03,8.2573714892e-03,8.0927427196e-03,7.9273889651e-03,7.7977197587e-03,7.6893051805e-03,7.4878265405e-03,7.3459489620e-03,7.4664758166e-03,7.2513612088e-03,7.0123177207e-03,6.8007590915e-03,6.6242391427e-03,6.4481862441e-03,6.2774663537e-03,6.1063617085e-03,5.9690385901e-03,5.8556443522e-03,5.7200131708e-03,5.6140193827e-03,5.5088715631e-03,5.4045697120e-03,5.3336646330e-03,2.9840768446e-03
45.5,5.2600337634e-03,7.4329602683e-03,8.2259288058e-03,8.0620706157e-03,7.8974888818e-03,7.7684076749e-03,7.6605013443e-03,7.4599288392e-03,7.3190541241e-03,7.4390541166e-03,7.2250440898e-03,6.9872469979e-03,6.7767804137e-03,6.6011713682e-03,6.4260275881e-03,6.2561978594e-03,6.0859846235e-03,5.9493764162e-03,5.8365552740e-03,5.7016327168e-03,5.5961858285e-03,5.4915817652e-03,5.3878205269e-03,5.3172808101e-03,2.9777485910e-03
46,5.2459531351e-03,7.4054647381e-03,8.1948305153e-03,8.0317339626e-03,7.8679152909e-03,7.7394153401e-03,7.6320113523e-03,7.4323346152e-03,7.2924497033e-03,7.4119285882e-03,7.1990098218e-03,6.9624440349e-03,6.7530563086e-03,6.5783471665e-03,6.4041015251e-03,6.2351511793e-03,6.0658185614e-03,5.9299166132e-03,5.8176616854e-03,5.6834391665e-03,5.5785325750e-03,5.4744656983e-03,5.3712385361e-03,5.3010597715e-03,2.9714676951e-03
46.5,5.2320017707e-03,7.3782670778e-03,8.1640713601e-03,8.0017276527e-03,7.8386632354e-03,7.7107379094e-03,7.6038304589e-03,7.4050392947e-03,7.2661313639e-03,7.3850948062e-03,7.1732542108e-03,6.9379049001e-03,6.7295830737e-03,6.5557630263e-03,6.3824047346e-03,6.2143231804e-03,6.0458605772e-03,5.9106563864e-03,5.7989609109e-03,5.6654299938e-03,5.5610572110e-03,5.4575210651e-03,5.3548215560e-03,5.2849994103e-03,2.9652339905e-03
47,5.2181782015e-03,7.3513628390e-03,8.1336462105e-03,7.9720467023e-03,7.8097278779e-03,7.6823706544e-03,7.5759540324e-03,7.3780384137e-03,7.2400948729e-03,7.3585484500e-03,7.1477731610e-03,6.9136257531e-03,6.7063570912e-03,6.5334155156e-03,6.3609339702e-03,6.1937107987e-03,6.0261077891e-03,5.8915930005e-03,5.7804503309e-03,5.6476027244e-03,5.5437573736e-03,5.4407456139e-03,5.3385674453e-03,5.2690976596e-03,2.9590472970e-03
47.5,5.2044809810e-03,7.3247476786e-03,8.1035500603e-03,7.9426862474e-03,7.7811044968e-03,7.6543089598e-03,7.5483775512e-03,7.3513276134e-03,7.2143360964e-03,7.3322853007e-03,7.1225626721e-03,6.8896028415e-03,6.6833748254e-03,6.5113012794e-03,6.3396860570e-03,6.1733110364e-03,6.0065573771e-03,5.8727237776e-03,5.7621273801e-03,5.6299549343e-03,5.5266307473e-03,5.4241371371e-03,5.3224741037e-03,5.2533524916e-03,2.9529074222e-03
48,5.1909086848e-03,7.2984173551e-03,8.0737780228e-03,7.9136415394e-03,7.7527884821e-03,7.6265483189e-03,7.5210966001e-03,7.3249026374e-03,7.1888509964e-03,7.3063012371e-03,7.0976188354e-03,6.8658324985e-03,6.6606328199e-03,6.4894170369e-03,6.3186578898e-03,6.1531209608e-03,5.9872065809e-03,5.8540460960e-03,5.7439895462e-03,5.6124842489e-03,5.5096750627e-03,5.4076934702e-03,5.3065394715e-03,5.2377619168e-03,2.9468141625e-03
